mz,BlBia.mzML,BlBib.mzML,BlBic.mzML,BlIGa.mzML,BlIGb.mzML,BlIGc.mzML,FoPea.mzML,FoPeb.mzML,FoPec.mzML,HMIGa.mzML,HMIGb.mzML,HMIGc.mzML,Rhoda.mzML,Rhodb.mzML,Rhodc.mzML,SiIBa.mzML,SiIBb.mzML,SiIBc.mzML,SuIBa.mzML,SuIBb.mzML,SuIBc.mzML
325.1777146435001,10.223084112464775,10.887417069934331,11.728710510646795,15.419400120666234,14.452061337492452,13.178274532453022,4.3643125410673225,11.081832294679268,7.589362357478498,7.3837295520481625,8.503887585388446,5.7869809988208525,6.321877834896891,nan,7.78004045003108,567.2343985879486,324.47331816006425,621.5687145968116,273.7405606131374,269.5077673038155,246.97093062489702
463.30331397266156,16.75165073747911,14.645291487069967,20.383705585720612,1.34769096122526,4.06484018851961,3.0327262790685525,1.3329612956374195,7.484425285003043,2.749028486602827,1.3821872246207731,3.058166118198715,1.2965346168247576,1.8531551377644857,nan,2.0820278652578517,14.423610352531831,5.592995002583587,10.54937853389962,11.878276173009796,11.740054801284836,10.87291994167761
81.52079610298851,28.85610966684446,29.694702858098463,35.63993442146563,31.438719290018042,26.55467715567538,27.09182407545563,30.277516956258996,86.5917832373034,18.628328957531423,1.6701044582786309,2.2332248548819575,nan,8.039179355042597,nan,8.165716051248765,162.21866548916734,5.174545266853296,164.4393981820944,81.89097116080112,84.51397764808242,89.84444228107809
82.01400811972727,38.52426460459338,43.10377820192959,57.072260082144375,52.576601272040946,55.724786690430264,51.470280056302585,11.215185086922748,nan,28.62970987004285,10.452300242781988,10.13095785831567,11.621453374993168,14.061245557497807,nan,14.22159642956587,493.5831894040225,81.81093159679095,552.0569201710884,555.1508984653053,600.8234487925,560.0356107312314
82.53727999372236,21.190611493323114,22.858276917003742,27.34948897492125,33.49967545638037,31.460344971779854,26.176705050812057,nan,32.611699066497096,15.438114900565342,7.027301929900002,6.1982138899485015,6.259044599195766,6.830174445594936,nan,8.235815942124926,281.30172243636207,11.494644760468635,308.70352493371394,274.29955262317804,283.945126361639,300.6147525115024
199.1694115497001,8.696487384011641,7.713647800006182,9.366807816649414,143.35760679454052,132.20820443511192,134.46543420053092,nan,12.82787815576684,8.551377752635489,79.3149062011286,110.35150237316662,78.33751215650865,5.781142036818587,nan,4.2844707779897675,26.251994701489938,42.25042771102744,31.335162679947192,176.43572277357327,164.85818709013824,159.87097056113174
214.2530998414212,1.4632004481297909,nan,1.450091873125642,31.871381187612613,3.5365636193551593,5.792793891936765,1.8941383627275072,4.573389736947078,1.1384351091148188,12.737945786296429,10.394523721499224,1.9535606439956181,10.615657825478815,nan,13.749907181794102,15.263457578153675,5.263003635533095,10.935475172448372,15.728918623702034,11.316878853193225,27.898165159562403
310.20714158268777,13.787703289054338,13.724513354883664,16.270115007683682,14.631842055774069,13.136233605760191,13.954612852730579,3.752030087263837,11.871463501851757,9.136108730766422,1.9150439905834364,nan,1.8769793283739855,6.632012967778332,nan,7.3969775960289335,59.63076356029735,34.96691117611617,61.072644655932855,62.01955701273104,62.43480115122498,55.588670195289296
399.3083016728435,21.249618622204434,19.012149012949532,28.237759379252807,nan,4.74368424042258,3.403288402973074,1.8003234383476925,13.755004924396712,3.151223027742893,1.303016333706727,2.8808267933561558,1.3473616158594028,2.393508694440642,nan,3.145540635953594,20.812684468050776,10.294641213409866,17.104994441185294,15.445474042661425,15.7693673629665,15.11294535539377
419.27704575888384,13.616096032180232,12.239380205555365,20.106747174898768,2.8078162701206417,4.495171953100715,2.934477275670102,1.164161678991422,7.528843611025344,2.3584080193114954,0.6934891721662367,2.0078816862387687,nan,1.4188975093274565,nan,1.4296687637345635,15.59931834790082,9.508528569802925,11.929801325245329,12.772259449747926,12.408209426033864,13.435499039760339
443.3345526005873,16.487982872709473,16.103099242567154,18.804652393741446,nan,3.3881028286587616,3.4041120113279693,0.9101033119689405,7.63304450289129,2.334445200888285,1.6311922426965721,3.508592423570994,1.7649264439782397,2.071656567514982,nan,2.688805050384385,11.365144584091484,7.528519192971147,14.417899908562237,9.37956297444905,9.215499540515482,10.328642681048875
74.97557870266512,39.000755628559574,42.662742027501245,51.40053329410899,30.432145323942862,32.98635310276944,34.00627585560103,9.10902473113574,22.30183984815368,24.624739908917697,nan,nan,2.2054461531984346,14.263420648525953,nan,15.075323101990385,181.8795446139002,78.74185336139887,176.30163425510906,128.3863224864581,135.73909182851287,117.4022281321458
80.04969399962431,4.2088823425834585,4.462632088296421,6.124784966484241,52.998236685488926,51.62487085723964,47.694369352866524,2.353946189579953,nan,3.6072710151998018,526.4636278546933,1000.0,515.3690218866424,2.684293150672105,nan,2.0919757678899145,13.379848254591026,nan,17.6027235764425,61.7962176558713,58.252683874199526,60.04541502155561
116.07075722350093,13.337232220830911,14.574220374367982,18.022308102271417,59.454767558078316,60.223757321233826,65.34680959794623,nan,3.9657980667621326,9.945041473225668,37.009668082759084,49.292018828568324,32.328265894383115,6.635778555767945,nan,5.79451349879322,nan,11.34084667548034,54.49426457493018,271.7966608440438,293.3077178452554,256.6239112950956
192.15953364799168,103.1278202099112,30.32681625008752,34.690200047615235,927.328910918426,41.99618616197463,nan,6.5152311498978985,4.558373395763083,7.754096200914063,257.48548997004264,nan,12.783827603463571,81.23968566707477,nan,1.543550051868156,214.99665422109578,13.649645206883108,17.103926515709546,691.5276383579459,28.927741275795334,70.13846866111838
261.13095651623047,9.586044461578336,42.17189019490218,34.225710011878355,6.326228088131549,31.786044637858446,5.447540582488865,10.487956615531347,226.9496614835659,27.601114764513504,1.9871608994670011,5.014907603010835,1.5524721400591037,1.6975733114332376,nan,9.238819956317013,21.397836644122147,188.70671811653773,nan,30.24033331730738,nan,8.435606555073837
270.15580870251273,3.1617117356884314,3.068743447571781,4.222782483950103,4.031229639111075,4.390030580424002,4.148369669033515,0.37426025901735427,1.238087950657115,1.1604795878828669,1.2101121391482776,2.3769040246735034,nan,0.9826818159501048,nan,1.0558771562268945,nan,2.65347677242505,3.859991465816534,11.431104874431808,12.495334952663356,11.636615733217102
394.35286783602544,11.549000157719574,8.53862790241576,13.398381664744784,24.955150107856774,27.637464464125404,25.198990250301495,0.47708882716031004,4.048135244263875,1.5757693981532461,16.2037690949973,29.030365806293897,13.051071108969197,2.029587722404405,nan,1.90684089489383,nan,nan,4.3162582485863465,28.62722550431371,24.705464749113297,29.303405863878282
79.01809097389611,25.168304374191134,26.1613888875842,31.88371659009205,23.174108967785713,25.798878255346022,24.089849437058064,35.76351593556911,64.42130207464403,19.32376571702433,nan,nan,nan,8.990280103786914,nan,9.082948505493738,139.44266657156948,11.749423374210828,145.98321832729115,84.6193503221501,78.48765930796966,78.6462833304386
90.52606853243836,21.96881975378119,23.952989147027044,27.51211435245362,20.805736241353056,19.351201928972056,19.63753515582664,nan,35.69840417649052,15.111841404366462,1.9963503949323214,nan,nan,7.6813800536262935,nan,7.275472814950494,119.06581860333634,6.204528174796333,141.6241332763524,70.98659152031611,66.24460632209026,75.66662260036883
97.99153719526788,12.041250728208531,12.87564433348629,15.55029210315894,14.521232855180603,13.696544912388335,14.156394588337461,7.059200717282416,14.069979890702763,14.4942869228875,nan,nan,nan,5.345506769553941,nan,5.405514020952023,113.05718947937358,60.14068992612331,116.06501184825383,47.00698016633423,46.60419442671777,68.09025008269346
102.97046944987957,33.98646048980443,36.561634660305415,55.52585668670147,13.312302453229806,16.258759777802137,19.622002934652937,12.356109514361414,18.168473637722453,16.859056401079258,nan,nan,nan,14.134860699189705,nan,13.167525208478382,86.96087671965807,77.17199260271214,73.43564440654016,43.75493690459817,51.149385006356695,39.28955263673183
118.08644001468083,8.020427575377335,8.660903087634159,11.09388137281804,26.14186934607761,26.253031278486603,25.60608699365329,6.513428672536813,5.421248466054009,6.979820731457349,22.296529899806384,39.80468433169306,21.018584789800265,nan,nan,nan,nan,2.6729146464886755,30.240924220755204,487.9636031002576,420.156186237748,424.81035819815673
157.08368863433998,59.473038167593394,64.4379704190157,76.53575764215276,14.28378500059181,14.211598775321047,13.11312549364111,4.3151177300783665,6.955502456687977,4.905073423212172,nan,nan,nan,3.785432832971563,nan,4.608010243630679,32.321150553416004,42.317198379358,43.79988962669247,46.72334210506864,46.32221807488443,37.63025946936802
163.1231125442091,3.4093971216802994,3.036036774783143,4.871143401622712,40.0311717378332,38.825838162453365,34.86294257091889,1.5207287812666723,nan,3.954759413217853,3.227093307977118,nan,nan,1.80721427358805,nan,1.433919120245606,26.081438394068776,11.060600174471883,27.841266498456537,60.62430793308092,50.819972652858425,55.62346574610511
167.1044394631794,7.431881321704194,7.100552356454717,8.722543261784772,8.420574416755624,8.428960831254928,8.613128217943395,3.172103736136863,4.283350422973063,5.416397032356663,nan,nan,nan,3.7561554962369086,nan,4.176561016806884,17.510551228922125,16.26057542698119,27.548757042122343,31.309195077408198,31.819207251068768,27.592496703324663
175.11910046373976,10.374377119203793,11.02508342979243,13.947624159098282,6.052055730997306,5.75927396786402,5.5361994408942765,2.7738495055993138,3.8799637029581686,5.269557957692942,nan,nan,nan,4.488810071482702,nan,3.953226493434479,32.97444157836409,9.567895790264693,39.77996720266644,41.67390703889588,39.5245357145607,35.15869329414198
195.12282328047795,3.964408753703064,7.350005271707721,7.479752426514515,30.462973331934172,146.08664947348322,29.778016946590164,1.9701655757212242,8.24544550423905,4.439659156078323,15.722879333407448,27.850131534614423,12.336622421006206,nan,nan,1.6657974267360094,nan,16.32500550464369,nan,31.501482832444356,16.06856518429881,19.845140266344814
216.12886069192874,8.862201068630377,7.338349247400575,9.74490323354417,10.009486761842261,10.039766387322851,9.143554341472775,7.695361093985202,15.846579932115722,9.671636395782036,nan,nan,nan,6.37679627023916,nan,6.155960494678893,83.92883123080827,93.46424313681365,90.55115178622033,86.13365291738802,87.21916726413995,82.47264616827869
231.09946953410474,6.549353091994635,6.249609673803493,6.1216759784954045,8.841460805400693,8.03084843649488,6.9102081554318735,6.843604816356265,15.549747494749013,8.206278000823009,nan,nan,nan,5.782578071457948,nan,6.635631035274131,775.2516265058671,606.4907898608336,810.9316726574757,235.66403139756025,226.65944905338037,238.1447461725931
236.11302983039553,4.704672201704351,3.5982387683270014,5.493536587496119,25.859019401130322,25.806869438529517,23.99604899740252,1.1238441318536976,1.5528025179830975,1.984995417693156,5.775030942722425,9.817999243667447,4.474338401518769,nan,nan,nan,3.0039005881148313,nan,4.302981031682769,33.44929564037406,30.86445775731699,30.701333106917374
241.06840410429402,11.732182040272189,11.118201060392881,14.677491625398586,5.999906736360945,6.448284262184798,5.773432546793158,3.461536601241046,6.936649430531511,3.7857645194255083,nan,nan,nan,2.7224604648549744,nan,3.677954764422881,19.087002587884157,12.941329275486755,14.434133251142363,23.498907760695573,20.44088823124051,19.887370276378658
273.16738536019744,17.403014157657772,17.109845567500084,17.52878517986204,20.087775428568744,21.00570435546208,22.601132264407514,14.54647296458927,24.12226951789475,12.983535732180831,3.2610024953045955,6.2135291484522455,3.085109706425355,3.447676481134792,nan,3.758423114636108,34.919068197020884,26.220730275353045,37.75705666480268,nan,nan,nan
277.104851405843,2.6890233111873068,16.12762135359213,12.37730866940867,1.5656206890432462,12.458196450478875,1.8289259772306514,3.5784379422480015,101.43485549995798,10.776048202690601,nan,2.104773526722008,nan,nan,nan,4.888974102763211,47.06156730785408,354.8709521718596,25.37262254112202,46.0592113613357,15.274318229374492,16.741188722494055
329.0053194568435,2.715545661449462,1.9906883495832823,3.6739925552173616,22.61922230410084,25.14736920817383,21.025408457969956,0.9372473137908655,1.4599428066960147,1.47224537425703,6.228247282435944,9.775723201824468,5.571602339812524,0.5142127186419565,nan,nan,nan,0.5979217979905773,nan,27.804298827348735,22.535320749179427,21.89187575571857
348.99020055410006,4.248957868852173,4.759408854781369,5.4117968647692605,2.5414228021371326,2.7938027929001823,2.8540109705310868,2.6507488491496294,6.35452611059213,2.4649047699933506,nan,nan,nan,1.359820099156239,nan,1.5604324978469697,14.566046981773324,3.9562229406440674,8.471202852665874,12.148903676288537,10.140680262977325,8.447464353315095
355.2821258312822,20.40886351919544,17.359690174323262,33.462764359417754,4.147788211738925,5.825546340163865,4.455188820775032,2.057077036947236,14.951560637727296,3.7356905611955242,nan,nan,nan,2.7779782421575705,nan,3.6450918514000223,34.379870128331476,14.238497922534279,34.560694441474745,26.884337868973105,21.656933805922254,22.52333981144787
403.2322923544276,3.6634918631333564,3.5800174300871337,5.386396704033135,19.96725497795766,20.929506458762454,17.761319882791394,0.6646721999084855,nan,nan,6.991959048837096,11.809273055419933,6.731144124162556,1.1290514675116146,nan,0.8920617228029561,nan,1.442891029290492,0.7621005515940124,25.334496115264557,25.75650692012216,23.434139714317638
502.3743011415675,10.954636838570668,7.779407609150975,10.980746745945185,35.031643562278475,22.76187329997403,28.663361270293095,1.176352157679533,4.220573968855879,1.4672189349734523,19.06961513496455,37.977130340476876,15.840574611327643,1.7571652954509596,nan,1.223612312251933,nan,nan,nan,27.98640517911657,23.72968114288225,31.02834559998938
86.5179067574858,5.89025526143584,5.130487122724045,8.295551778560927,5.412061233331759,nan,3.715166698084488,8.434086706189976,18.949268779504045,6.35752424576896,nan,nan,nan,3.38738060781636,nan,2.315720703713195,24.16109207159398,1.8190561992629097,26.257827718667485,17.545388960324768,18.476060805721612,20.952888518166564
166.08634021958795,2.7872784180046444,2.943336863188357,4.6911072394650715,11.8522494684913,10.570672432388301,12.421065652627938,nan,nan,2.188534723084282,4.718094295878443,6.873495471319683,4.156519602398188,1.6558254863092687,nan,1.4068184014717633,nan,nan,12.670502472124927,23.524034524200697,20.637594070906,20.070025311386473
179.11802953455123,3.109656310328146,2.6863289514350788,4.321820923130547,13.515995247242722,12.709374239527568,10.311725299651062,1.096920349023169,2.4647869459224903,2.508989772817186,nan,nan,nan,0.8774191268742619,nan,nan,18.353706543082946,9.090580864173312,15.64171916113672,16.57024072920154,15.384400112844325,14.950766629127342
193.14358419406562,nan,4.123301318142659,5.925160372445771,nan,92.39750534649457,81.99701169926345,4.353286508004951,6.717639888348085,5.229765642923972,11.925276524347803,34.34063105829986,17.940226107328424,nan,nan,3.1000764960666207,nan,12.52001630583128,3.8324019321117793,160.57658307415406,146.31507684419964,144.00458658253137
200.23740435628292,3.436374049724592,1.7288119206856074,3.8643491566457957,51.952790342360515,nan,nan,5.202882829499096,11.21587126967541,2.024768263109455,39.155881880222125,nan,nan,38.802848988239944,nan,49.520702630407435,49.295858082105696,14.219227945954655,38.07848180819881,76.81139661386547,59.95284310857015,97.56415241702722
210.17012017086518,2.1166637668897046,nan,1.8593805392405185,22.599471472716523,22.520022105970742,20.20738430640151,nan,1.1332219738961726,1.613015942956432,5.477272951406763,9.009568010063836,3.348648779989662,1.1373631380499696,nan,1.1061541429194377,nan,0.7599277842134563,nan,43.2315452559565,30.65149112803109,34.12924626717894
233.07863119320945,7.041403044705964,9.731120514105784,11.757060142982212,2.81193612503868,9.795811776352513,3.2976766182429538,3.448147990460475,15.507817658979793,5.2540737381484215,nan,nan,nan,nan,nan,4.0902461374861785,15.503165339057489,341.7335146454162,78.12734447573706,38.37206828496791,23.554127952623954,23.566146739665534
237.1462251034331,2.8805726977212647,3.2399406112291826,3.620194636096282,3.732902761596589,3.468153851184361,nan,0.9298854381589676,1.989517857456456,2.099653325542607,nan,nan,nan,1.6073076714726076,nan,1.9233476595969163,11.661526732583882,6.165457599093587,11.31967813986663,14.09305516710342,14.157536716583428,11.23928787940806
300.20187280628653,2.5593679093516664,4.765617891523356,2.838862573273786,17.755343656565056,22.961079741423127,15.798253606359868,3.1041759815612955,10.070485355922958,5.514159344697413,8.669731692813464,17.93873202233419,7.5773539509511565,nan,nan,1.3475501668923058,nan,5.395566179733021,nan,14.990594136547822,nan,9.86442025115577
301.1411726998226,8.801622150465889,8.837800046324396,11.79139096209383,5.38904598229878,4.92811149621045,4.148321516066086,nan,8.79696774403674,3.6594403625107805,nan,nan,nan,2.226181931983211,nan,2.431969385661659,28.172750138439895,10.087793507941965,24.835240107462013,18.138597355869237,17.451841595373722,16.55148296459614
326.18111880529545,2.136776974209503,2.6763342028670007,3.0978453397340115,3.1438063347060523,nan,nan,0.594685360054632,2.1877192811411197,2.085196114351374,0.7868781839258568,nan,nan,1.4998160519371797,nan,1.7371044838533074,87.97497709255131,51.290826178289514,96.37648100838682,48.70667235430086,55.68924319344683,44.96032512077669
438.3791926346874,8.204150105839139,7.3465431961081835,11.790610099994307,22.22241570815731,19.261135726866495,22.406766856232085,nan,3.5300256235956375,1.2913837579086456,13.178258118297782,26.2087248946553,11.496629881377558,1.6767299310900285,nan,1.6632856062522081,nan,nan,nan,21.373140528683372,18.021185075449218,19.7731551340187
482.4053621921792,7.156589526886972,6.5473750561578195,8.232447456367739,17.96291005375946,14.157867893637299,18.462966401783948,nan,3.0524888940115,1.1389095985339655,11.239192053038428,23.6823968142246,10.742406605018948,1.4380111492147063,nan,1.2397388393617594,nan,nan,nan,15.3900686110887,15.838585852043721,12.761176648973771
507.32960738108983,13.45518697332053,13.494247353059306,16.743554229195407,nan,nan,3.1788919151312536,1.00384904082663,5.723019034079048,2.2040044927186178,nan,3.190533012246044,nan,1.4451137752851602,nan,2.251311911338905,9.411220329907543,6.343986152299596,7.731614857614138,4.322428185036716,4.7526810682358285,7.954497133939051
590.4267840262183,6.747538379064938,5.267541624508479,7.906032638358353,22.2662402141876,14.057550706546357,20.092415051816968,nan,4.3557819392733,1.0145900244225508,12.465750281756858,22.841595600979936,9.92052565833261,1.1919588266477554,nan,1.1135963288138258,nan,nan,nan,18.526148117972838,17.078887266753295,18.58845737719608
71.95208857282537,6.9566407585468335,7.891782128580405,10.171512419698455,5.624478811586375,5.674792996914826,6.042532130864929,nan,nan,4.422257509504549,nan,nan,nan,2.9260951372207638,nan,2.825478414303674,81.40129608650497,83.0494125925991,21.225029042904417,17.129580213931956,20.450326955277593,19.293204700306767
78.52045244217923,5.985141944762351,6.598456671723648,7.377691761800735,5.071102433618467,4.885761091028642,5.5476821901191204,7.090899682466337,13.96348510782153,5.019180561327136,nan,nan,nan,2.289262437840735,nan,2.5842306855712245,nan,nan,40.208152797516576,21.734413517371937,24.010227974748958,16.974832289939275
83.53605855401452,4.1051578510998805,4.3283194275031915,4.811209524157675,5.486568225031678,6.293533689806478,6.138861179146074,nan,6.0861604617267036,2.7691740950683816,nan,nan,nan,1.647888208273633,nan,1.926117728719685,nan,1.2350229725782356,43.53165359121279,52.359934374034765,49.56259307448812,50.669547293462735
84.95993118257792,53.48543737994216,56.81393891951756,89.54049533495629,22.041588709819965,27.027466993531387,32.32769268805156,22.21653049423658,22.79287532486593,27.982142164590172,nan,nan,nan,23.026503369908017,nan,20.38608153644183,127.66948490880738,98.23739904713277,115.53881053596835,71.33487961676195,nan,nan
87.52572551145778,6.380744475843279,6.598043646189957,7.502976295658454,nan,4.077459462168743,4.80999182672333,8.247919202034172,13.442236349448667,6.296566310979764,nan,nan,nan,2.6563771270542573,nan,2.0929239977460417,26.492394809967106,nan,28.378468026708077,18.931121971765975,23.087985906574954,15.114367945474319
95.52318442935429,6.181120861316453,5.226521959495808,7.594272541348672,4.118567067341738,nan,nan,7.502774055395273,10.829262083946269,4.615325953663408,nan,nan,nan,3.1442025522199715,nan,2.2013069282061797,29.150109810027526,2.8824679949759853,21.42740383838793,17.254047227243586,17.830692693856495,19.94873697509019
100.02455845889763,22.634199215983006,24.960035854166293,30.102808737835325,nan,28.376449129018674,28.03425084053971,8.364062597539919,13.729991222370382,13.87659250543623,nan,nan,nan,nan,nan,8.428310557458552,278.03230169447585,138.60269375601055,320.89818344826153,302.839070382641,293.46912621851715,333.6451438755405
132.10206314584406,7.2289997934793,8.360984255002428,9.171862520666817,nan,20.226203736813503,20.39764631130457,3.588329445278215,3.014797541640989,5.712324500334639,7.631793461871622,13.952523539970322,7.181716887193273,12.12950833750535,nan,10.950670061615883,nan,5.438308889516545,36.87646749300211,nan,nan,nan
182.08127669611767,0.7870068057608884,1.8855733512594153,1.9795545611196383,5.0915952977422005,4.851673700261566,4.4413415682375845,0.336008333338026,nan,1.4134000163367337,2.2475399557632767,3.6116899744956434,2.340439338909875,nan,nan,nan,nan,nan,7.743411640943241,23.64541967392849,21.429792283105872,20.369203092347842
217.10480879711832,22.832635700313002,38.738944842508516,56.35466950329767,11.247297882098371,63.00462356758697,nan,16.71566522465796,99.00496901733736,39.54613697281471,nan,nan,nan,4.805050706251254,nan,14.650223146631154,70.31521200319507,288.28861627769317,46.31064953024818,47.188113194113065,nan,30.57626272068642
251.1854268079312,2.422992662040951,2.060245390894465,2.5169124066204613,28.028980089511837,25.98571310069855,26.55637848660151,0.7097594616335479,1.5592727676404234,1.4507516652234684,10.633966991495297,21.61014835443711,10.86014408952565,nan,nan,nan,nan,nan,nan,14.07171410085775,11.114622123805825,10.909426749090924
287.22177288631696,8.569702049005251,6.384674996829602,9.007842617417365,115.5587984435331,112.5816227310542,107.65441665858827,nan,nan,5.848718875708743,49.056896954743834,71.8793884157298,45.35579566495244,4.290761303861886,nan,nan,4.110638315880152,nan,nan,166.00747032676708,156.9533662845706,161.31166193368816
288.22510325926976,1.64064230328332,1.5817563768138578,2.118774410616856,22.491545476492906,21.209831597211668,20.092321057224545,nan,nan,1.120623769561248,9.423531131484033,12.64473607083762,8.704180562485424,0.46191691455458517,nan,nan,0.7743174071226467,nan,nan,34.17744859569999,32.422712366089364,29.77570577061999
327.00829799158277,2.949770104607958,2.516344410263984,3.1235150515363204,23.328222787504142,24.96916418564446,21.907441386081608,1.2402876888614158,1.4065255784206143,1.1508214960723695,6.2013593484757745,10.75566456361611,5.314302481405805,nan,nan,nan,nan,nan,nan,29.793711857940217,24.343782043893114,23.102612269495463
336.3109487212489,2.458894743482357,2.034202594949996,3.0712334418914815,7.979554381249367,10.819560943959429,9.61897976038171,0.1259418915211505,nan,nan,3.628943984747801,6.435015546820029,2.7769424921372727,1.6166776876098445,nan,2.283789514641442,nan,nan,nan,11.458181247346952,12.826165326277035,10.546546144881138
350.9873305411962,4.05031566629258,4.492946370416263,5.765632233819727,0.9676514428164994,3.000882719522256,nan,2.7959795031022923,5.734346039713431,2.053904301482848,nan,nan,nan,1.2629350898629412,nan,1.4569832855593754,nan,2.988515038103539,13.291906714527158,11.358790653196188,9.903189758669855,8.775495821906517
361.22213554777755,1.6516379214034225,1.7438933261750433,2.488007630136164,14.392827104952328,15.09222224952907,12.742687411780683,0.35274519665173815,1.0118838366533887,0.9391151774974156,3.51172239345157,7.923993342444615,4.143167784602642,nan,nan,nan,nan,nan,nan,18.252914554520704,15.844144703201085,16.59649592727844
378.2487673588957,2.607512350642445,2.0840935620119403,3.4942593838222957,15.174863187691821,15.723948205709508,12.320298826868592,nan,1.0370251131800368,0.8260708683025623,3.9345094814402346,5.727664841844934,3.701126179035774,nan,nan,nan,nan,0.5719088672830619,nan,19.50419262960695,18.466882155242814,18.339265574301862
425.2150200705092,9.726104572921066,8.703071799921856,16.002393183270534,4.415451831758422,4.689841187417507,3.969517606068552,2.1146956014444114,10.401772358338025,3.0587731108030454,nan,nan,nan,nan,nan,nan,22.523216154259362,9.589149949387918,17.954708603637137,19.23777233407783,18.570555967773128,16.0794233251949
458.3479164273639,8.974833499485657,7.059291617654303,11.31869374033177,31.98061469971157,23.071010911397323,26.19802487344691,0.4734388419280549,4.6178014129954255,1.3516547895989888,16.817035474468117,33.12845279782837,13.517542136840259,nan,nan,nan,nan,nan,nan,28.528838835616103,22.894213413573656,27.086324287204583
523.3037415714474,8.116135856509244,7.419347480006287,9.941270168511199,nan,nan,nan,0.5702966723884723,6.175133613236665,1.390215363603011,nan,nan,0.7730600095206701,1.4294476859826986,nan,1.4279460458663007,49.05093364884439,17.17708290865798,32.00477529587488,24.747090152181908,17.988665265416284,23.99100681073212
