origmz,inkmz,ppm,BlBia.mzML,BlBib.mzML,BlBic.mzML,BlIGa.mzML,BlIGb.mzML,BlIGc.mzML,FoPea.mzML,FoPeb.mzML,FoPec.mzML,HMIGa.mzML,HMIGb.mzML,HMIGc.mzML,Rhoda.mzML,Rhodb.mzML,Rhodc.mzML,SiIBa.mzML,SiIBb.mzML,SiIBc.mzML,SuIBa.mzML,SuIBb.mzML,SuIBc.mzML
97.99156750069594,97.99153719526788,0.3092656728328065,12.041250728208531,12.87564433348629,15.55029210315894,14.521232855180603,13.696544912388335,14.156394588337461,7.059200717282416,14.069979890702763,14.4942869228875,nan,nan,nan,5.345506769553941,nan,5.405514020952023,113.05718947937358,60.14068992612331,116.06501184825383,47.00698016633423,46.60419442671777,68.09025008269346
90.94792527100589,90.94786658822483,0.6452349614848052,nan,nan,nan,639.5637131370022,704.3295758877341,774.8205140898941,nan,nan,nan,883.0200944720885,721.0698822652171,791.4392500035085,nan,nan,nan,nan,nan,nan,nan,nan,nan
130.52593666426978,130.525887484122,0.3767844846809498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,49.82605933473499,3.1451125227260714,45.54098746995452,156.7066310995786,205.25516167106525,230.8076799260129
90.52610607278804,90.52606853243836,0.41469086994876136,21.96881975378119,23.952989147027044,27.51211435245362,20.805736241353056,19.351201928972056,19.63753515582664,nan,35.69840417649052,15.111841404366462,1.9963503949323214,nan,nan,7.6813800536262935,nan,7.275472814950494,119.06581860333634,6.204528174796333,141.6241332763524,70.98659152031611,66.24460632209026,75.66662260036883
70.01283662945568,70.01279667167131,0.5707208319252074,51.145305810587224,55.68713699493053,66.84883793837598,56.46301391387075,55.10469052584186,52.03555428974801,62.20520017685093,122.73055288897045,39.55937613262959,3.9380783065638507,3.360884090332325,4.699774080039319,17.30395242545208,nan,18.926373572998486,312.6781739819247,10.493844762536865,346.59916973054294,176.67393246772542,214.44404524824165,179.2629994656731
149.0235058839598,149.02351453083708,0.05802357964213666,2.8339798564245893,nan,nan,14.955006490872393,15.966426576589702,15.555493310247687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
81.52082558438839,81.52079610298851,0.36164255779373794,28.85610966684446,29.694702858098463,35.63993442146563,31.438719290018042,26.55467715567538,27.09182407545563,30.277516956258996,86.5917832373034,18.628328957531423,1.6701044582786309,2.2332248548819575,nan,8.039179355042597,nan,8.165716051248765,162.21866548916734,5.174545266853296,164.4393981820944,81.89097116080112,84.51397764808242,89.84444228107809
74.9755966755566,74.97557870266512,0.2397165515360085,39.000755628559574,42.662742027501245,51.40053329410899,30.432145323942862,32.98635310276944,34.00627585560103,9.10902473113574,22.30183984815368,24.624739908917697,nan,nan,2.2054461531984346,14.263420648525953,nan,15.075323101990385,181.8795446139002,78.74185336139887,176.30163425510906,128.3863224864581,135.73909182851287,117.4022281321458
404.23615222109225,404.2365327625841,0.941384113581091,nan,1.4856145502150573,nan,nan,nan,nan,nan,nan,nan,nan,2.8697137570819558,1.8011856710930243,nan,nan,nan,nan,nan,nan,nan,nan,nan
