mz,MSS1a.mzML,MSS2a.mzML,MSS3a.mzML,MSS4a.mzML,MSS5a.mzML,MSS5a1.mzML,MSS5a2.mzML,MSS5a3.mzML,MSS6a.mzML,MSS13a.mzML,MSS13a1.mzML,MSS13a2.mzML,MSS13a3.mzML,MSS10a.mzML,MSS11a.mzML,MSS11a1.mzML,MSS11a2.mzML,MSS11a3.mzML,MSS14a.mzML,MSS14a1.mzML,MSS14a2.mzML,MSS14a3.mzML,n_blank,pval,qval
85.52834754237865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1103305.375,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
85.96332302289774,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2027906.875,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
86.99295744418184,523820.875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1105174.375,nan,nan,nan,nan,212647.96875,nan,nan,1,nan,nan
87.02815433089972,nan,nan,349653.59375,nan,445153.21875,nan,nan,nan,649067.0,nan,nan,nan,nan,5853680.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
88.01782026729684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1768238.875,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
88.52101460355536,nan,nan,123043.8046875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
88.95284042146996,nan,nan,nan,nan,nan,nan,nan,nan,nan,217038.96875,nan,nan,nan,2908570.75,305646.6875,nan,194735.484375,nan,318613.78125,nan,nan,nan,4,nan,nan
89.07928948484077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
89.50700763872574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,519121.65625,310895.21875,nan,164217.921875,nan,nan,nan,nan,nan,0,nan,nan
89.52253037623498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,628903.625,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
90.09157859690666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,999,nan
90.94792527100589,203762.546875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1002492.6875,1129875.375,172738.796875,412328.875,258494.25,128283.9453125,nan,nan,nan,1,nan,nan
90.97688762856944,nan,nan,nan,386898.09375,527759.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
91.50488748076775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275186.6875,nan,0,999,nan
92.0126437049194,nan,nan,nan,nan,nan,nan,300529.1875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,230085.59375,nan,308506.09375,254354.5625,265815.34375,0,nan,nan
92.02590584391633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,697042.4375,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
92.5225312972706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,661059.9375,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
92.98617655774417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1952208.75,215939.703125,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
102.09158052941581,838761.25,789619.8125,484642.0625,812029.0625,475524.375,784591.0625,676987.4375,542304.9375,543576.5,616202.25,569111.5,513272.4375,567830.9375,497204.15625,433215.0,505575.21875,450603.5625,420160.34375,644172.6875,261874.984375,355437.65625,329132.34375,9,0.00092018788209787103,0.0094612044968426564
101.05994882630974,2585959.0,2509847.75,1823888.375,2664117.5,nan,1609777.375,1333556.375,1315346.5,2299194.5,2423500.75,1339892.0,1256351.625,1250297.125,1078855.5,1819727.5,1259916.625,1116655.875,923295.875,2153229.75,521687.6875,674990.9375,739349.5625,11,0.0046810743997476026,0.04769635266769854
97.99156750069594,646979.375,709082.75,653622.875,222724.84375,497716.5625,1705215.125,3857962.25,2114709.0,599332.75,752426.3125,984434.25,492218.90625,876260.8125,14600102.0,1270132.875,1567782.75,1754889.0,1733989.75,1274464.375,2115500.5,1958073.125,2157117.0,11,0.0069694376192994756,0.070378874530604527
94.5154049729882,nan,nan,nan,nan,nan,301316.21875,754669.1875,449541.875,nan,nan,320588.75,136819.703125,75235.5078125,nan,nan,363092.375,288931.75,731217.5,nan,678972.8125,608328.75,660432.0625,0,0.095560861044612116,0.95645428178279912
98.9844099144061,1006125.5,1107764.125,721102.0,1009018.375,1295053.0,1313115.5,1246983.5,1172676.375,815877.6875,1040534.0,1319692.375,1355606.125,1233018.5,nan,nan,1355709.0,1134685.0,1080730.5,1011253.375,661213.1875,718729.875,762656.5,10,0.11369272039413239,1.1279514628575766
101.95009728851007,nan,nan,nan,nan,nan,nan,144040.203125,162618.421875,nan,188353.140625,nan,nan,nan,1455552.75,nan,nan,nan,nan,280290.96875,nan,nan,nan,2,0.11672676289490386,1.1479823376881415
109.10142315142734,nan,nan,nan,nan,570946.6875,1127608.625,1225216.125,1251778.25,595160.875,1187395.5,1209082.625,1126289.625,1054540.0,900504.6875,921749.0625,1088729.0,953445.875,852287.9375,987980.375,450093.46875,681953.5625,603405.25,10,0.13100034364614893,1.2772533505499521
102.97049927443331,1959648.25,3180688.5,521766.75,707264.125,1040900.75,5372616.0,11625220.0,5472661.0,2605143.25,4685797.0,2349504.0,1477656.875,3930124.0,68308792.0,6682457.5,4234311.0,4726313.0,2440236.0,6851251.0,1862091.375,1677534.125,2135631.25,11,0.16108900010334656,1.5571936676656832
95.04937431412915,266055.3125,nan,nan,nan,nan,nan,nan,nan,226062.71875,nan,nan,nan,nan,nan,421834.25,nan,nan,357117.4375,nan,nan,267289.0625,nan,1,0.16396714841781612,1.5715834310216106
110.00892229075053,180117.96875,nan,nan,nan,nan,237282.015625,nan,nan,nan,202606.703125,235207.71875,nan,205926.5,954073.4375,355868.4375,192318.0625,397411.375,nan,167928.09375,nan,nan,nan,1,0.17370928805737537,1.6509681075032903
107.0857690597316,nan,757950.4375,581725.4375,734154.0,512897.125,739489.375,741686.625,747576.25,554170.25,1288279.625,834026.5,811138.3125,865003.0625,nan,746867.75,770664.6875,705326.625,613271.125,1058891.5,338623.71875,540648.0,450389.40625,10,0.18467301311810219,1.7405431486381131
96.53105468409652,234652.25,193518.0,156339.25,nan,nan,nan,190644.59375,nan,231548.515625,99680.5,nan,nan,nan,1567571.375,242635.296875,nan,nan,nan,141738.234375,nan,nan,nan,0,0.18471990670437086,1.7265968139061441
