mz,MSS1a.mzML,MSS2a.mzML,MSS3a.mzML,MSS4a.mzML,MSS5a.mzML,MSS5a1.mzML,MSS5a2.mzML,MSS5a3.mzML,MSS6a.mzML,MSS13a.mzML,MSS13a1.mzML,MSS13a2.mzML,MSS13a3.mzML,MSS10a.mzML,MSS11a.mzML,MSS11a1.mzML,MSS11a2.mzML,MSS11a3.mzML,MSS14a.mzML,MSS14a1.mzML,MSS14a2.mzML,MSS14a3.mzML,n_blank,pval,qval
119.01791098800814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467603.28125,nan,535610.0625,504692.8125,574439.5625,1,0.0061918774871881025,0.21005944375285637
328.0816241530182,3067812.25,2349066.0,1977519.125,1978455.875,1006347.8125,nan,nan,324800.9375,1048241.3125,1313375.875,459583.0,nan,280761.71875,nan,nan,nan,nan,nan,248460.359375,nan,nan,nan,0,0.0065834620981721223,0.21789653822486754
249.05083732779624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162004.640625,nan,234187.71875,242110.5,208578.21875,0,0.0068223645524692796,0.22042734994525742
523.3032686586704,nan,nan,nan,nan,nan,nan,nan,48375.3515625,nan,nan,nan,nan,24334.263671875,nan,nan,124994.8984375,41561.27734375,nan,nan,178349.359375,180495.046875,203831.40625,0,0.0068916191580621015,0.21748667901140165
384.98896680840494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123933.296875,nan,141781.578125,182201.6875,181462.90625,0,0.0069850467750776054,0.21542519258591614
227.01071162073117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,173803.140625,nan,236769.5,247885.921875,284030.90625,0,0.0070917151359447279,0.21385460976615545
416.2152713595834,1039148.0625,1497923.0,322681.09375,815800.625,395309.625,267913.84375,379780.125,294784.3125,659239.25,881918.0,479674.1875,746324.0625,313022.1875,266813.8125,292853.84375,155150.921875,200219.390625,150419.515625,771688.0625,nan,nan,nan,9,0.0071439673997960871,0.21074703829398456
301.0321863793756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,175415.46875,nan,253353.671875,235415.15625,167230.375,0,0.0072387831522614148,0.20900061143869661
437.0283634992026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,141807.625,nan,188010.453125,235358.71875,177640.21875,0,0.0072528190694102551,0.20504323910811909
376.2697014354309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114777.421875,nan,137929.484375,180733.625,117740.6328125,0,0.0074278193156991417,0.20570511860007623
256.085802655368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200870.09375,237873.8125,262214.0625,152916.609375,nan,nan,nan,nan,0,0.0074590438046377543,0.20243844885786863
316.17575143922517,292140.1875,246776.875,nan,255626.234375,86978.7734375,nan,49259.4375,nan,178601.046875,354865.875,222862.390625,256959.609375,183711.4375,nan,nan,107252.2265625,nan,nan,169608.984375,nan,nan,nan,9,0.0074898163263025317,0.19928785793710854
439.044425608523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,257858.9375,nan,506466.40625,408115.53125,408364.21875,0,0.0080277939960753785,0.20949454716681323
236.05500523341448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,447783.9375,nan,338485.09375,551321.0625,638301.625,0,0.008076514375763991,0.2067892454322969
402.2276170491416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4934.31787109375,nan,nan,nan,102724.7265625,124285.7109375,nan,176854.53125,nan,120825.6953125,1,0.0081149206353901149,0.20392495004119232
305.2518933276531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1198175.25,nan,nan,nan,nan,nan,1735656.0,2161888.25,2274917.75,1,0.0081212171487187561,0.20037257583293366
215.01636552868868,nan,nan,nan,nan,nan,nan,173936.671875,305499.9375,nan,nan,nan,nan,nan,nan,nan,nan,321226.46875,511458.6875,nan,948877.9375,950367.0,652079.5,1,0.0083220513518894815,0.20166113722346474
96.02081510883127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106261.25,nan,193430.15625,199439.71875,217077.640625,0,0.0083317241786327254,0.19835350369130891
207.07836798926937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,333560.96875,509161.0,nan,nan,nan,nan,346985.71875,255743.484375,nan,0,0.0086737726771379652,0.20293637108407273
189.01845216453668,nan,nan,nan,nan,nan,nan,202967.234375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,818658.5625,nan,1028981.125,908945.875,798416.4375,0,0.0089498712339047617,0.20584703837980953
236.1130260633175,893530.125,827656.875,581856.5625,766109.1875,546049.9375,940886.9375,1065266.0,908914.0625,554688.625,nan,956717.0625,915103.1875,841154.6875,nan,nan,863239.0625,606518.375,491373.1875,401409.4375,470653.9375,479209.0625,352526.40625,8,0.0091784330872616282,0.20758556165690048
255.13587597797303,465088.59375,437245.1875,1598885.5,612249.9375,1409997.75,546694.6875,1013715.875,999122.75,444573.3125,401418.78125,737046.0625,548498.375,170093.296875,777833.125,1620529.375,739709.9375,1002142.8125,1517606.0,458783.84375,2046962.0,2138773.5,2040972.0,9,0.0092318910498642524,0.20537174024042279
252.97225513686197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,167929.53125,nan,336372.03125,375844.375,255654.75,0,0.0093151384200385184,0.20388133606439143
350.076130323172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,139380.046875,nan,323135.34375,255451.8125,219423.453125,0,0.0093649898431582574,0.20171890820898022
257.04231399523667,93186.1171875,nan,322247.59375,nan,nan,nan,243803.9375,206134.171875,105045.40625,nan,165711.3125,129119.9921875,nan,nan,298882.625,177000.703125,245375.515625,373070.375,nan,520349.90625,516259.5,457291.84375,2,0.0095442261925630587,0.20236742098918861
113.96390857609977,311036.40625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1157108.75,1154375.5,171443.015625,456122.75,273095.375,125581.21875,nan,176109.6875,nan,1,0.0096976054829879879,0.20245616369868769
141.09122783367656,390266.71875,379461.9375,303415.8125,373832.6875,254644.484375,nan,432881.15625,368809.625,286832.375,320672.21875,398157.59375,395344.03125,366730.5,nan,316467.46875,372273.78125,356808.125,nan,322224.8125,nan,nan,nan,10,0.0099991859101623906,0.20558932242561159
123.95498093106899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,134025.171875,nan,280286.71875,325605.5625,203430.578125,0,0.010155784909657602,0.20569253914037858
384.23575735915426,nan,nan,71396.953125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,246163.34375,nan,313278.03125,283880.9375,203606.234375,1,0.010458913679399152,0.20871685092565662
467.10215207037265,nan,nan,47010.6953125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,160494.34375,nan,172295.703125,236844.1875,156538.015625,0,0.010598120786637934,0.20842970880387937
531.0911851271699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123919.6328125,nan,371631.71875,298713.75,282426.03125,0,0.010966797563337361,0.21259920419212572
280.9349649071973,nan,158830.75,240694.375,243594.765625,455035.5625,nan,338030.5625,246388.90625,253416.640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.011006336883754547,0.21036055142612564
314.0840925467925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120606.96875,nan,388147.15625,297788.84375,280500.0625,0,0.011643372930994633,0.21944523704666274
292.9082848361117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56497.22265625,nan,182065.8125,162705.03125,135554.40625,0,0.011704453496844623,0.21757456705778291
196.86849592495358,nan,nan,272025.46875,nan,178785.546875,nan,396358.09375,nan,nan,nan,nan,nan,nan,nan,597223.3125,145775.921875,172855.265625,218810.296875,nan,466528.84375,343267.75,461159.625,0,0.011964735034741729,0.21940737083979089
230.24791074163258,nan,209540.046875,341927.84375,258902.390625,nan,416856.9375,116301.3671875,538345.4375,nan,nan,168521.546875,70989.4921875,32944.0859375,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,0.011984311104033222,0.2168361355756411
276.03893078586526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50606.4609375,124550.75,nan,62021.640625,nan,68386.59375,0,0.012370069481423504,0.22087084587225916
181.08366836941417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,138380.890625,nan,236466.234375,377524.8125,191638.78125,0,0.012482023184924937,0.21997539560965115
90.94792527100589,203762.546875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1002492.6875,1129875.375,172738.796875,412328.875,258494.25,128283.9453125,nan,nan,nan,1,0.012538240801074223,0.21813324060330411
103.5206483820793,nan,nan,nan,nan,nan,nan,132756.8125,269164.84375,nan,nan,126693.0390625,nan,nan,nan,nan,138154.765625,158254.3125,331224.3125,nan,316741.5625,337619.59375,340687.625,0,0.012627346787118467,0.21690265303949063
209.1538078900871,147287.015625,148458.421875,nan,223580.453125,nan,151779.125,196359.921875,214534.953125,113385.71875,155458.65625,166778.359375,149602.125,161506.109375,nan,91135.21875,150930.875,160040.75,nan,117295.515625,nan,nan,nan,9,0.0127652849267752,0.21653114557042433
507.24802913346105,nan,nan,nan,nan,nan,43915.6484375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,89993.59375,nan,175815.265625,132514.65625,151083.203125,0,0.013046648687385495,0.21857163294792734
95.52321097356156,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,204496.34375,126195.9140625,nan,nan,nan,513608.96875,680207.875,nan,nan,838127.625,896363.4375,0,0.014292026521602681,0.23651560963188825
401.09702919444914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95855.46875,nan,nan,nan,nan,nan,nan,195469.71875,nan,426107.125,327179.9375,272013.40625,0,0.014404639559738742,0.23550717930801773
187.13307396810256,242150.28125,241888.59375,nan,234867.484375,nan,222803.390625,212385.921875,nan,189510.6875,197061.46875,231371.640625,192254.34375,214410.40625,nan,nan,183908.171875,159755.46875,nan,191979.328125,nan,nan,nan,9,0.015502611034524005,0.25044099016486993
347.2541454517948,nan,54111.66796875,nan,nan,nan,nan,208048.25,nan,nan,nan,nan,149748.078125,nan,nan,nan,87189.8046875,105823.9296875,266685.71875,nan,262353.34375,271909.25,267008.28125,0,0.016591319289676405,0.26487553265989272
120.08098692480651,nan,nan,222416.140625,nan,nan,nan,nan,nan,83226.6171875,nan,nan,nan,nan,nan,nan,nan,nan,373363.3125,nan,925121.6875,932341.0,745315.625,0,0.017141939137120404,0.27048385359386495
141.11369530570434,nan,nan,nan,nan,nan,718614.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,335715.25,nan,696057.5625,nan,818616.5625,1203061.125,779266.9375,0,0.017253393202472163,0.26911327098568649
353.1363555550619,nan,nan,nan,nan,nan,nan,nan,55352.17578125,116558.3515625,nan,nan,nan,16525.583984375,nan,nan,nan,nan,101394.46875,88281.25,175337.390625,264843.03125,267043.40625,4,0.017539377554264636,0.27046517433110356
208.0687948897043,887993.375,251516.828125,386546.15625,78237.6640625,nan,nan,nan,nan,188802.8125,528074.375,651296.375,124680.359375,128329.53125,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.017584302692778799,0.26811122195618914
237.02820730976737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,159049.890625,nan,nan,nan,295671.03125,nan,1294451.75,nan,1603249.375,nan,1425789.625,0,0.017983152425671219,0.27114597601817603
463.14663728813764,215782.046875,206028.234375,138527.21875,178472.0,nan,nan,166033.296875,151667.65625,138927.234375,nan,167156.546875,141186.984375,110466.046875,nan,nan,153812.75,nan,126885.171875,110034.9375,nan,nan,nan,9,0.017999322614226581,0.2684074811813788
309.04935550386205,nan,nan,nan,nan,nan,nan,549903.5,321972.75,nan,nan,nan,nan,nan,nan,nan,nan,209090.21875,722758.875,nan,1077040.5,969155.1875,957561.9375,0,0.018310448405702187,0.27007911398410728
284.12135756014277,2531912.0,4825825.5,1337776.5,234524.21875,nan,nan,nan,nan,592841.25,3459796.25,3548193.5,858694.0,962739.5625,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.018458272354423256,0.26933199553712212
327.0781522333304,nan,12155329.0,10377396.0,10480297.0,4821550.5,1250302.5,nan,nan,5381159.0,6771492.0,nan,1777983.375,nan,nan,nan,nan,nan,nan,1127778.75,nan,nan,nan,0,0.018549659680364965,0.2677860445346304
152.94730577664998,404048.125,732332.8125,nan,312311.25,nan,nan,246601.03125,151558.171875,439296.96875,74096.359375,164887.125,nan,239051.875,nan,44197.8671875,nan,nan,nan,145268.75,nan,nan,nan,3,0.018614334702833385,0.26589107570257792
168.10776088609603,nan,nan,nan,nan,nan,nan,nan,110512.9453125,nan,nan,nan,nan,nan,nan,nan,nan,nan,152696.171875,nan,236110.46875,215800.796875,179274.1875,0,0.018934779722531134,0.26765100086952864
289.1540237877312,nan,nan,372896.90625,nan,434755.0,nan,nan,nan,nan,nan,222165.765625,nan,nan,nan,nan,140774.65625,200257.375,558233.75,nan,876923.5,947745.375,760798.9375,0,0.019505633728961295,0.27287778319794309
347.2544347659616,nan,42584.57421875,225797.34375,233207.0,242945.53125,nan,nan,161899.90625,116078.796875,nan,156781.15625,nan,nan,nan,nan,nan,nan,nan,37060.86328125,nan,nan,nan,1,0.019957584683075881,0.27635145321361199
346.99630910201694,nan,nan,nan,nan,nan,nan,112610.5078125,176218.234375,nan,nan,nan,nan,nan,nan,nan,nan,nan,338231.625,nan,404811.5625,391531.21875,409227.90625,0,0.020068223858677788,0.27507656339621978
94.51539613533912,nan,nan,nan,nan,nan,301316.21875,263380.0,449541.875,nan,nan,320588.75,136819.703125,nan,nan,nan,363092.375,288931.75,731217.5,nan,678972.8125,608328.75,660432.0625,0,0.020152382067634225,0.27346782465779645
464.14358525353293,145396.046875,154188.515625,94359.1875,146530.671875,nan,116714.6640625,nan,nan,100582.5703125,nan,nan,102127.3515625,122596.3203125,nan,nan,123989.1328125,nan,nan,nan,nan,nan,nan,4,0.020285224580532932,0.27254504708696226
137.04601639341047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,308043.28125,nan,1238357.875,783006.0,437796.03125,0,0.020308870713200183,0.27018762311581029
294.2064654273081,nan,127960.1015625,nan,139360.140625,nan,188588.296875,nan,nan,nan,nan,155148.875,100804.578125,94820.875,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.02037433847442319,0.26842696417274048
207.06541002325974,7593762.5,1958845.375,2939403.0,654835.0,nan,nan,nan,nan,1653444.0,4397485.0,5244900.5,992635.125,766887.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.021051703875122521,0.27468425152443521
283.1177664655883,17904138.0,4491377.5,6970710.5,1468423.0,998724.8125,nan,nan,nan,3898308.0,8063110.5,11328877.0,2014400.875,1324057.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.021193829532908288,0.27390501596339567
79.51572025379194,nan,nan,178502.984375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,213973.09375,nan,311327.875,309271.3125,293856.03125,0,0.021365911026910704,0.27352397418413044
176.10310216542234,nan,nan,nan,nan,nan,183750.421875,nan,nan,nan,nan,626208.8125,209571.578125,35266.015625,nan,nan,299835.71875,232271.234375,445461.21875,nan,616781.5625,660073.375,792870.8125,1,0.021879142103286276,0.27747659658092966
315.14392081675607,206276.515625,154990.140625,nan,167725.28125,nan,nan,nan,nan,nan,236096.609375,159396.859375,212682.453125,135615.515625,nan,nan,nan,nan,nan,113142.578125,nan,nan,nan,6,0.022302366636293341,0.28022510671713025
