mz,MSS1a.mzML,MSS2a.mzML,MSS3a.mzML,MSS4a.mzML,MSS5a.mzML,MSS5a1.mzML,MSS5a2.mzML,MSS5a3.mzML,MSS6a.mzML,MSS13a.mzML,MSS13a1.mzML,MSS13a2.mzML,MSS13a3.mzML,MSS10a.mzML,MSS11a.mzML,MSS11a1.mzML,MSS11a2.mzML,MSS11a3.mzML,MSS14a.mzML,MSS14a1.mzML,MSS14a2.mzML,MSS14a3.mzML,n_blank,pval,qval
158.15414111908302,535256.4375,534311.75,390843.59375,464892.75,396622.78125,417075.75,419313.09375,400541.65625,431166.78125,517827.40625,409156.71875,351206.90625,348727.96875,274354.9375,350020.40625,337738.40625,326189.4375,362720.8125,442700.8125,227757.703125,246203.03125,226408.328125,11,0.00033245505082105792,0.028196343997760973
207.06541002325974,7593762.5,1958845.375,2939403.0,654835.0,nan,nan,nan,nan,1653444.0,4397485.0,5244900.5,992635.125,766887.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00036753894535482566,0.029338255814499909
208.0687948897043,887993.375,251516.828125,386546.15625,78237.6640625,nan,nan,nan,nan,188802.8125,528074.375,651296.375,124680.359375,128329.53125,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00036911048276298705,0.027826829172742967
284.12135756014277,2531912.0,4825825.5,1337776.5,234524.21875,nan,nan,nan,nan,592841.25,3459796.25,3548193.5,858694.0,962739.5625,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00037126491971492558,0.026516131371218631
230.24791074163258,nan,209540.046875,341927.84375,258902.390625,nan,416856.9375,116301.3671875,538345.4375,nan,nan,168521.546875,70989.4921875,32944.0859375,nan,nan,nan,nan,nan,nan,nan,nan,nan,5,0.00037169418147601677,0.025219450213147736
143.10684913972048,1109544.75,1031866.4375,660477.4375,881494.0,697079.5,796088.375,766585.1875,805371.9375,747361.6875,905330.8125,737731.5625,824230.0625,805871.875,383233.09375,586608.0625,813841.5,679300.0,585063.1875,815709.25,365893.1875,461637.5,454704.625,8,0.00047745116503193402,0.030852439568968309
330.33694013673687,308182.625,333131.84375,229202.21875,328971.15625,289085.6875,175371.5,214196.40625,180086.46875,338783.09375,115149.515625,174022.265625,166504.8125,110471.8125,nan,119431.7421875,126920.6640625,90422.96875,nan,131096.765625,nan,nan,nan,9,0.00056102635086296255,0.034605125369138186
210.1701664222672,430789.21875,462090.96875,244350.984375,366620.625,300844.59375,265394.75,233418.375,187528.234375,299717.4375,185580.8125,225634.09375,251479.21875,185896.265625,nan,140979.9375,161959.1875,136849.25,nan,223890.765625,nan,nan,nan,9,0.00062985703781322623,0.037161565230980347
288.2251761047383,2550808.5,2735241.0,1688055.0,2566267.0,2191094.75,2457403.25,2706433.5,2420403.5,1849171.0,1919849.125,2940686.5,2843129.0,2281508.0,929854.0,1280307.5,2515763.0,2205136.75,1669199.75,1962389.5,1242765.625,1401350.25,1419413.5,10,0.00064955800213208623,0.036727092037218377
350.06361930521655,95131.0703125,139347.828125,1023868.8125,346232.875,458021.625,nan,nan,148226.859375,144094.15625,171205.421875,126662.5546875,87979.3359375,nan,nan,nan,nan,nan,nan,37424.58984375,nan,nan,nan,0,0.00078690658086361695,0.042713289209277132
328.0816241530182,3067812.25,2349066.0,1977519.125,1978455.875,1006347.8125,nan,nan,324800.9375,1048241.3125,1313375.875,459583.0,nan,280761.71875,nan,nan,nan,nan,nan,248460.359375,nan,nan,nan,0,0.00085401051843707473,0.044572779750735023
328.17935362585155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,245366.0625,nan,nan,246667.84375,nan,335921.4375,281376.84375,310611.4375,0,0.0010146117163184422,0.050993633297930593
404.23615222109225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200843.03125,191612.015625,153602.9375,nan,nan,136285.234375,124044.09375,3,0.0010153853201537019,0.049209924266020486
85.51008736806277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,147653.375,226296.8125,nan,260388.921875,292961.625,272973.53125,0,0.001016200788780593,0.047551188633629816
377.2091481159859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86495.6953125,nan,nan,104073.078125,nan,76106.453125,148062.84375,66780.34375,0,0.0010171323957303767,0.046008288700204035
243.09934515879692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100469.4921875,nan,45919.66796875,113702.5234375,nan,171387.5,nan,139207.46875,0,0.0010220252334317123,0.044738330379575274
305.12820789070025,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,154573.515625,321160.40625,nan,nan,641826.0625,636588.625,625105.625,0,0.0010246298260391091,0.043450708560470966
224.0531433499746,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1328810.375,177189.46875,320027.34375,251415.09375,nan,147272.140625,nan,nan,0,0.0010350792769773141,0.042563714510855007
272.06551216786374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1163238.625,103499.28125,nan,487263.5625,nan,nan,nan,128452.90625,174660.6875,0,0.0010433670305784542,0.041642619426322421
202.0711236978032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2502300.75,323215.65625,457080.9375,119832.5078125,112466.0078125,nan,nan,nan,0,0.0010580603220875324,0.041022510202079476
300.2019432182595,nan,nan,nan,nan,nan,1248079.0,1669707.875,2294340.75,nan,nan,nan,nan,2071419.875,49075284.0,385720.5625,165913.25,127363.2890625,182105.15625,2241077.75,321729.3125,240708.75,171230.359375,7,0.0010590500652670363,0.039920303849093564
79.02147268736907,1421595.625,1490799.0,nan,1822332.25,1169747.625,nan,1287863.0,1283433.5,1165771.375,nan,1307558.25,1366099.75,1327999.625,nan,nan,nan,nan,nan,1113523.75,nan,nan,nan,9,0.0010871392187183043,0.039871565400019973
122.92473506613075,426876.03125,156232.609375,455557.40625,213117.96875,727142.75,nan,318498.625,146011.125,199259.203125,nan,104499.1171875,92592.375,nan,nan,285474.9375,nan,nan,nan,nan,nan,nan,nan,2,0.001213761233502647,0.043344052470081364
291.08417619015677,259027.6875,244183.859375,1991401.375,97754.515625,900268.25,nan,243150.515625,229536.921875,418473.75,493804.875,1164911.75,169212.734375,nan,nan,136542.890625,nan,nan,nan,114315.515625,nan,nan,nan,0,0.0012641776841153848,0.043986900444732746
186.14906277482754,322918.25,329945.3125,210314.953125,305290.96875,nan,259035.828125,224460.84375,172521.59375,242503.28125,134754.5625,200820.0,155339.3125,172825.15625,nan,116517.609375,115354.3828125,nan,nan,143640.875,nan,nan,nan,9,0.0013958322618344086,0.04735360948273231
265.0232891562805,nan,nan,nan,nan,nan,nan,nan,nan,nan,129232.4453125,nan,nan,nan,1265864.875,221941.203125,nan,nan,213195.828125,192969.703125,nan,234320.890625,313997.8125,1,0.0016595728662991661,0.054927814135804102
227.16432137615683,211360.296875,273974.875,175245.375,371714.75,231681.125,334969.84375,257689.359375,219220.5625,nan,nan,231344.890625,236066.78125,184330.15625,nan,nan,207871.6875,nan,152603.1875,nan,nan,nan,nan,6,0.0016933388609329805,0.054710972244906057
190.1439443080825,131894.390625,114059.953125,145718.0,94914.5390625,nan,154464.75,120173.2890625,nan,155287.25,nan,nan,nan,73083.5859375,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0.0017187877603145395,0.054241743970856515
273.02889781226355,nan,193892.5625,765704.9375,155153.96875,nan,nan,nan,nan,114106.5546875,214842.671875,187229.578125,136475.796875,142807.6875,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0017349663882274609,0.053507940655106008
90.94792527100589,203762.546875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1002492.6875,1129875.375,172738.796875,412328.875,258494.25,128283.9453125,nan,nan,nan,1,0.0017714375542791424,0.05341868358126213
327.17588552552877,nan,nan,nan,nan,nan,nan,583960.625,nan,nan,nan,nan,nan,nan,668095.4375,1239575.875,488726.5625,690605.625,1076985.625,nan,1434863.375,nan,nan,2,0.0018284990183395377,0.053940721041016368
131.00176972749756,nan,286801.09375,nan,nan,nan,nan,nan,nan,nan,354395.65625,695376.4375,290608.84375,nan,nan,212309.484375,569059.1875,439470.25,904484.9375,350010.0625,1411116.0,1364627.125,1267876.625,1,0.0039289609689435925,0.11343829861396713
325.1776807853495,3836429.25,3054328.0,14026555.0,3686459.25,11856531.0,3705241.5,8822247.0,8732950.0,3875689.75,3814488.75,6421509.5,3997513.25,1099156.875,7244986.5,18621800.0,6655779.0,9486069.0,14340903.0,4670177.5,20492432.0,20415314.0,18554182.0,11,0.0042051625832716594,0.11888345053124254
79.01811607573103,nan,nan,1088470.75,nan,nan,1779862.625,4006739.0,2576730.0,1282479.125,nan,nan,nan,958174.5625,23461582.0,2624608.25,1754619.875,1741132.375,1561391.0,1813275.875,1824466.0,1839755.75,1678931.75,1,0.0046303348964110268,0.12823192764142374
239.14901636823367,827249.25,70960112.0,nan,4062266.0,nan,664633.375,2574390.5,2780047.0,5227346.5,1088948.875,nan,nan,16122359.0,nan,nan,nan,nan,nan,3668195.25,nan,nan,nan,5,0.0054774874539111522,0.14865900949914868
280.9349649071973,nan,158830.75,240694.375,243594.765625,455035.5625,nan,338030.5625,246388.90625,253416.640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.0057935740267807349,0.15415450890865603
322.0769935969639,1577649.875,492558.46875,3771669.5,nan,nan,nan,nan,nan,635371.8125,931115.25,1361456.75,178580.5625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00588589852413802,0.15359931340875563
177.0547917754836,4580599.5,13330060.0,2676196.5,2868347.75,1693730.375,nan,nan,nan,nan,1127230.25,nan,nan,526692.8125,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0.005887933847448552,0.15075332511297521
224.10010373478468,573716.625,1604593.25,368637.4375,367430.21875,275035.21875,nan,nan,nan,nan,nan,119268.0546875,84563.921875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0059010913365269129,0.14829223969753741
345.1081901922642,821778.0625,nan,601150.25,nan,320306.71875,54815.484375,nan,nan,nan,283381.0625,nan,120918.53125,72895.6015625,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0059226934997793305,0.14612900144001001
270.105968827716,95004.5390625,3130810.75,337412.90625,nan,nan,nan,nan,nan,nan,1594557.5,1308268.75,358991.0,464904.09375,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0059434304184368585,0.14402205496105031
119.01791098800814,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,467603.28125,nan,535610.0625,504692.8125,574439.5625,1,0.005976892369931275,0.14229198150871475
249.05083732779624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162004.640625,nan,234187.71875,242110.5,208578.21875,0,0.0059794880734306034,0.13989940199388498
384.98896680840494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123933.296875,nan,141781.578125,182201.6875,181462.90625,0,0.0059799318337264091,0.13753843217570741
227.01071162073117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,173803.140625,nan,236769.5,247885.921875,284030.90625,0,0.0059804151763970474,0.13525705657284656
301.0321863793756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,175415.46875,nan,253353.671875,235415.15625,167230.375,0,0.0059804970906066077,0.13304155003201912
437.0283634992026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,141807.625,nan,188010.453125,235358.71875,177640.21875,0,0.0059805626903057319,0.13089715436685287
376.2697014354309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,114777.421875,nan,137929.484375,180733.625,117740.6328125,0,0.0059807443360011814,0.12882333434846988
256.085802655368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200870.09375,237873.8125,262214.0625,152916.609375,nan,nan,nan,nan,0,0.0059817266528439271,0.12683129793608139
305.2518933276531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1198175.25,nan,nan,nan,nan,nan,1735656.0,2161888.25,2274917.75,1,0.0059828281291962855,0.12490304263568246
236.05500523341448,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,447783.9375,nan,338485.09375,551321.0625,638301.625,0,0.0059830123704470188,0.12301436040449401
439.044425608523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,257858.9375,nan,506466.40625,408115.53125,408364.21875,0,0.0059836622344018476,0.12119148734452698
207.07836798926937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,333560.96875,509161.0,nan,nan,nan,nan,346985.71875,255743.484375,nan,0,0.0059836984391459869,0.11940998208707505
96.02081510883127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106261.25,nan,193430.15625,199439.71875,217077.640625,0,0.005987059997185646,0.11774551327798438
350.076130323172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,139380.046875,nan,323135.34375,255451.8125,219423.453125,0,0.005988537166677332,0.1160920705025877
252.97225513686197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,167929.53125,nan,336372.03125,375844.375,255654.75,0,0.0059885519519037927,0.11445725350328798
123.95498093106899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,134025.171875,nan,280286.71875,325605.5625,203430.578125,0,0.005991361887188588,0.11292052890159604
276.03893078586526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50606.4609375,124550.75,nan,62021.640625,nan,68386.59375,0,0.005993104196818074,0.11140606020660446
181.08366836941417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,138380.890625,nan,236466.234375,377524.8125,191638.78125,0,0.0059935994254050095,0.10990965432803511
531.0911851271699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,123919.6328125,nan,371631.71875,298713.75,282426.03125,0,0.0059986958529499503,0.10853640363270778
314.0840925467925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120606.96875,nan,388147.15625,297788.84375,280500.0625,0,0.0060010324399127554,0.10715001343370538
292.9082848361117,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,56497.22265625,nan,182065.8125,162705.03125,135554.40625,0,0.0060059958139964233,0.10584592622848242
137.04601639341047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,308043.28125,nan,1238357.875,783006.0,437796.03125,0,0.006009507367295038,0.10455001919768418
291.07011645615535,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,274297.5625,nan,1791548.25,1411818.375,621218.625,0,0.0060379564358731238,0.10371527700607379
118.94282910403334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,544995.25,634545.25,86884.3828125,251854.5,nan,nan,nan,nan,nan,1,0.0060550321432621306,0.10270848273008389
123.11702807626466,902947.75,879814.1875,596209.375,838292.5,603680.25,752321.5,694398.0625,743257.25,634567.5625,883584.9375,785016.375,786427.8125,759971.1875,499860.21875,615597.3125,744681.0,705877.5625,624192.6875,801638.0,283268.71875,397283.25,487572.8125,9,0.0060622407642977518,0.10156124342163024
307.04424544048163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,250761.5625,nan,2945296.75,1561175.125,670037.5,0,0.0060716766231753523,0.10047884362986528
80.51791760376088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2580630.25,219493.3125,116333.734375,90788.5078125,nan,nan,nan,nan,nan,2,0.0062024562760260599,0.10140642369358269
97.99156750069594,646979.375,709082.75,653622.875,222724.84375,497716.5625,1705215.125,3857962.25,2114709.0,599332.75,752426.3125,984434.25,492218.90625,876260.8125,14600102.0,1270132.875,1567782.75,1754889.0,1733989.75,1274464.375,2115500.5,1958073.125,2157117.0,11,0.0069694376192994756,0.11258960534987368
306.2554618173984,422354.65625,431025.75,nan,455118.03125,nan,440639.3125,436213.90625,425611.21875,325791.625,185171.609375,395605.75,364224.3125,nan,nan,nan,nan,nan,182261.09375,208788.671875,nan,nan,nan,3,0.0077749790432498763,0.12412525366694213
316.17575143922517,292140.1875,246776.875,nan,255626.234375,86978.7734375,nan,49259.4375,nan,178601.046875,354865.875,222862.390625,256959.609375,183711.4375,nan,nan,107252.2265625,nan,nan,169608.984375,nan,nan,nan,9,0.008634921853446954,0.13625103436194785
128.98613256537504,nan,nan,nan,nan,nan,1138701.375,3600125.5,nan,321257.4375,nan,nan,nan,nan,nan,nan,1096937.625,1040927.125,2114783.25,281512.5625,2320509.0,2266633.25,2202561.0,1,0.0089516135672127722,0.13962459322652565
196.86849592495358,nan,nan,272025.46875,nan,178785.546875,nan,396358.09375,nan,nan,nan,nan,nan,nan,nan,597223.3125,145775.921875,172855.265625,218810.296875,nan,466528.84375,343267.75,461159.625,0,0.009068942291100425,0.13984721237526451
180.0868475041511,1096608.75,547061.0,262640.375,119714.53125,181927.734375,nan,112037.8828125,nan,122728.3046875,72927.8984375,111755.9140625,100355.1328125,83777.7578125,nan,nan,71404.3359375,109945.046875,nan,70636.4296875,nan,nan,nan,8,0.0091206614922450784,0.13906446792108507
241.06840015731282,nan,nan,nan,nan,nan,nan,300936.0625,nan,nan,nan,nan,nan,96507.15625,nan,nan,178265.109375,225948.703125,489301.65625,nan,867258.6875,848485.1875,722109.5625,2,0.009471906087974994,0.1428152951264674
74.00210179796315,nan,nan,nan,nan,nan,nan,326967.46875,nan,nan,45394.95703125,nan,nan,nan,nan,nan,97575.3828125,106721.0546875,205127.28125,nan,239806.609375,201648.328125,285346.625,0,0.0111921081303649,0.16689770036159526
141.09122783367656,390266.71875,379461.9375,303415.8125,373832.6875,254644.484375,nan,432881.15625,368809.625,286832.375,320672.21875,398157.59375,395344.03125,366730.5,nan,316467.46875,372273.78125,356808.125,nan,322224.8125,nan,nan,nan,10,0.01127487408426282,0.16630439274287659
141.11369530570434,nan,nan,nan,nan,nan,718614.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,335715.25,nan,696057.5625,nan,818616.5625,1203061.125,779266.9375,0,0.011524780955364041,0.1681626640476237
70.01283662945568,1457300.5,1695977.375,1376717.25,491760.28125,1150745.25,3057418.25,7079737.5,4829859.0,1816736.5,1865340.875,1507178.5,771450.0625,1641478.0,65347608.0,3911390.25,3428300.75,3263977.75,2864541.0,3105101.0,3788973.0,3420112.5,3233938.5,10,0.012281515119348198,0.17729804273356917
208.10391094784762,nan,nan,nan,nan,nan,nan,191008.609375,nan,nan,nan,nan,nan,nan,nan,nan,82354.5390625,119513.265625,209826.0,nan,77482.2734375,nan,203616.25,0,0.012341568776150823,0.17628956662354389
137.0599008658041,260752.28125,290861.25,227175.703125,280695.78125,253043.359375,nan,400574.3125,440523.625,254390.09375,529517.875,423974.5625,374648.78125,360259.125,370888.21875,345737.46875,nan,385206.8125,nan,450454.625,nan,nan,nan,9,0.012593631048493084,0.17801622221671995
416.2152713595834,1039148.0625,1497923.0,322681.09375,815800.625,395309.625,267913.84375,379780.125,294784.3125,659239.25,881918.0,479674.1875,746324.0625,313022.1875,266813.8125,292853.84375,155150.921875,200219.390625,150419.515625,771688.0625,nan,nan,nan,9,0.012749239155739856,0.17835791272514417
134.11778634011583,nan,124421.0,628056.4375,nan,392550.90625,1222060.0,135375.203125,nan,151232.78125,143422.125,328890.28125,163027.109375,133668.078125,nan,nan,nan,nan,nan,nan,808215.125,565757.5625,nan,2,0.012975991460223022,0.17967775930125143
255.13587597797303,465088.59375,437245.1875,1598885.5,612249.9375,1409997.75,546694.6875,1013715.875,999122.75,444573.3125,401418.78125,737046.0625,548498.375,170093.296875,777833.125,1620529.375,739709.9375,1002142.8125,1517606.0,458783.84375,2046962.0,2138773.5,2040972.0,9,0.013846466368874768,0.18979449356124301
327.0781522333304,nan,12155329.0,10377396.0,10480297.0,4821550.5,1250302.5,nan,nan,5381159.0,6771492.0,nan,1777983.375,nan,nan,nan,nan,nan,nan,1127778.75,nan,nan,nan,0,0.013913764826045626,0.18880978868943918
165.00717687668913,nan,nan,nan,nan,nan,1219114.875,3763290.75,1805728.0,nan,411912.25,884675.375,378330.6875,237465.109375,877534.75,217205.03125,1097194.0,1011500.1875,2089775.625,333373.9375,1836674.0,1937249.875,1933175.875,1,0.013975304883949578,0.18776721512395619
150.02686617118857,609302.375,1509537.25,450148.78125,396125.0625,nan,nan,nan,nan,186342.921875,308487.71875,253394.640625,nan,160639.25,nan,nan,nan,nan,nan,140094.21875,nan,nan,nan,5,0.014618293228970259,0.19448062658541806
294.2064654273081,nan,127960.1015625,nan,139360.140625,nan,188588.296875,nan,nan,nan,nan,155148.875,100804.578125,94820.875,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.015443850455068794,0.20346898123813933
212.94741614024784,nan,103189.1875,112017.96875,114565.4921875,nan,nan,193591.171875,nan,158915.96875,nan,56510.52734375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.015472997383689315,0.20189286009294616
286.1287329741182,653511.25,272316.5,402081.21875,nan,nan,nan,nan,nan,173928.8125,466519.75,502116.3125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.015477964141116827,0.20003426037614794
188.12827096086426,188775.296875,130480.3984375,nan,139364.84375,nan,53981.28515625,nan,nan,131923.375,nan,nan,nan,81678.3125,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0.015478865952891186,0.19815868960446548
190.9121274732041,206825.828125,nan,210939.609375,120843.4453125,348867.0,nan,81419.34375,nan,92868.6875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.015505606026346699,0.19664586334348105
321.0736817711313,11338363.0,2970504.25,25353606.0,nan,nan,nan,nan,nan,3913368.0,5203824.0,9052694.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.015528995720350339,0.1951189554862538
274.2741712390474,nan,200017.78125,nan,297917.125,nan,nan,nan,nan,169574.734375,nan,122723.71875,87287.4765625,47231.33984375,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,0.015535735481210396,0.19341278025690375
366.0374640393389,272686.875,nan,1236676.625,311885.375,462611.6875,nan,nan,nan,184713.90625,183121.140625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.015544198034032267,0.1917588793834708
405.22337120931286,350106.3125,390153.59375,164588.859375,217229.171875,nan,nan,182995.953125,52915.22265625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0.015552306428476798,0.19013044885984698
