mz,MSS1a.mzML,MSS2a.mzML,MSS3a.mzML,MSS4a.mzML,MSS5a.mzML,MSS5a1.mzML,MSS5a2.mzML,MSS5a3.mzML,MSS6a.mzML,MSS13a.mzML,MSS13a1.mzML,MSS13a2.mzML,MSS13a3.mzML,MSS10a.mzML,MSS11a.mzML,MSS11a1.mzML,MSS11a2.mzML,MSS11a3.mzML,MSS14a.mzML,MSS14a1.mzML,MSS14a2.mzML,MSS14a3.mzML,n_blank,pval,qval
283.11776707629673,1.6322276327606458,0.11864998324115297,0.19670607670260298,0.06885599062604868,0.014767174923540913,0.0030589126176914197,0.009617125002132876,0.009728693593112406,0.2098657160506958,0.3934915147600312,0.38942490112564054,0.11889318362819405,0.13919429514337697,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.8612170131437578e-12,1.2014250238190639e-08
345.1081441090519,0.07491725441397988,0.01804231799036424,0.016963824159142597,0.027279333582774363,0.004736064715491057,0.0014717227140277043,0.0020205174014009857,0.0038837156235223247,0.01772660089367298,0.01382940783676871,0.006180338720384015,0.007136806441249074,0.00766330298674369,nan,nan,nan,nan,nan,0.002234361631187654,nan,nan,nan,0,2.619874220767386e-09,5.5004259265011268e-06
327.07823397475806,1.4375350266699423,0.32111074656732835,0.29283913792565125,0.49143280375627874,0.07129158978032915,0.02976894464216078,0.04036460396816241,0.06365951539484885,0.28969511560339667,0.3304586541714185,0.0696408353404078,0.10493944205209461,0.15429881191109573,nan,nan,nan,nan,nan,0.06817635075069704,nan,nan,nan,1,4.6936207729272517e-09,6.5695045418405106e-06
328.08160149850664,0.27967657122457446,0.06205593752303436,0.05580349789065467,0.09277200042702337,0.014879888829346825,0.007472959207117026,0.00957079766297471,0.011915606162416523,0.0564321530370955,0.06409465212005111,0.015797952818626705,0.021003913515411917,0.02951566448101039,nan,nan,nan,nan,nan,0.015019896950881757,nan,nan,nan,1,6.12419174390329e-09,6.428870283162479e-06
349.06022441197956,0.05413432916845155,0.01526305983348638,0.14683630630125677,0.07834209234104755,0.03425430379682394,0.004241964195443976,0.012147349561228987,0.025822354168574965,0.037331854229265854,0.03972072635545278,0.02026010501587895,0.01951066677236068,0.021465410824931114,nan,0.00239163915535328,nan,nan,nan,0.010703937489791029,nan,nan,nan,0,1.1362455820733097e-07,9.5421903982516548e-05
113.96391761982849,0.028355579982449645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003230639285869779,0.06273062174697144,0.008525102044254334,0.01607253113732152,0.008905915623803246,0.007591621332819059,0.001289319815905528,0.0036157443305176247,0.004477997602636107,2,3.6383386112880139e-07,0.00025462306381330619
245.1152331191326,nan,nan,nan,nan,nan,0.0008121773931780252,nan,nan,0.004690991880357663,nan,nan,nan,nan,0.0007615873162140114,0.020885220864085348,0.0034403010038529785,0.0034700431145152184,0.004339965762559293,0.0065675621586534965,0.003250069538643642,0.003243248258099374,0.004290166928648578,3,5.3942508865243965e-07,0.00032357799246451348
224.05312480542483,nan,nan,nan,nan,nan,nan,nan,0.0012514703676020993,nan,nan,nan,nan,nan,nan,0.0722096934728572,0.008810847713767661,0.011276897386100939,0.008198899785425083,0.0018248523005936202,0.0033584855643484916,0.0012374976896464905,0.001217293317973409,0,2.9975805567436556e-06,0.0015733550947208263
256.08583733225555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.010915604039855266,0.011828411427701298,0.009239713836187343,0.0074943470972905326,nan,0.004782462845357024,0.004715950725645424,0.005776471554260822,0,3.1045958118250474e-06,0.001448466423761486
273.02891600759403,0.00734923253860112,0.005122114382772146,0.021607383374684236,0.007275342471375243,0.001323738847547298,nan,0.001451930316892223,nan,0.006142935295407666,0.010484634731371486,0.0064359300528307895,0.008055021311814852,0.015012957636550946,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3.1368760575733836e-06,0.0013171742565750637
