mz,MSS1b.mzML,MSS2b.mzML,MSS3b.mzML,MSS4b.mzML,MSS5b.mzML,MSS5b1.mzML,MSS5b2.mzML,MSS5b3.mzML,MSS6b.mzML,MSS13b.mzML,MSS13b1.mzML,MSS13b2.mzML,MSS13b3.mzML,MSS10b.mzML,MSS11b.mzML,MSS11b1.mzML,MSS11b2.mzML,MSS11b3.mzML,MSS14b.mzML,MSS14b1.mzML,MSS14b2.mzML,MSS14b3.mzML,n_blank,pval,qval
304.2483222860743,41418076.0,39787056.0,36486348.0,31560346.0,38393236.0,33588228.0,7938.3310546875,32637618.0,39617916.0,13949314.0,29277700.0,18996836.0,26396024.0,17956878.0,11483996.0,16675494.0,24526614.0,19704472.0,14230843.0,16317.5576171875,23800624.0,6044405.5,11,0.0052003399599028291,0.24738760094966317
328.0816026655655,1375784.75,3529078.25,740912.125,879333.5,1826582.625,907917.5625,23798.005859375,549004.0625,1918819.375,1038083.375,229098.75,95236.25,379570.0,nan,nan,nan,nan,nan,280004.78125,nan,nan,nan,0,0.0055428493012465883,0.25169574781569737
245.0786011340925,96025.390625,375902.375,36653.2890625,334973.0,nan,263990.28125,nan,182563.5625,73762.453125,250333.59375,107970.1875,62508.140625,176476.1875,nan,nan,nan,nan,nan,nan,nan,nan,139219.96875,0,0.0056842700460994315,0.24689503374144922
330.33694013673687,326487.5,323726.3125,405188.5625,290268.46875,402927.15625,208584.359375,nan,183882.59375,378852.9375,152068.03125,169491.59375,78391.578125,166809.109375,138301.40625,120603.46875,82243.4140625,152646.59375,107172.9296875,123858.9921875,nan,141208.828125,nan,9,0.0058652740472316727,0.24414203221601838
356.2798317188387,297961.40625,288110.65625,266402.6875,215413.09375,249513.34375,346479.53125,nan,244133.4375,242019.265625,142410.125,260360.171875,152838.015625,262330.96875,154234.625,115507.4609375,143797.765625,210962.4375,223199.96875,145049.1875,nan,nan,nan,10,0.0058838669388229774,0.23511932287536616
223.06388725481509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,186332.25,216869.421875,194876.84375,nan,nan,201355.859375,nan,7,0.0060938378744822439,0.23414400140799085
536.1656486356411,238670.5,221501.6875,189186.15625,152409.515625,190723.703125,223510.109375,nan,175882.375,203617.96875,102429.625,176373.9375,116560.0,163791.859375,110835.8828125,44971.51171875,105878.4375,156316.203125,123215.703125,100998.8203125,nan,120484.5625,26705.658203125,10,0.0064387843703452271,0.23823502170277339
163.13312912589709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,354432.28125,nan,nan,238187.171875,323470.875,341170.96875,nan,nan,nan,8,0.006781031794142689,0.24193752722673381
590.4631224977378,65503.70703125,47224.52734375,83502.78125,34721.2109375,58436.1875,44545.89453125,nan,nan,67707.078125,nan,35805.83984375,nan,nan,23026.177734375,nan,nan,nan,nan,nan,nan,nan,nan,4,0.0076993432745581592,0.26522910107874487
320.2433956942216,165817.3125,139942.90625,99721.328125,91228.90625,133186.953125,nan,nan,99986.3671875,138503.359375,nan,nan,58402.6328125,94387.078125,nan,nan,53508.87109375,76600.28125,nan,nan,nan,nan,nan,6,0.0084515321422390551,0.28143602033656051
327.0782204558983,7046240.0,19788730.0,3774149.0,4611427.5,9292460.0,4679614.5,32759.021484375,2762001.75,10412258.0,5244415.0,1283781.125,nan,1620470.375,nan,nan,nan,nan,nan,1217257.625,nan,nan,nan,0,0.0086257620586606357,0.2779721386000637
271.2633828143581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81338.9140625,nan,80180.0546875,110465.1796875,nan,nan,nan,49306.52734375,nan,5,0.0090163913244917324,0.28148046666147625
218.1833828042871,257273.46875,239460.453125,203624.984375,187178.125,240471.84375,nan,nan,nan,236786.59375,111801.015625,nan,nan,181774.390625,134161.578125,nan,nan,nan,nan,nan,nan,nan,nan,7,0.0094691919407519469,0.28665826511549075
253.12025031387873,nan,nan,74518.640625,134584.671875,nan,106795.8671875,nan,98613.9609375,nan,191351.8125,124358.3359375,nan,120246.4609375,186170.515625,394620.90625,104735.9765625,142340.40625,119885.421875,155941.0625,nan,186591.03125,297965.84375,1,0.00947984005749288,0.27854000639515841
257.04233396170207,nan,71554.7265625,nan,124267.8515625,nan,nan,nan,80179.0546875,nan,nan,102133.625,nan,nan,109100.78125,194920.140625,83162.25,118609.46875,nan,83966.8984375,nan,138375.953125,292828.0,2,0.0099834382853964954,0.28495585277460284
207.06541002325974,936906.6875,2567199.0,1222909.25,nan,nan,468879.09375,nan,267088.15625,2030911.625,4970415.0,1725228.125,868557.3125,2869356.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.010436119378494285,0.28960231275321641
208.0687948897043,130680.421875,340214.40625,136364.09375,nan,78511.4609375,nan,nan,nan,297496.40625,642525.375,271775.34375,112375.2421875,373341.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.010456654320679578,0.28232966665834863
212.14945579274584,568386.25,221673.328125,418087.0625,133288.84375,70277.203125,390895.9375,nan,nan,285924.4375,235429.15625,82197.875,91462.0390625,778606.125,nan,89087.3828125,nan,nan,145307.296875,nan,9942.78515625,nan,nan,5,0.010654536935269564,0.2801021683772183
537.1659854047628,81067.5859375,95879.46875,62312.69140625,72181.71875,96461.8203125,56034.765625,nan,37386.3984375,94746.3671875,nan,64196.65625,nan,nan,nan,nan,nan,68044.0625,nan,22130.517578125,nan,nan,nan,9,0.010949290471509306,0.28047028669327684
378.24887973556946,694213.5,817401.125,684062.25,333287.5,657643.4375,422326.96875,nan,428605.21875,597939.5,265812.71875,290201.03125,238664.609375,360816.40625,309384.46875,247919.984375,220624.0625,303305.46875,206173.578125,275928.125,4996.67578125,313644.09375,nan,11,0.011377936512003721,0.28416396438729297
379.2522057595379,148136.78125,185940.5625,143568.734375,303051.21875,142805.84375,42891.74609375,nan,nan,134556.328125,nan,nan,50318.57421875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,0.012204645902589756,0.29737661601676013
236.90874508647292,265732.0,195902.359375,320870.25,185319.71875,126571.75,100656.421875,nan,nan,232271.515625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.012376583297303836,0.29438587414301265
462.14705688129624,715268.125,723530.0,606242.125,466595.75,614753.75,528888.0,nan,424978.09375,630295.75,224640.4375,336686.15625,305104.125,344960.3125,247500.921875,206565.375,297120.0,380186.1875,329472.625,238015.46875,nan,352714.625,115730.0546875,10,0.012549312735923144,0.29155263774854001
246.17008881373522,132498.03125,137367.125,69203.7890625,72157.703125,94606.5,92450.2109375,nan,29488.962890625,132421.140625,nan,nan,21732.634765625,45396.8125,60799.9453125,nan,24203.802734375,nan,nan,nan,nan,nan,33445.59375,5,0.012565379806626174,0.28529123697317155
148.06064437043548,nan,nan,nan,nan,nan,51647.84765625,nan,102587.140625,nan,105745.53125,82117.0,66592.7578125,159622.640625,108838.859375,308035.09375,90720.1015625,109458.3671875,nan,209365.328125,nan,181880.5,212242.359375,5,0.01259386574090458,0.27958381944808169
166.08640545539075,nan,nan,nan,nan,nan,126309.1484375,nan,128264.453125,nan,nan,106871.59375,nan,192515.515625,nan,652740.25,70493.125,111710.203125,97112.78125,202635.609375,nan,504588.9375,712691.875,4,0.013849560149830475,0.30077631716697051
236.1130260633175,892042.125,883982.0,708241.5625,734438.5,826120.875,1089657.0,nan,972489.625,824623.375,nan,913608.375,675563.9375,807607.6875,nan,237821.609375,548095.75,912976.5625,826905.9375,nan,nan,nan,264163.28125,8,0.014095346157719841,0.2996010810970664
132.10211051436454,238048.21875,164314.234375,118576.8203125,154013.84375,140402.0625,206022.578125,nan,275152.875,91378.5703125,344671.5,212702.375,142625.96875,434676.3125,258515.03125,1054455.0,652246.875,201247.171875,236034.5625,470815.0,nan,818652.4375,1767072.5,9,0.014983671564931687,0.31184766444514073
345.1080984823646,403569.15625,1070151.625,180901.0,222803.9375,525167.1875,246260.671875,nan,136218.40625,531646.9375,220348.53125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.01509245554277246,0.30770128749448344
316.17575143922517,639366.8125,618814.0625,413755.96875,292591.03125,541837.3125,160138.46875,nan,122043.5859375,553461.5625,370434.28125,180586.1875,103772.5234375,218529.640625,337398.71875,nan,71282.1796875,127642.3046875,145061.65625,244724.5625,nan,118493.5390625,nan,9,0.015565726968881059,0.31100322483824355
273.02889781226355,nan,145098.328125,303366.46875,115134.359375,103904.75,116013.796875,nan,134647.015625,201671.671875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.015581499131324221,0.30521407121946853
251.04689244160886,478303.75,953021.8125,1433783.0,49892.84375,564410.125,451323.09375,nan,409875.1875,1323388.0,404536.25,458956.65625,258601.421875,318717.78125,249572.84375,225096.15625,200481.15625,221605.046875,204492.203125,nan,nan,212924.8125,48795.984375,10,0.015702716491743172,0.30167334183175826
306.2555187877184,530541.8125,513175.4375,418375.25,441975.625,510405.875,456932.0,nan,323933.40625,454458.65625,nan,298171.6875,nan,281632.03125,230225.96875,nan,167493.828125,263936.90625,nan,246764.859375,nan,226467.28125,nan,7,0.015850445388256942,0.29876594231827708
279.15923604951524,1740257.625,2488561.5,1432805.625,1346943.875,3430562.5,2662413.0,14828.96484375,1759559.875,2213399.5,2026755.625,1491051.25,1029689.25,1294955.625,1329323.25,1209032.25,1104965.25,1170057.625,1124775.375,1230026.375,nan,1020681.1875,323674.40625,9,0.015858380182627693,0.29338003337861229
173.117471172609,372216.28125,361439.625,298521.21875,281991.15625,356441.375,nan,nan,nan,373206.78125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0.016381419916878859,0.29754615449021782
331.340121908505,86718.015625,93870.3359375,81449.2578125,67876.390625,96240.71875,nan,nan,nan,91056.5390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.016443120885657643,0.29333353151378544
269.1021895743783,nan,186135.8125,136673.921875,nan,nan,nan,nan,nan,236167.953125,369892.5,133350.28125,79212.8828125,234484.578125,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.017976536042878744,0.3150624474883485
280.16266078062125,356047.5,465955.09375,251718.75,227910.171875,596991.0625,491192.90625,nan,315218.09375,416494.59375,350852.96875,301563.90625,219605.640625,274527.625,244126.953125,209702.59375,190225.671875,253370.15625,214647.5625,276690.21875,nan,234593.171875,nan,10,0.018619769860676608,0.3207094843244126
326.1810474930898,295403.375,386606.96875,494109.625,662962.1875,nan,425191.9375,nan,373870.90625,183070.96875,766198.1875,454065.28125,318750.9375,618024.5,912051.5,2285723.0,447151.3125,666386.375,479123.09375,728929.125,nan,909029.5,2007943.375,10,0.019371341305767294,0.32799949092307673
286.1287329741182,nan,237976.0,190759.765625,nan,nan,nan,nan,nan,266819.25,439199.40625,149851.109375,71265.015625,218995.828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.019461918647386778,0.32404094547898982
227.16436113544952,270037.125,308469.5,231309.734375,238227.921875,310279.09375,197531.59375,nan,230206.90625,275340.0,nan,186617.921875,192050.734375,186885.4375,nan,nan,204574.375,207494.4375,211060.078125,nan,nan,185294.921875,nan,9,0.01992006432540417,0.32623187313243879
432.23842101086035,12279137.0,12639328.0,5277879.5,7072156.0,20210934.0,3892550.25,38334.65625,3761526.25,13643006.0,4856124.5,4147702.0,1475353.0,5209024.0,8714597.0,1409536.0,932556.0,627891.8125,842166.625,4476660.0,31024.931640625,787296.75,358946.84375,11,0.02009009376505436,0.32370973663369851
74.06029770282927,175155.8125,74675.9921875,149317.109375,151289.015625,140707.765625,nan,nan,nan,102672.234375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0.021101606573836747,0.33461118995655414
238.1651287687016,126397.0625,110999.3203125,78718.609375,58683.8203125,118721.5,nan,nan,nan,133398.34375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,0.021257893714632808,0.33182243470184647
325.1776807853495,1629101.75,2045543.5,2419871.75,3644777.75,834898.625,2142935.25,nan,2197019.25,907315.5,4256670.5,2625495.75,1637701.75,3535398.25,4784062.0,13017915.0,2517535.5,3909257.25,2693219.25,3979126.75,13187.28515625,4812298.5,12728142.0,11,0.02126206640334798,0.32678160518376353
250.18844658924675,nan,nan,nan,nan,32956.2734375,nan,nan,nan,nan,nan,nan,nan,37855.11328125,nan,nan,91067.96875,100493.3203125,72228.5078125,nan,nan,95127.1953125,nan,6,0.022086620491322984,0.33431111925502516
202.14398753539703,169112.75,215244.34375,111738.96875,96168.921875,187153.71875,nan,nan,nan,213294.53125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0.022469357110939593,0.33502817543027841
404.2200098980612,1966230.625,2129543.5,843102.625,801741.6875,1955019.125,948513.0,8885.62109375,238239.390625,1912702.0,518541.3125,661504.0,188906.078125,411236.46875,1317404.375,nan,nan,nan,266714.15625,547215.6875,nan,nan,331695.21875,7,0.023048452454687757,0.33860888238578046
344.1048564438347,1895272.875,4838433.0,1029869.4375,25394.021484375,2474549.75,1303547.375,8819.076171875,729322.1875,2735083.0,1030576.6875,nan,nan,nan,nan,89463.453125,nan,nan,nan,269491.8125,nan,nan,nan,0,0.023133446793426018,0.33493207748742887
220.93473465663226,444322.8125,283488.84375,316262.96875,472523.46875,278696.40625,nan,nan,nan,604765.375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0.023356636465513354,0.33333256898639768
150.02686617118857,292607.4375,1016950.25,210876.921875,252831.171875,277439.90625,nan,nan,209024.28125,308406.4375,296271.90625,144184.921875,nan,nan,100886.703125,nan,nan,nan,nan,nan,nan,nan,nan,5,0.024043301502446622,0.33829941128090391
116.07081836954143,431737.5,210613.234375,175142.015625,279431.96875,175938.796875,285435.375,nan,313513.4375,nan,477744.3125,253074.078125,190108.828125,494152.59375,370769.03125,1273326.25,220863.453125,329628.0,335289.28125,628538.6875,nan,824292.75,1073324.75,9,0.0241761928690695,0.33544467605833928
207.15929725197702,nan,nan,nan,525269.125,570985.375,nan,nan,nan,nan,nan,nan,nan,nan,574706.375,473978.5625,281004.21875,285374.8125,303228.5625,588057.9375,nan,247447.65625,nan,10,0.02437305097691805,0.33354353323207031
593.1581875778845,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28957.416015625,31599.8046875,32096.71484375,nan,nan,nan,nan,3,0.024783019328308748,0.33457076093216809
300.14440977232005,nan,3363364.0,1741856.0,nan,634580.0625,nan,nan,293462.6875,2605451.5,4360649.0,1667518.25,808460.375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.024950667515485789,0.3323428913062707
147.11302042109733,nan,nan,101021.703125,nan,nan,nan,nan,nan,nan,nan,nan,nan,158637.609375,nan,526896.75,nan,nan,nan,238118.1875,nan,327638.96875,389248.84375,2,0.025026728432334222,0.32896975926186695
434.24488714597624,514376.84375,442519.875,192639.390625,265643.1875,666267.625,172524.953125,nan,158423.828125,447008.71875,171827.953125,172865.15625,nan,nan,339911.875,nan,nan,nan,nan,172761.609375,nan,nan,nan,6,0.025196479078646302,0.32689977402035919
230.17521064330467,131230.578125,139949.5,nan,nan,137757.0625,123146.609375,nan,76152.8359375,127925.515625,nan,nan,nan,nan,nan,nan,nan,27829.53125,nan,nan,nan,nan,nan,2,0.025240904646564914,0.32327774028100448
188.12828026054726,231702.296875,299965.3125,152336.625,165444.890625,230508.25,nan,nan,nan,298666.4375,nan,nan,nan,nan,nan,nan,nan,nan,33682.6640625,nan,nan,nan,nan,4,0.025605088544913484,0.32379092982745028
365.03415057091297,nan,1156882.0,531918.0,590217.8125,266385.15625,270387.75,4760.05078125,nan,338357.25,940294.6875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.025665502812556824,0.32049796637180333
447.11751622313363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,85560.3515625,114277.46875,92738.984375,nan,nan,nan,nan,5,0.026093842272585474,0.32182405469522085
265.1799902285981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59522.65234375,74673.0390625,nan,nan,nan,82219.671875,nan,3,0.026235317059794608,0.31962294808213187
179.02292601954193,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116442.359375,nan,nan,nan,116030.15625,nan,153014.6875,nan,0,0.026341139187141555,0.31704575961390863
177.12757123445786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,138025.1875,nan,nan,nan,135372.1875,207703.140625,208834.203125,218625.109375,nan,nan,nan,nan,2,0.026650118918118523,0.31694605713333812
133.09737333343267,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,272247.5625,nan,907743.375,nan,nan,nan,324380.46875,nan,461193.28125,483596.25,1,0.027454945913979137,0.32267636433017832
163.0391754265429,843252.25,2924491.5,2360604.5,nan,552737.0625,692576.625,nan,448205.25,2280752.0,8261932.0,1322555.25,759544.3125,2145939.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.027663321443281305,0.32134486188183747
163.07551528912472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,457674.0,317005.40625,313176.6875,nan,nan,nan,nan,2,0.02792605026313268,0.32066809440079941
301.13512786450457,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,128101.21875,nan,nan,75329.59375,97504.7578125,nan,nan,nan,nan,1,0.029135724978774986,0.33075669606586605
405.223575189682,417782.5625,418134.625,191923.875,189804.765625,419536.84375,259110.671875,nan,nan,464495.46875,133971.796875,161750.875,nan,nan,304924.34375,nan,nan,nan,nan,133491.40625,nan,nan,nan,7,0.029972339509085569,0.33643109179299424
298.1862090918044,133060.078125,88864.6640625,53239.66796875,27588.87890625,nan,61553.109375,nan,nan,97177.375,nan,nan,nan,214893.359375,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,0.03092455466536765,0.34326255678558093
265.0596600247421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,203161.828125,nan,nan,157930.40625,307920.8125,0,0.032485669589964239,0.35662839472938762
119.08573444518224,768304.0,857366.0625,482667.625,484550.8125,791482.125,494384.78125,nan,568796.1875,692936.5625,488055.28125,489851.84375,379444.875,474496.15625,634914.375,370289.03125,463982.15625,436090.21875,nan,467405.25,nan,413220.125,nan,11,0.033384982281139959,0.3625173619441176
483.0763302833844,nan,nan,nan,nan,nan,nan,nan,nan,nan,29247.89453125,nan,nan,nan,39829.76171875,123130.3984375,nan,nan,nan,31608.587890625,nan,nan,91242.359375,0,0.033582938918908588,0.36074576322569546
237.1698666888771,129929.640625,137732.921875,91661.3046875,109014.875,128190.7109375,nan,nan,nan,131115.21875,nan,105160.890625,nan,nan,102960.6796875,nan,nan,nan,nan,nan,nan,nan,nan,6,0.034044663689777176,0.36181509602220635
301.14774903002944,nan,488652.78125,311060.625,nan,nan,nan,nan,nan,504372.4375,692390.3125,284120.78125,148788.765625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.034121623671457102,0.35881581102932258
237.02826380491763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,95071.203125,124820.796875,nan,nan,nan,nan,nan,nan,200632.96875,0,0.034700608444237842,0.36110320662285006
357.28322639805447,nan,nan,70664.15625,68331.765625,57921.30078125,nan,nan,nan,67923.578125,nan,nan,nan,61248.6640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0.035760609180442826,0.36829740795115862
191.1280006963965,112047.203125,111219.1328125,90270.125,nan,100841.890625,nan,nan,nan,96988.1015625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0.035926791067362407,0.36623330894178618
130.1592392257953,1686647.875,2098866.75,1276020.5,1962082.5,1747118.625,1719116.375,31439.96484375,1229514.875,1975658.875,1236564.25,2967958.25,1167163.375,2645746.25,1694173.125,1429643.25,841031.9375,851419.4375,1027181.125,1268304.875,49401.80078125,910286.25,1346975.125,11,0.036323830502611273,0.36654047143544105
204.1596299601144,nan,nan,117974.46875,106829.765625,123872.6171875,nan,nan,89881.234375,120465.2890625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6,0.036668335413530276,0.36631667078116747
151.11194940691664,1858501.625,1919358.25,1655053.375,1309345.375,1511484.5,692368.1875,nan,740967.875,1429549.375,1056091.125,630529.25,616204.0625,606825.3125,1210819.75,964853.625,nan,605028.1875,614411.3125,953348.25,nan,584728.25,162972.265625,9,0.03714448837027947,0.3673994443753385
109.06499756785637,1137609.25,1026971.5,1043725.375,837510.375,nan,nan,nan,nan,786926.3125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.037552540718911641,0.36779400174698756
192.05556756366187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,124452.0859375,nan,nan,nan,138291.578125,nan,265143.34375,nan,0,0.0377937031478741,0.36656222761870122
446.12022274328973,nan,nan,nan,nan,nan,nan,nan,147862.140625,nan,nan,nan,75943.5859375,nan,108666.53125,nan,124636.2265625,140928.453125,137282.984375,nan,nan,115638.765625,nan,8,0.038264360404400719,0.36755861580765692
305.1281140004943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,147467.953125,400795.0625,nan,nan,nan,nan,nan,nan,356349.09375,1,0.038301382135054636,0.36441029288494842
133.10135846777692,nan,324348.4375,216184.921875,nan,238610.78125,234091.765625,nan,nan,226032.5625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0.038360585865732544,0.36153042716855482
