mz,MSS1b.mzML,MSS2b.mzML,MSS3b.mzML,MSS4b.mzML,MSS5b.mzML,MSS5b1.mzML,MSS5b2.mzML,MSS5b3.mzML,MSS6b.mzML,MSS13b.mzML,MSS13b1.mzML,MSS13b2.mzML,MSS13b3.mzML,MSS10b.mzML,MSS11b.mzML,MSS11b1.mzML,MSS11b2.mzML,MSS11b3.mzML,MSS14b.mzML,MSS14b1.mzML,MSS14b2.mzML,MSS14b3.mzML,n_blank,pval,qval
124.09703586735463,1.2721813082845752,1.5970551662108137,0.901117208155498,0.7222376985180824,0.9332347282611739,0.516468056437583,nan,0.6617625581102674,0.7663246469607219,0.8235591956946623,0.6008840537128961,0.37665316893419915,0.538290791618762,nan,nan,nan,nan,nan,nan,nan,0.3344212959704013,nan,9,4.3749830628630687e-05,0.043706080798002055
349.0602078719774,0.8552627581991293,1.177026667749018,0.6184663888852577,2.1477914465172554,0.646901475677849,0.9160191059468065,0.7029453470446329,1.2780869699676332,0.7111591272100795,1.957677830996008,0.4749650052896816,0.3033241018554012,0.6669802705509733,nan,0.3710008949556466,nan,nan,nan,1.0063135975383135,nan,nan,nan,0,0.00095132765370960204,0.4751881630279462
327.17593850563134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5385622051561127,nan,1.4616389552258755,3.2228597759850035,0.6316716391993469,1.0865798864075564,0.6675488752484415,nan,nan,1.0828661861773445,2.7868159737527507,2,0.0012773484599182421,0.42535703715277462
168.1232402704431,1.2312823309087633,0.9573798772624107,0.8999490710802035,0.47521774954021445,0.472757062774546,0.4840997517073757,nan,0.3189490679652907,0.7963982873832864,0.5260287716455281,0.3588017584173774,nan,0.6265279395657146,nan,nan,nan,nan,nan,nan,nan,0.5942716375675332,nan,8,0.0015069368770595148,0.37635748504561384
328.0816026655655,4.288376444550368,9.329477429549803,2.6167405071737764,2.95339172082495,6.246963979064767,1.7688996381029183,1.961618227838105,2.0031499315690424,5.52933652759056,3.270043006860777,0.8177909892372146,0.4124378973931558,1.058851703281521,nan,nan,nan,nan,nan,1.0788613924467114,nan,nan,nan,0,0.0015635243592104942,0.31239216697025673
124.12040172235469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3918012486896921,nan,0.27511062147581195,0.3676152800181984,0.31479394098033614,0.5320010683151907,nan,nan,nan,5,0.0016775307849698059,0.2793088756974727
327.0082160428099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.353550452434911,nan,2.3982312798308736,1.8830948297681307,2.2560370844622764,2.9292780841588257,1.7077350297735239,nan,nan,1.568427410445341,0.6286810579792846,10,0.0017971373210063056,0.25647716909789992
520.1394045526376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10335734832499201,nan,0.23368534394600796,0.28555709896307724,0.25512976108217067,nan,nan,0.2028026825820234,nan,6,0.0021242143984651755,0.26526127300833879
284.12135756014277,1.1169917641198448,2.287200447475644,1.5510560286531294,0.45341887419904714,0.584528659021386,0.30404962015174736,nan,0.3947322083368463,1.8748489997905287,4.4961220493663845,1.8174034790094256,1.2447862836764223,2.380717983850598,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0022511363539192935,0.24987613528504157
294.20662851302734,0.4732767321123904,0.4339814284862754,0.36352565950784144,0.34249331428146146,0.4798142908431641,0.38873324241863505,nan,0.45200844067775464,0.45245217579877584,nan,0.48880429025866756,nan,0.3061302216191573,0.30335292107243556,0.14104021136624809,nan,0.1369099441790172,nan,nan,nan,0.11137051239016564,nan,9,0.0024340272279588346,0.24315932007308758
