mz,MSS1b.mzML,MSS2b.mzML,MSS3b.mzML,MSS4b.mzML,MSS5b.mzML,MSS5b1.mzML,MSS5b2.mzML,MSS5b3.mzML,MSS6b.mzML,MSS13b.mzML,MSS13b1.mzML,MSS13b2.mzML,MSS13b3.mzML,MSS10b.mzML,MSS11b.mzML,MSS11b1.mzML,MSS11b2.mzML,MSS11b3.mzML,MSS14b.mzML,MSS14b1.mzML,MSS14b2.mzML,MSS14b3.mzML,n_blank,pval,qval
70.51404356712258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
70.51448533000041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101293.1328125,nan,152074.625,nan,nan,148674.015625,nan,0,nan,nan
70.5145172300506,nan,nan,nan,nan,nan,nan,nan,nan,nan,129650.171875,nan,nan,nan,nan,147477.984375,nan,nan,nan,nan,nan,nan,nan,1,999,nan
71.04935753890834,239051.59375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,757497.75,nan,nan,nan,176813.046875,1,nan,nan
73.06504915663338,275960.46875,nan,284860.6875,277033.625,311204.9375,185587.953125,nan,204714.109375,343213.125,277456.875,196077.171875,161978.203125,204457.234375,271597.78125,217610.484375,209932.296875,212313.390625,187057.171875,231146.3125,nan,nan,101591.09375,9,0.13456014125912497,10.764811300729997
71.0857453013582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
71.08574676513672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
72.08099247664747,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
72.08102402035144,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,154925.3125,nan,nan,nan,nan,nan,nan,162979.96875,1,nan,nan
73.5320553808114,nan,nan,nan,nan,nan,204241.375,nan,131676.703125,nan,185868.546875,nan,73825.96875,120046.96875,nan,279562.65625,81591.5859375,115370.1796875,162083.65625,304253.90625,nan,102299.2578125,64013.4765625,1,0.75544511685164262,45.326707011098556
72.08915585304577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,999,nan
72.52047977299682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24970.419921875,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
72.93366508691311,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
72.93736378760678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
73.01252589781912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
73.06502007213447,nan,335197.21875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,198685.671875,nan,1,999,nan
73.53201409912464,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120515.875,nan,nan,nan,nan,74569.7265625,nan,nan,nan,nan,nan,nan,1,999,nan
73.53203514382709,nan,nan,41261.25,nan,nan,nan,nan,nan,nan,nan,125642.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,149088.78125,nan,2,nan,nan
74.00210179796315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117241.75,nan,0,999,nan
74.00211926131158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
74.0202865600586,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
74.02033246692538,nan,nan,nan,nan,nan,nan,nan,nan,nan,41600.24609375,nan,nan,nan,131776.921875,nan,nan,nan,nan,71289.671875,nan,nan,nan,1,nan,nan
74.06029001423045,nan,74675.9921875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,999,nan
74.06030209631433,175155.8125,nan,149317.109375,151289.015625,140707.765625,nan,nan,nan,102672.234375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
79.02147268736907,1690307.75,1644511.375,1492735.375,1703224.0,1876982.0,1438249.125,nan,1490111.875,1651353.5,nan,1420607.875,1253964.625,1252009.5,1116271.0,nan,1090073.75,1154889.625,nan,1053935.25,nan,nan,nan,9,0.00084032946504350762,0.028811295944348832
79.01811607573103,nan,nan,nan,nan,nan,4285125.0,nan,nan,nan,1150054.75,nan,nan,nan,nan,1503115.5,nan,nan,1365146.125,1214294.5,20360.35546875,1333194.0,701401.125,1,0.093251231816435534,3.1083743938811845
76.01779913177222,nan,nan,nan,nan,144374.625,316233.03125,nan,159458.03125,244766.546875,266414.96875,77890.015625,75758.9296875,nan,306327.34375,480145.625,92682.9296875,nan,nan,238367.390625,nan,240368.03125,nan,4,0.21985201390538031,7.1303355861204434
77.00860737457889,nan,77511.6796875,nan,nan,68838.9375,154862.765625,nan,124834.671875,nan,146940.75,122724.859375,nan,131022.828125,nan,nan,73499.7734375,110063.84375,133096.75,nan,nan,nan,55929.6875,2,0.26597705411937439,8.3992753932434017
76.01776653190856,nan,188287.109375,99290.0546875,124878.1171875,nan,nan,nan,nan,nan,nan,102927.0078125,nan,87104.9375,nan,nan,nan,145225.78125,168778.640625,nan,nan,nan,nan,2,0.28885534485790831,8.8878567648587179
74.51795643499558,nan,nan,nan,59896.20703125,62686.015625,170489.859375,nan,nan,101126.7265625,121466.9296875,64842.94921875,nan,nan,105924.375,150159.640625,nan,nan,nan,nan,nan,nan,nan,3,0.39668348161190375,11.900504448357113
78.5204955827892,321173.625,655700.3125,361808.21875,379630.0,448931.625,1002053.6875,nan,233727.015625,724522.5,931868.0,202793.1875,267817.1875,nan,964050.5,1450610.0,213803.28125,245175.59375,335295.46875,885956.9375,nan,424164.75,70123.5234375,8,0.68865480240074195,20.155750314168056
74.9755966755566,384797.875,676447.75,543275.9375,593130.875,570922.375,6373275.0,nan,872826.0625,1237510.625,1795218.125,1048062.125,821153.25,879200.0625,1582631.5,2449930.5,991262.5,1208828.25,2173410.25,1381736.0,7716.962890625,2534129.5,711211.75,11,0.82713594499752618,23.632455571357891
74.51792893650324,67425.3984375,119946.0078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,115364.1953125,52142.75,nan,nan,nan,nan,nan,nan,1,0.8315441231745393,23.205882507196446
80.04972831051572,4180631.75,2825195.25,3080149.0,3914135.75,8472454.0,26216830.0,14677.162109375,26588164.0,7098721.5,1905888.875,29793770.0,23626326.0,24906892.0,2223939.75,1765600.875,23548370.0,23986558.0,22803850.0,1899524.375,15618.3994140625,23800820.0,9768411.0,10,0.95079272642714674,25.930710720740365
74.09667933713283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65401.47265625,2,999,nan
74.09671974533744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32417.1640625,0,999,nan
74.37024129799985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
74.51797687066686,nan,nan,nan,nan,nan,nan,nan,nan,nan,82848.1796875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
75.00996888448375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
75.06364189749716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
75.51158905029297,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30069.982421875,nan,nan,nan,nan,0,999,nan
75.94501778410057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
76.01773510738835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69130.4453125,nan,nan,nan,nan,nan,nan,1,999,nan
76.01774004792682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
76.03950500488281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
76.03953816567912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106339.7421875,0,999,nan
77.00864532126842,nan,nan,nan,nan,nan,146595.640625,nan,nan,nan,nan,nan,nan,nan,nan,285835.4375,nan,nan,nan,256539.796875,nan,nan,nan,1,nan,nan
77.02066388714739,nan,nan,nan,nan,nan,366501.90625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
77.02559374516821,nan,nan,nan,84757.3828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,116076.234375,nan,0,999,nan
77.03884731574757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,999,nan
77.5127009242014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
78.02287561021528,nan,nan,nan,nan,nan,nan,nan,nan,120435.1875,nan,nan,nan,nan,nan,105397.9375,nan,nan,nan,nan,nan,nan,nan,0,999,nan
79.02041087487301,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
79.02093267667807,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
79.51572025379194,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,54337.3984375,0,999,nan
79.51978458867345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,67147.65625,nan,nan,nan,80765.015625,nan,1,nan,nan
79.51983231997662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
80.04966273756966,nan,nan,nan,4897.11767578125,nan,nan,7546.078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan
81.07013552123634,505876.03125,537235.5625,373428.46875,383932.71875,460302.59375,nan,nan,nan,462948.09375,665773.6875,nan,nan,nan,841185.625,760281.5625,nan,nan,nan,733002.0625,nan,nan,nan,5,0.0015570610360716051,0.027079322366462696
85.06504529187377,nan,nan,195986.4375,197758.078125,nan,nan,nan,nan,nan,nan,251749.171875,nan,nan,316013.9375,nan,nan,261121.53125,276715.5625,nan,nan,nan,nan,2,0.047265058381840037,0.81025814368868632
82.01403495975975,178365.71875,237321.671875,140143.65625,118684.0625,148943.40625,456468.4375,nan,339061.34375,134861.03125,484449.4375,337345.78125,184145.15625,315621.21875,213964.734375,847812.5,251255.25,349863.5,462837.5,957665.6875,nan,261100.40625,208964.671875,8,0.065701170823671093,1.1104423237803565
87.04426254235474,nan,416571.5,nan,nan,nan,nan,nan,nan,nan,nan,755585.0625,808221.9375,nan,nan,nan,967644.875,1057678.875,nan,nan,nan,nan,nan,2,0.11769561152261426,1.9615935253769043
82.53732262717773,nan,187033.484375,107508.90625,nan,124861.828125,258861.140625,nan,195671.546875,nan,317983.375,251445.90625,nan,196043.765625,119183.6796875,514283.21875,205303.546875,202648.328125,222096.40625,549415.75,nan,154317.234375,187386.3125,7,0.32783810723675022,5.3891195710150726
84.95995112033451,3419952.5,4207619.5,3776515.75,1674740.5,4416385.0,38094412.0,nan,4643268.0,11069351.0,11383886.0,3513596.0,4418400.0,3330776.5,7447103.5,13978835.0,3440164.0,3728422.25,5010893.5,9518481.0,19872.267578125,6757005.0,541072.4375,11,0.54199032557210003,8.7890323065745939
84.0810100174824,nan,nan,nan,nan,nan,836819.5625,nan,930324.8125,nan,nan,1127578.125,1296305.0,1121958.75,nan,nan,1352511.5,1302126.875,1376125.625,nan,nan,1186909.875,437844.53125,4,0.73314289352353057,11.730286296376489
85.06506264019387,225534.046875,nan,nan,nan,232565.5,298843.0625,nan,320199.875,229702.09375,nan,nan,283962.25,247783.921875,nan,268934.40625,236093.390625,nan,nan,nan,nan,nan,nan,6,0.73747678371889991,11.644370269245789
80.51791760376088,nan,126711.0546875,nan,nan,nan,nan,nan,64318.67578125,nan,159527.390625,nan,39225.95703125,nan,nan,179934.875,25495.138671875,102564.9609375,nan,nan,nan,128016.4921875,nan,2,0.79446863822914315,12.381329426947685
83.08577672168168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,595333.25,478244.84375,478316.0625,nan,nan,506296.53125,nan,nan,nan,nan,503243.40625,nan,1,0.81968156091341571,12.610485552514088
81.52082558438839,234156.28125,445044.03125,182324.796875,252667.078125,262065.015625,4325182.5,nan,682353.4375,407171.0,937051.9375,688632.375,590939.375,505089.0625,679226.625,1121038.25,683039.3125,920316.625,1319040.125,991869.25,6924.56982421875,1305457.375,659830.6875,10,0.87919631579698321,13.354880746283289
83.04938204845813,nan,981805.1875,nan,nan,nan,nan,nan,nan,nan,901827.375,nan,nan,nan,nan,nan,nan,nan,1041638.375,805631.0,nan,nan,nan,3,0.89736024418305538,13.460403662745829
83.04940594247424,1005316.5,nan,1007370.125,820624.5,1233890.375,616922.5,nan,581172.9375,1192241.875,nan,nan,444689.6875,519908.59375,1070211.25,830655.0,nan,nan,nan,nan,nan,540507.6875,nan,7,0.95639556916686774,14.168823246916558
81.05307360485273,nan,nan,nan,nan,481929.15625,1561120.625,nan,1690486.875,403809.125,nan,1757112.0,1347818.75,1469950.625,nan,nan,1322235.75,1380942.25,1433815.375,nan,nan,1507344.375,529897.875,5,0.97433349649371814,14.258538973078801
80.93982432676636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
80.94808970217863,nan,nan,nan,335153.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,134065.6875,1,999,nan
81.01461730077837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
82.01447794582624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
82.0653334707558,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
83.0073688303608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
83.0218148232908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1074643.5,0,999,nan
83.02563621346975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
83.0857640344456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,548922.1875,1077334.625,nan,nan,496319.21875,nan,2,nan,nan
83.51727807982151,nan,nan,nan,nan,nan,209306.234375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
84.01180434094996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,141558.03125,nan,nan,nan,0,999,nan
84.01522613777026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
84.01525118795156,nan,nan,nan,nan,nan,nan,nan,nan,nan,233874.359375,nan,nan,nan,138903.234375,nan,nan,nan,nan,167527.5,nan,nan,nan,1,nan,nan
84.04466466964196,nan,nan,10096.806640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,278611.4375,nan,nan,nan,nan,nan,nan,nan,0,999,nan
84.05277252197266,nan,nan,nan,nan,67790.8515625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
84.08105410467168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,999,nan
84.52055125829615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
85.06502550703306,nan,224966.90625,nan,nan,nan,nan,nan,nan,nan,349466.9375,nan,nan,nan,nan,nan,nan,nan,nan,272168.90625,nan,nan,nan,2,nan,nan
85.101397824531,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,255536.859375,nan,215066.828125,nan,nan,nan,nan,0,nan,nan
89.05995210024633,841987.0,816831.5,565931.625,573720.125,621463.0,791465.6875,nan,837863.8125,675739.25,805802.6875,698039.875,856066.875,1019376.9375,718202.1875,720101.4375,898931.25,909908.1875,901841.0,762312.875,nan,1031265.25,nan,11,0.15861786993219737,1.8660925874376162
87.04430197061868,375109.78125,nan,418757.40625,319905.4375,401736.65625,863427.875,nan,965621.25,440074.34375,991829.0625,nan,nan,892418.625,1133940.125,nan,nan,nan,894054.75,nan,nan,911461.25,282782.375,8,0.36674378156923271,4.2727430862434881
88.95285019588896,nan,nan,nan,nan,114758.8203125,nan,nan,134701.171875,275170.5,270968.5,nan,nan,nan,201421.828125,350684.875,nan,nan,nan,nan,nan,nan,nan,4,0.38448222080816552,4.4363333170172945
85.51008736806277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,94111.5234375,nan,0,999,nan
85.5101019631381,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
85.52834754237865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
85.96332302289774,nan,nan,nan,nan,nan,463791.59375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,999,nan
86.06026265336837,nan,nan,nan,nan,nan,nan,nan,276472.71875,nan,nan,301575.0625,nan,269633.4375,nan,nan,nan,294865.4375,nan,nan,nan,nan,nan,3,nan,nan
86.06029743719851,317481.90625,446018.25,306812.59375,279839.03125,335520.40625,334899.09375,nan,nan,324765.3125,349062.78125,nan,246132.71875,nan,319167.1875,624069.75,271268.65625,nan,314686.46875,290672.25,nan,nan,nan,8,0.49900201793005516,5.4436583774187834
86.09667629821259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,285136.71875,706409.4375,0,nan,nan
88.07594321543232,942407.6875,1101829.0,762282.5,1068069.0,963265.5,1475774.125,5698.5703125,811509.5,1062185.0,856808.875,1404722.875,764369.375,1082996.625,940325.375,769557.9375,1036525.75,762295.8125,7638972.5,849498.125,8024.439453125,1403394.0,10211326.0,11,0.11142470321920296,1.1938361059200318
87.52576182988896,316641.84375,832743.3125,383476.96875,383933.0,479878.9375,870814.8125,nan,367472.40625,754946.75,881058.75,245818.671875,259950.171875,214348.390625,806060.0625,1310141.75,216892.90625,347116.1875,352780.78125,670900.75,nan,566179.75,110988.2578125,8,0.74018957855849132,7.8604203032760145
86.51792906545623,nan,nan,nan,nan,nan,574248.6875,nan,211860.671875,nan,276145.0,163846.15625,136047.546875,131273.390625,160545.296875,156514.609375,123405.65625,177845.765625,854421.25,158980.4375,nan,419795.1875,244483.875,2,0.75203485927845548,7.9161564134574265
86.99295744418184,nan,nan,nan,nan,nan,779908.0,nan,nan,nan,nan,nan,nan,nan,nan,1742111.375,nan,nan,nan,1841568.5,nan,nan,nan,1,nan,nan
90.52610607278804,272849.125,622422.1875,247631.203125,323232.0625,266787.1875,3202391.75,nan,444847.75,474754.0,949535.5625,619437.125,443418.875,432185.5,686542.4375,1133731.0,624396.1875,721266.875,1098639.375,964192.4375,7898.81787109375,1055062.0,500321.0625,10,0.83150967084349381,8.601824181139591
87.02815433089972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
88.01782026729684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
88.07582204742886,nan,nan,nan,nan,nan,nan,6344.9580078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
88.52097970759901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
88.52104949951172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
88.95281305309679,nan,nan,83964.09375,nan,nan,nan,nan,126274.6640625,nan,nan,77836.046875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
89.96264319145276,nan,210638.546875,nan,168451.09375,nan,nan,nan,nan,nan,nan,231301.625,249468.25,nan,nan,nan,182450.890625,231964.390625,nan,nan,nan,nan,nan,3,0.80997913500740937,7.902235463486921
89.96268570948912,167567.78125,nan,194645.9375,nan,203765.609375,1851277.25,nan,275817.0,535544.8125,590440.625,nan,nan,201298.640625,408357.03125,721419.375,nan,nan,316364.09375,493486.84375,nan,413143.1875,nan,7,0.90577189649277989,8.7655344821881922
88.99123344782116,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
88.99126587975374,nan,nan,nan,nan,nan,1535227.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
89.07928948484077,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,424760.4375,0,999,nan
89.50700763872574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
89.52253037623498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,999,nan
90.02846792719896,nan,247140.453125,nan,153182.265625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan
90.05518883802944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,538523.6875,2,999,nan
90.09157859690666,130092.25,nan,45227.0625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1421116.0,nan,nan,nan,nan,nan,nan,nan,4,nan,nan
91.05447316124526,622421.375,586037.625,470511.15625,445891.59375,647051.1875,2299076.0,nan,2630874.75,612548.3125,2645100.5,1814335.5,1775518.75,2098841.25,2892887.5,2579182.25,2395130.5,2506781.5,2193207.25,2792446.75,nan,2129436.5,606273.6875,11,0.033817918504427502,0.30512407673167669
102.0915848754162,859319.4375,nan,nan,nan,805007.0,589548.25,nan,625466.8125,814310.0625,690811.875,619363.1875,451036.0,611977.125,671090.1875,nan,453762.46875,527465.75,632512.75,599879.75,nan,499989.875,397433.8125,7,0.041704083325542762,0.37346940291530834
