mz,MSS1a.mzML,MSS2a.mzML,MSS3a.mzML,MSS4a.mzML,MSS5a.mzML,MSS5a3.mzML,MSS5a2.mzML,MSS6a.mzML,MSS13a1.mzML,MSS13a2.mzML,MSS13a3.mzML,MSS13a.mzML,MSS10a.mzML,MSS11a.mzML,MSS11a3.mzML,MSS11a2.mzML,MSS11a1.mzML,MSS14a.mzML,MSS14a1.mzML,MSS14a2.mzML,MSS14a3.mzML,pval,qval
327.07825927979957,33.09032865953766,15.075277426241618,23.788227867188418,36.152906059748595,6.320403086578034,4.327809777736286,1.8819265737351787,17.510787744368947,4.8905031566990225,6.112451603624754,4.5800920221471,22.42967162838479,nan,nan,nan,nan,nan,4.056889549333151,nan,nan,nan,1.1364435098831662e-08,3.0343041713880536e-05
349.0602313830732,1.2461071978866958,0.7165592052674812,11.927966795057975,5.763339938403238,3.036837979250182,1.7554993336309772,0.5663481786606491,2.256545382723504,1.422758745653919,1.1364459736816737,0.6371634081539366,2.696019116907702,nan,nan,nan,nan,nan,0.6369465608072983,nan,nan,nan,1.2680391024840456e-08,1.6928322018162008e-05
328.0815903944456,6.437818549459675,2.913357725039914,4.533090532270625,6.824895267017023,1.319186394562507,0.8100670659760278,0.4462211116452736,3.4110739207048555,1.1094056777352796,1.2234237417227871,0.8761211946060682,4.350383874173159,nan,nan,nan,nan,nan,0.8937712608718656,nan,nan,nan,2.1449191254925587e-08,1.9089780216883772e-05
223.09669869551868,8.683988248363141,15.520138000266865,5.846905288806361,9.144944419982291,2.2784080396264805,1.19375970807825,0.959078113598489,3.944999884171413,2.020113184437559,1.5149307626695128,1.3283790143693073,3.0249672514691457,nan,0.5750867680114774,nan,nan,nan,1.5984828884308064,nan,nan,nan,7.3908422880640735e-07,0.00049333872272827692
344.1048240290929,9.332264628299603,4.439159607571329,6.464516567843023,9.440260964603356,1.5672603547735895,1.3710633891783526,0.5958751215160061,5.450374681817344,nan,1.4206365915168182,1.2365566861277313,4.52559487796007,nan,nan,nan,nan,nan,0.9187346934156086,nan,nan,nan,6.0997783052675032e-06,0.003257281615012847
364.96411529439195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5008086786482233,0.8843215399376387,0.5712851274245667,0.36313806806535975,nan,0.7578130190785459,0.8987545703193554,0.7620166371131933,7.4333186942518448e-06,0.0033078268189420707
283.1177340300007,37.571918466811596,5.570294464138281,15.979042311790252,5.065482283085509,1.3091936686273573,nan,nan,12.685453812120292,27.347226651474536,6.925221029548073,4.131740697277041,26.70798707557825,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.7096610479876663e-06,0.0033221135711610098
258.02859576016107,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.646381389949644,0.6256635559982873,0.7680932505298605,0.3656799772554838,nan,0.4844535906681949,0.48765620852740893,0.5549359104526842,1.1103296357571381e-05,0.0037057251593394483
305.09964171273367,4.771837670309959,1.1669577474326585,33.76477479614213,1.659782296500505,1.1912629037611386,nan,nan,5.588220876436523,20.2486915873131,3.3990924642428855,1.4860760998676377,9.965874435489036,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.3755496852583986e-05,0.0040807973995999162
404.2200032856043,3.34182446826649,2.050505779874001,1.291251101145746,3.618750303091265,1.0266029054088917,0.9692315042192977,1.1036768775428394,4.46384496053223,1.3217976764255863,1.6804317502910635,0.8975250029960882,2.6302222441909895,0.11519732563702123,1.663112715058576,nan,nan,nan,2.5008728525861894,nan,nan,nan,3.6893498977077817e-05,0.0098505642268797763
207.06540722443967,15.935546604161084,2.429398452582838,6.738028341358201,2.258923410246434,nan,nan,nan,5.380459289755305,12.660873865779646,3.4125370613324817,2.3930832757026725,14.566087435493934,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00012299536214833417,0.029854328812368384
284.12145705798656,5.313229334422125,5.985083433211159,3.0666009293053658,0.8090163903947264,nan,nan,nan,1.9291601112058512,8.565125373661372,2.952066701592727,3.0042433824216763,11.460117473167966,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00012824636446671526,0.028534816093844145
350.06359423780356,0.19963300201561066,0.17282190944635142,2.3470266161046194,1.1943673547297065,0.6004046400363301,0.3696839608806472,nan,0.46889567568950924,0.3057557771431229,0.3024603270190942,nan,0.5670953157229361,nan,nan,nan,nan,nan,0.1346251890498814,nan,nan,nan,0.00012981355131647197,0.026661706308844627
294.20652821122843,0.18072532675297084,0.15869862761795595,nan,0.48073771883458827,nan,0.36472576711170757,0.3546621785987219,nan,0.3745200384244874,0.34655166852326336,0.2958899761992309,0.11501429685867108,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00013433766562959162,0.025620111945072115
208.06877551574405,1.8634583069326687,0.311936103198252,0.8860843361919327,0.26988919485637963,nan,nan,nan,0.6143817670556451,1.5721902165950565,0.4286331769565783,0.40045424540978936,1.7491765221925286,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0001622682260312229,0.028883744233557676
345.1080892474327,1.7245051597605205,0.8470378273689492,1.3780238442685702,2.006840359154568,0.41987895259816993,nan,nan,1.0714945781247025,nan,0.25937071779464016,0.22747182844871178,0.938662288544059,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00016662826830976326,0.027806092274191743
291.0841611924451,0.5435708301285855,0.3028416115342082,4.564912978509477,0.33721466293434726,1.180130380475784,0.572474643292709,0.4803500099596011,1.3617521825391359,2.8120267927894216,0.5817290893308821,nan,1.6356633360484805,nan,0.47257150451983615,nan,nan,nan,0.411220215548212,nan,nan,nan,0.00017374275293907622,0.02728783237337256
327.008152123044,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.4738249727619719,2.4161236122974974,2.385591813957874,2.5264784414897097,nan,nan,1.2878601795442355,1.3972614159542949,0.00017903250614026439,0.026556488410805885
124.09701825018787,3.2199538054644004,1.0760459291531377,0.5059302394880358,0.9742294972086538,0.4089398229043303,nan,0.32232001950234807,0.5736974788244346,1.382473711932295,0.6865798970104293,0.49004477147031744,nan,nan,nan,nan,nan,nan,0.3631505093344784,nan,nan,nan,0.00018316582477163052,0.025739618533697554
130.52592004723974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.581701285722584,1.0602826194275004,1.1744958623133677,0.5363471419563284,nan,nan,0.5328711892090605,0.9264902999527304,0.00018703961850242886,0.024969789070074251
230.99040659866952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7765782651064645,1.1249579576585307,0.43145973532535464,nan,1.1679319134875707,1.083725327476736,1.1192514775907554,0.00018824001566051935,0.023933373419694603
149.0234943504555,13.939359708586103,21.03843811746653,9.927212939382171,13.487298520354337,3.8392671115819117,4.221083812198099,2.85143823931799,6.992412929970376,5.667233536560296,6.239813871317209,5.067013694298983,10.60976311550047,0.21905088773470827,2.8618361567405035,2.0955170864065535,2.6632625115291475,3.179861613710579,4.291768563019609,1.1371629007958115,1.3778376528275447,1.6307412516006161,0.00023077341234023502,0.028007500497655793
348.99024239623344,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.049568834050347,0.31791121688185386,0.24150734286630224,nan,0.8600290029284937,1.2118775706838152,0.9062829625854826,0.00023777936672245985,0.027603083006476861
79.02146662854763,2.9832251580766456,1.8489181585922996,nan,6.286330114871772,1.533381533506146,3.2009366035784437,2.5442060169458123,3.79352758505856,3.1563668510793614,4.696454829111591,4.14404293815932,nan,nan,nan,nan,nan,nan,4.005610909328856,nan,nan,nan,0.00035663341185600245,0.039675467068980272
113.96389926373519,0.6527113729705999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5490780451353648,3.99526452324832,0.8418148165631102,1.559470658193787,0.5587252206693877,0.45174564065814804,nan,0.39104448699380995,nan,0.00038703723370646625,0.041335576559850595
227.1643182927501,0.4435405849367668,0.33978901339855705,0.4017170505173826,1.2822698095075868,0.30370273992813546,0.546745213338522,0.5090718644955144,0.5963466218026606,0.55845263026357,0.8115637052084902,0.5752050436743282,nan,nan,nan,0.47039838844674103,nan,0.6774446543999042,nan,nan,nan,nan,0.00046151931436823763,0.047394483437045935
