mz,MSS1a.mzML,MSS2a.mzML,MSS3a.mzML,MSS4a.mzML,MSS5a.mzML,MSS5a3.mzML,MSS5a2.mzML,MSS6a.mzML,MSS13a1.mzML,MSS13a2.mzML,MSS13a3.mzML,MSS13a.mzML,MSS10a.mzML,MSS11a.mzML,MSS11a3.mzML,MSS11a2.mzML,MSS11a1.mzML,MSS14a.mzML,MSS14a1.mzML,MSS14a2.mzML,MSS14a3.mzML,pval,qval
199.16939129738415,14860284.0,14534193.0,9708136.0,14338150.0,10328358.0,22603322.0,23343196.0,10442582.0,26211394.0,25764090.0,25246306.0,24091876.0,8715845.0,13294644.0,21995998.0,25652128.0,29857868.0,20031900.0,12305435.0,14213861.0,15730832.0,0.88003012462554997,1070.6582278481012
130.52595450181863,nan,nan,nan,nan,nan,161976.09375,327587.28125,nan,nan,nan,nan,nan,327601.65625,nan,nan,nan,nan,86916.640625,nan,320273.6875,nan,0.88562270290975786,1068.4042105263159
311.210452578228,nan,nan,174242.328125,nan,nan,155053.15625,100245.6796875,nan,nan,83414.5,nan,nan,nan,nan,nan,111035.40625,95701.59375,73938.4453125,362704.28125,nan,nan,0.88751162086945623,1066.1596638655462
191.03898200990332,nan,nan,nan,nan,nan,818376.8125,345599.9375,nan,nan,nan,nan,nan,nan,nan,nan,1192470.0,305087.28125,nan,nan,nan,nan,0.89028503167774575,1063.9245283018868
115.03677915337634,nan,836971.5,11196586.0,nan,26300248.0,1668077.875,1068182.375,2682237.25,nan,nan,nan,nan,nan,nan,1546418.0,nan,nan,nan,6416053.5,5265649.5,3187469.5,0.89638500360066531,1061.6987447698746
100.07593401459499,842146.1875,818942.4375,541993.4375,771946.125,524175.0625,653644.625,nan,560567.875,nan,nan,620402.1875,650295.875,nan,548209.25,nan,nan,nan,754844.625,nan,nan,nan,0.89827852067078695,1059.482254697286
260.0441994833208,nan,nan,nan,nan,nan,nan,333660.1875,nan,nan,74179.8125,nan,nan,nan,nan,457648.65625,nan,35232.45703125,nan,nan,nan,nan,0.89858159815480343,1057.275
170.09662798344402,243466.09375,222374.09375,nan,229922.03125,nan,nan,279613.6875,189505.828125,nan,425618.65625,499543.3125,nan,nan,256268.515625,nan,nan,nan,332346.21875,nan,nan,nan,0.89886819353411629,1055.076923076923
349.18369768579686,nan,nan,nan,nan,1208677.25,nan,nan,254765.359375,nan,nan,nan,nan,1321410.875,nan,nan,nan,nan,nan,nan,313676.78125,nan,0.90133296239924054,1052.8879668049792
217.10512460553397,nan,33110360.0,827017.0,nan,2146791.5,nan,nan,2783557.5,nan,nan,4787113.5,nan,44306132.0,nan,nan,nan,nan,1623163.25,1159135.125,nan,nan,0.90814734373554062,1050.7080745341616
95.0857770994912,411057.0625,398204.125,281634.65625,378606.59375,283115.59375,543328.4375,521094.65625,309809.4375,631659.5625,625212.0625,555628.3125,652140.4375,nan,413767.28125,481847.28125,613740.3125,678273.3125,484416.90625,279457.3125,317991.0625,385113.0,0.91003665244584409,1048.5371900826447
120.06569561041623,nan,nan,nan,nan,nan,505435.65625,350631.15625,nan,475393.8125,nan,nan,nan,nan,nan,398379.21875,nan,289361.34375,nan,nan,nan,667072.875,0.91513605131762721,1046.3752577319588
173.07861826085593,nan,10500158.0,753923.0625,686080.3125,nan,707752.625,nan,848567.875,nan,nan,1506192.375,nan,8621245.0,nan,nan,nan,nan,606021.6875,1074866.125,640005.3125,753943.3125,0.92234396948203279,1044.2222222222222
136.0217457075148,529306.25,525956.6875,358691.40625,440933.4375,474604.21875,816555.4375,807216.875,422388.8125,881119.4375,922250.6875,884156.1875,727622.0625,360820.96875,431652.28125,773986.0625,895397.9375,1038725.5,546311.8125,nan,575538.75,669808.75,0.92704022274801912,1042.0780287474333
80.04972654852365,3679152.75,4079434.75,2357530.25,3333725.25,3430237.25,23046140.0,23116618.0,3980612.0,22927198.0,24515216.0,27874948.0,1936991.625,1118559.875,1773503.5,17903712.0,20502262.0,22183222.0,2372460.0,11978418.0,13279214.0,15514436.0,0.93292654706558142,1039.9426229508197
150.0139720702329,nan,nan,nan,nan,670123.1875,242581.46875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,377549.9375,475054.1875,nan,0.93340435045184544,1037.8159509202453
243.28785211228453,nan,nan,nan,80009.1640625,nan,nan,nan,185423.546875,nan,nan,94634.0078125,nan,nan,620548.6875,nan,nan,nan,nan,58715.390625,47606.97265625,nan,0.93876963673618163,1035.6979591836734
181.02623216499344,4040052.5,1156087.375,468589.15625,133953.890625,343409.3125,nan,167879.765625,1622445.5,nan,88625.1328125,nan,263988.84375,nan,737763.875,nan,nan,156108.515625,639731.0,nan,nan,nan,0.94872009721058959,1033.5885947046843
181.12249306047883,nan,nan,nan,nan,nan,nan,143148.890625,nan,nan,117812.015625,129810.0078125,nan,nan,nan,nan,128165.6640625,130322.1171875,nan,nan,nan,nan,0.95279937012256144,1031.4878048780488
148.06065847919274,nan,nan,nan,nan,nan,629519.375,438855.6875,nan,792269.75,nan,87408.6640625,nan,nan,nan,393177.75,259948.65625,349892.40625,72739.109375,727966.1875,699299.5625,598559.625,0.95610400910284377,1029.395537525355
257.2476134766529,174011.90625,nan,117144.265625,nan,nan,58782.12109375,108654.5078125,nan,nan,88345.578125,nan,nan,nan,nan,nan,94493.9375,108351.3359375,nan,nan,nan,nan,0.95899096150699903,1027.3117408906883
265.02336912260745,325330.9375,616018.125,nan,nan,nan,222630.828125,421367.71875,nan,168090.171875,nan,136592.171875,nan,nan,nan,nan,352829.71875,nan,nan,347697.09375,nan,160241.65625,0.96286833902315916,1025.2363636363636
381.07961799522593,7258472.0,2308344.0,5104840.0,479906.84375,2130794.25,1196248.25,1103044.25,490569.9375,1013941.9375,396817.03125,73176.1640625,161650.875,nan,2234085.0,748229.5625,1339922.375,361942.375,122970.4765625,1590112.625,1933741.0,1153410.5,0.97066958731421582,1023.1693548387096
131.1625744713903,164754.984375,268256.5625,179428.90625,188215.34375,nan,152023.859375,73968.9765625,227572.875,nan,140916.609375,113795.640625,155943.609375,nan,237667.09375,101716.2265625,112680.5859375,nan,235088.875,nan,nan,nan,0.97165868844871039,1021.1106639839035
120.0256573050155,nan,nan,nan,nan,nan,nan,435453.125,nan,nan,nan,nan,322692.21875,893329.875,203475.75,nan,377664.3125,267790.28125,nan,nan,nan,nan,0.9727030547807356,1019.0602409638554
233.0787181735201,nan,16519822.0,799831.6875,667350.0625,1341392.875,954482.5625,1222495.5,2653597.5,nan,nan,1015012.1875,354949.71875,68201592.0,1195834.875,272373.46875,nan,nan,904465.0625,697297.4375,620443.375,1006501.1875,0.9748212700118033,1017.0180360721442
200.04431064191127,nan,415866.46875,nan,nan,nan,824030.625,1337595.5,nan,451552.25,nan,104749.375,175236.765625,nan,nan,297387.125,1172762.375,275352.84375,211793.71875,nan,439470.53125,391551.84375,0.9767039648005611,1014.984
184.01506171905817,nan,nan,nan,nan,nan,268062.71875,470864.40625,nan,nan,nan,nan,nan,nan,nan,345045.21875,nan,nan,nan,406460.6875,293807.625,395930.71875,0.97834393800537578,1012.9580838323353
77.00860789347702,534198.25,nan,173183.671875,nan,nan,nan,nan,nan,153211.34375,nan,72308.140625,77603.640625,nan,273009.25,152827.203125,222215.03125,137391.953125,40776.51171875,166804.09375,218615.359375,135330.0625,0.98121519533816082,1010.9402390438247
114.8929762060957,nan,nan,527510.1875,155919.484375,901181.625,nan,208815.21875,179091.140625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,408263.5625,295725.0625,233794.421875,0.98132845171123406,1008.9304174950298
205.0684263076252,197400.390625,268074.0,390413.6875,875487.875,784320.875,644981.125,672575.0625,453123.28125,1030342.375,1525184.0,794431.75,864788.875,nan,208574.234375,785537.9375,519495.5,516967.375,669989.8125,710812.125,1128475.125,921410.4375,0.98296391377130354,1006.9285714285714
154.08403142092038,nan,nan,203294.09375,nan,264514.9375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,311386.15625,277082.03125,142152.078125,0.98769718027415898,1004.9346534653465
235.01281964841178,nan,nan,nan,nan,nan,221759.578125,nan,nan,nan,nan,nan,77065.9609375,nan,158997.21875,nan,nan,nan,98677.9375,127793.90625,nan,148402.34375,0.99033068687525727,1002.9486166007905
221.15372432657517,nan,nan,nan,132185.6875,nan,448588.0625,436367.90625,107382.2890625,508367.6875,510268.09375,382288.875,664303.0,295214.59375,390561.4375,423181.9375,506305.59375,555308.8125,463749.5,147639.53125,245266.9375,271613.53125,0.99924718344991637,1000.9704142011834
541.2622055903233,nan,nan,58358.8515625,nan,952361.5,122551.671875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,204969.5,175120.625,nan,0.99964045915039179,999.0
70.51040649414062,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,151943.265625,999,nan
70.51348659702465,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,231124.265625,nan,nan,999,nan
70.51404356712258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,184497.546875,nan,999,nan
70.51451508594397,nan,nan,nan,nan,nan,248841.703125,nan,nan,nan,nan,nan,nan,2560842.25,274236.34375,nan,nan,nan,nan,nan,nan,nan,999,nan
71.0857453013582,nan,213332.75,141932.203125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,224165.125,nan,nan,999,nan
71.08574676513672,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,126035.0703125,nan,nan,999,nan
72.08099247664747,nan,nan,113837.421875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,174571.546875,nan,94794.3671875,nan,nan,nan,nan,999,nan
72.08919216509496,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32927.43359375,nan,nan,nan,999,nan
72.5205156757884,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,812039.75,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
72.93366508691311,nan,nan,nan,nan,nan,nan,22397.265625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
72.93736378760678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,304784.5625,49470.734375,116389.203125,nan,nan,nan,nan,nan,999,nan
73.01252589781912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1086694.75,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
74.00211926131158,nan,nan,nan,nan,nan,135071.0625,nan,nan,nan,nan,nan,nan,nan,nan,nan,111274.1875,nan,nan,207588.546875,nan,nan,999,nan
74.0202865600586,nan,205200.78125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
74.06029077412856,nan,nan,nan,102286.0078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
74.06029795130443,nan,48054.3984375,nan,166129.78125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
74.09667205810547,nan,99179.3671875,156425.65625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
74.37024129799985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16727.54296875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
75.00996888448375,nan,nan,nan,nan,1402997.625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
76.01774231745209,nan,nan,nan,nan,276673.1875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
76.03950500488281,nan,nan,nan,nan,nan,nan,nan,nan,nan,69805.6328125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
77.0206667358365,nan,98301.7890625,nan,nan,nan,178524.359375,254379.234375,78461.125,nan,nan,nan,nan,1511110.25,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
77.02559729506675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,182478.0,999,nan
77.5127009242014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,492380.9375,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
79.02041087487301,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1253286.625,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
79.02146662854763,1421595.625,1490799.0,nan,1822332.25,1169747.625,1283433.5,1287863.0,1165771.375,1307558.25,1366099.75,1327999.625,nan,nan,nan,nan,nan,nan,1113523.75,nan,nan,nan,999,nan
79.51572099400343,nan,nan,178502.984375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,213973.09375,nan,nan,nan,311327.875,309271.3125,293856.03125,999,nan
79.51979172803738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,107322.8203125,nan,115146.1171875,nan,nan,nan,nan,nan,999,nan
79.51983231997662,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1207724.625,143847.515625,nan,nan,nan,nan,nan,nan,nan,999,nan
80.51792574288935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2580630.25,219493.3125,nan,90788.5078125,116333.734375,nan,nan,nan,nan,999,nan
80.94808419432593,nan,nan,259230.71875,284269.90625,530506.6875,nan,nan,154825.046875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,260229.59375,nan,nan,999,nan
81.01461730077837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1015491.25,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
82.01447794582624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2195987.5,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
83.0073688303608,nan,nan,nan,nan,nan,nan,624760.8125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
83.02563621346975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2651063.75,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
83.04938401894549,nan,820694.4375,nan,nan,nan,nan,513182.53125,nan,nan,473988.34375,nan,870345.5625,nan,nan,nan,525234.9375,nan,nan,nan,nan,nan,999,nan
83.51730349815818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,684032.0625,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
84.01170986030907,306727.21875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
84.01522613777026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,746297.0,613700.5625,847360.4375,999,nan
84.04467782376283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,211379.140625,nan,nan,nan,nan,nan,nan,nan,999,nan
84.08102577306266,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,624349.5625,nan,999,nan
84.52055125829615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,285889.15625,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
85.06502202962889,nan,185090.640625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,194437.578125,230316.578125,340109.1875,nan,nan,nan,nan,999,nan
85.10138790625783,nan,nan,nan,nan,nan,nan,nan,nan,226309.6875,nan,nan,nan,nan,nan,nan,nan,208200.5,nan,nan,nan,nan,999,nan
85.51008762976126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,226296.8125,147653.375,nan,nan,260388.921875,292961.625,272973.53125,999,nan
85.5101019631381,nan,nan,nan,nan,nan,127638.9140625,371806.8125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,262793.53125,nan,nan,999,nan
85.52834754237865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1103305.375,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
85.96336052234572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2027906.875,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
86.99295627320284,523820.875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1105174.375,nan,nan,nan,nan,212647.96875,nan,nan,999,nan
87.02815433089972,nan,nan,349653.59375,nan,445153.21875,nan,nan,649067.0,nan,nan,nan,nan,5853680.0,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
88.01782026729684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1768238.875,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
88.52097970759901,nan,nan,105162.921875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
88.52104949951172,nan,nan,123043.8046875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
88.95283844058609,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,217038.96875,2908570.75,305646.6875,nan,194735.484375,nan,318613.78125,nan,nan,nan,999,nan
88.99126127234338,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4103532.75,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
89.50700763872574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,519121.65625,310895.21875,nan,164217.921875,nan,nan,nan,nan,nan,999,nan
89.52253037623498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,628903.625,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
89.96267643708683,nan,307297.0,nan,nan,254360.90625,640707.8125,nan,nan,nan,nan,332640.65625,484958.5,nan,nan,nan,nan,nan,676071.875,nan,nan,nan,999,nan
90.9479238806507,203762.546875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1002492.6875,1129875.375,258494.25,412328.875,172738.796875,128283.9453125,nan,nan,nan,999,nan
90.97688850133537,nan,nan,nan,386898.09375,527759.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
91.50488748076775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,275186.6875,nan,999,nan
92.0126437049194,nan,nan,nan,nan,nan,nan,300529.1875,nan,nan,nan,nan,nan,nan,nan,230085.59375,nan,nan,nan,308506.09375,254354.5625,265815.34375,999,nan
92.02590584391633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,697042.4375,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
92.52256271183084,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,661059.9375,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
92.98619783008155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1952208.75,215939.703125,nan,nan,nan,nan,nan,nan,nan,999,nan
93.52579987575314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1040387.625,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
94.03598727105377,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,478856.96875,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
94.51541029380697,nan,nan,nan,nan,nan,nan,754669.1875,nan,nan,nan,75235.5078125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
94.93874318110221,nan,nan,nan,nan,nan,nan,276896.6875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
95.02560457097951,nan,nan,nan,nan,404260.5,nan,nan,nan,nan,nan,nan,nan,7829386.5,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
95.06062625654187,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,302665.15625,nan,nan,999,nan
95.08574549443576,nan,nan,nan,nan,247069.40625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
95.52372035423316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,856429.3125,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
96.02081510883127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106261.25,nan,nan,nan,193430.15625,199439.71875,217077.640625,999,nan
96.02083587646484,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,189063.734375,nan,nan,999,nan
96.02159849853363,nan,nan,nan,nan,nan,141907.359375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
96.53110341348523,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99680.5,1567571.375,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
97.02307909279706,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,676871.9375,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
98.09661439868363,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111131.640625,nan,999,nan
98.51226735252112,150200.015625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,369029.875,nan,nan,nan,nan,nan,nan,nan,999,nan
98.53614408303332,nan,nan,nan,nan,215079.0625,nan,nan,229826.953125,nan,nan,nan,nan,2819153.75,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
98.97565689386573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10792171.0,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
98.97567936700327,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11342418.0,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
98.9957240567082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,480964.90625,nan,nan,999,nan
99.03377888172724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9058106.0,1024933.875,nan,nan,nan,nan,nan,nan,nan,999,nan
99.03381445536914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9876601.0,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
99.08067878106822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,696666.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
99.51248782240826,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1113648.625,nan,999,nan
99.52579189469859,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1135068.125,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
99.52580293256753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,951586.25,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
99.53282008790725,nan,nan,nan,nan,nan,nan,nan,142341.390625,nan,nan,nan,nan,nan,138406.390625,nan,nan,nan,nan,nan,nan,nan,999,nan
100.02463043998456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1043295.5,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
100.51016691393622,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,535052.875,nan,999,nan
100.53358043735749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,437866.90625,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
100.5336097127837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,652106.4375,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
100.99125066054758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1619729.5,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
101.09501430987945,nan,nan,nan,nan,4220199.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
101.5966606152838,nan,nan,nan,nan,501852.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
102.09162928986422,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,497204.15625,433215.0,nan,nan,nan,nan,nan,nan,nan,999,nan
102.12795740970004,nan,nan,nan,nan,nan,nan,nan,672370.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
102.52051020091758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,328420.125,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
102.5310937605456,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,902245.8125,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
103.11195783168915,nan,nan,nan,nan,nan,nan,152220.390625,nan,144431.703125,142350.453125,112624.3203125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
103.52066631665647,nan,nan,nan,nan,nan,nan,322147.875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
103.53891063965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,504740.8125,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
103.97831471456948,nan,nan,nan,nan,nan,nan,119242.90625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
104.07084483192517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35875.62890625,nan,nan,746298.5625,nan,nan,nan,nan,nan,nan,nan,999,nan
104.5284539170463,nan,nan,110477.7265625,nan,nan,nan,168156.265625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
104.53259975518188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1233124.375,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
105.00347137451172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,219373.734375,154009.5625,999,nan
105.02609563351079,nan,nan,nan,nan,163396.734375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,137868.953125,999,nan
105.0337510461018,194837.96875,nan,nan,217065.4375,195915.859375,nan,nan,201721.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
105.07008225397846,208474.484375,195017.453125,nan,171618.875,nan,nan,nan,nan,nan,192263.640625,1369.713134765625,212787.390625,nan,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
105.11055353134252,nan,nan,335557.625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,158622.25,nan,nan,999,nan
105.9350483821604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,207448.484375,nan,nan,nan,nan,nan,nan,nan,999,nan
105.94873298507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1158354.625,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
106.55180085904423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,284237.03125,nan,nan,nan,nan,nan,nan,nan,nan,999,nan
