mz,MSS1b.mzML,MSS2b.mzML,MSS3b.mzML,MSS4b.mzML,MSS5b.mzML,MSS5b1.mzML,MSS5b2.mzML,MSS5b3.mzML,MSS6b.mzML,MSS13b.mzML,MSS13b1.mzML,MSS13b2.mzML,MSS13b3.mzML,MSS10b.mzML,MSS11b.mzML,MSS11b1.mzML,MSS11b2.mzML,MSS11b3.mzML,MSS14b.mzML,MSS14b1.mzML,MSS14b2.mzML,MSS14b3.mzML,n_blank,pval,qval,mz,MSS12b2.mzML,MSS12b1.mzML,MSS12b3.mzML,MSS12b.mzML,n_blank
283.1177664655883,6.686859434336503,13.864892799077207,9.195696903215884,2.5873217972612355,3.527695543001481,1.8167126071906283,nan,2.04293191205442,13.417796077930115,29.421389259336642,12.38450369688265,7.637940718555394,15.984559995036848,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,5.6665959028351051e-09,2.8304646534661352e-06,283.1178946868658,nan,nan,0.2870613422983519,nan,0
124.09703586735463,1.2721813082845752,1.5970551662108137,0.901117208155498,0.7222376985180824,0.9332347282611739,0.516468056437583,nan,0.6617625581102674,0.7663246469607219,0.8235591956946623,0.6008840537128961,0.37665316893419915,0.538290791618762,nan,nan,nan,nan,nan,nan,nan,0.3344212959704013,nan,9,2.5519804079451389e-06,0.00042490473792286564,124.09704406604865,0.37812009979146055,nan,nan,nan,9
104.10722962207709,0.663682353531299,1.7432764138297536,0.9816411878713341,1.5521062058898616,0.6554519735334602,0.5963025016582298,0.34812577317039756,0.6398955129380524,0.5266465253808146,1.8207796004981704,1.0844736039897789,0.6756196575323841,0.9981062344055043,nan,nan,nan,nan,nan,0.7772073256444503,nan,nan,3.9635855468911334,4,9.5741539773930851e-06,0.0011955724779269615,104.10722972920382,nan,0.4338654931743806,nan,nan,4
283.17533952928585,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.7137188083087043,0.9873837969057548,nan,nan,0.23276678925326524,1.3489446729698076,2.538214277717855,3.5290333777480916,nan,11,0.00010409463803413638,0.0094536857632820225,283.17530771710926,0.43635064484191216,0.32278326908528693,nan,0.6343739729691891,11
327.17593850563134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5385622051561127,nan,1.4616389552258755,3.2228597759850035,0.6316716391993469,1.0865798864075564,0.6675488752484415,nan,nan,1.0828661861773445,2.7868159737527507,2,0.00012485508826593644,0.010394186098139208,327.1759314993903,nan,0.6496312163185469,0.3726650735853027,1.616049981527411,2
245.0786011340925,0.29931500784188636,0.9937361755230749,0.12945144636550965,1.1250640228080653,nan,0.5143333847182988,nan,0.6661192743521376,0.2125564457721556,0.7885702028746142,0.385410424298485,0.2707028688060555,0.49229947499276566,nan,nan,nan,nan,nan,nan,nan,nan,0.4734346828869243,0,0.00014790928987618861,0.010554384327593744,245.07856854671124,nan,nan,0.4261111074017642,nan,0
327.0082160428099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.353550452434911,nan,2.3982312798308736,1.8830948297681307,2.2560370844622764,2.9292780841588257,1.7077350297735239,nan,nan,1.568427410445341,0.6286810579792846,10,0.00020507005567004357,0.013657665707624901,327.00819673150835,2.7719509875063446,1.9387344182340616,2.910071232436262,1.3490248988344884,10
404.2200098980612,6.128820003858559,5.6296649184512955,2.9776551308861925,2.6927863684287296,6.686220423375438,1.847991901176505,0.732422557005813,0.8692635476217794,5.511708487410661,1.6334452834378874,2.3613049418400336,0.8180921200347789,1.1471887540833456,5.0154579152236165,nan,nan,nan,0.7985209659032407,2.1084278488010084,nan,nan,1.1279705211398794,7,0.00082279335877687404,0.043261608706215642,404.2202288713472,nan,1.0767656303627746,nan,0.8080703860001593,7
520.1394045526376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.10335734832499201,nan,0.23368534394600796,0.28555709896307724,0.25512976108217067,nan,nan,0.2028026825820234,nan,6,0.0010275160253297542,0.048880405204972596,520.1394761356855,0.2992791491017485,0.18722840630576648,0.38224759335551955,0.08309712149142864,6
