mz,MSS1b.mzML,MSS2b.mzML,MSS3b.mzML,MSS4b.mzML,MSS5b.mzML,MSS5b1.mzML,MSS5b2.mzML,MSS5b3.mzML,MSS6b.mzML,MSS13b.mzML,MSS13b1.mzML,MSS13b2.mzML,MSS13b3.mzML,MSS10b.mzML,MSS11b.mzML,MSS11b1.mzML,MSS11b2.mzML,MSS11b3.mzML,MSS14b.mzML,MSS14b1.mzML,MSS14b2.mzML,MSS14b3.mzML,n_blank,pval,qval
305.0996533141886,0.005824783510946338,0.008096456762852729,0.02347252754042735,0.030971925886521735,0.0012949403129876621,0.004645445814459602,0.008120857431010656,0.008998326308523763,0.004490575143173319,0.143739318767321,0.040172839863428705,0.047693983413040306,0.029395143375104852,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.4019620816185058e-13,8.6854948871325166e-10
328.08160149850664,0.05202773558389604,0.11752642999941167,0.019036494986898064,0.002566187402734199,0.075832927123021,0.025564270656250616,0.03825483213776579,0.016981953748699114,0.03907533946713982,0.03676374274897949,0.007726662374926053,0.01793883764828906,0.0068310209943988134,nan,nan,nan,nan,nan,0.011185994005320148,nan,nan,nan,1,7.2990390532009315e-09,1.3196662608187284e-05
283.11776707629673,0.09473612452491142,0.22284317629202313,0.5813777675544091,0.12677916409989126,0.036452533452183994,0.026831109246848617,0.00727985759116681,0.02077865265965768,0.15365546684901932,0.3740934913462307,0.15002301845855762,0.6815453097135459,0.2031833426773216,nan,nan,nan,nan,nan,nan,0.007089283898856625,nan,0.002208922769079835,0,1.1131887860077927e-08,1.3417635500680595e-05
327.07823397475806,0.31083530775637414,0.7150520908319189,0.1251239855489506,0.23678089126657084,0.3274392994981983,0.13885707948194173,0.051999667265077466,0.1013332107775609,0.1914702370099947,0.1805451218936996,0.042827704971463446,0.002566575212558664,0.0247764625223628,nan,nan,nan,nan,nan,0.051450095444748455,nan,nan,nan,1,1.7053565323509324e-08,1.5416423052452427e-05
207.06540928225544,0.040211491741946735,0.09062517109761428,0.053487924203860275,0.016775191211184724,0.019191922275688136,0.006955162011691798,nan,0.01001527553942009,0.07436952948904296,0.16851181460245773,0.06604761165295528,0.0028278061210269064,0.09733297542520654,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.8263161227346288e-08,2.0439918199616836e-05
284.1213550485767,0.016232810488482827,0.026830886115655338,0.01691210579258969,0.014496955234688582,0.005341030662204219,0.0019210856632798157,nan,0.0019443998081869129,0.014203943347676377,0.045253753556535735,0.017934586091706464,0.10678598486997905,0.018223912730750386,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.3396481795292801e-08,2.0126946361963126e-05
273.02891600759403,0.001201398599087677,0.005969661706269095,0.06773845756439903,0.017806630198355048,0.0011675299854830127,0.0014347700869272843,nan,0.005252843525184455,0.005611702066766411,0.003903085120340407,0.0014860934105915742,0.011126897986093174,0.004377251485205674,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,8.205600389442566e-08,4.2387787154606165e-05
349.06022441197956,0.009251842303128237,0.014281264673713307,0.002269607858085705,0.015401143278436384,0.007641400192160169,0.00623970347620639,0.042716559509024254,0.011505859899518864,0.004474909717887115,0.017770305376797812,0.003990862973938928,0.014314688011808787,0.008170817768560937,nan,0.004220921666684501,nan,nan,nan,0.009947741224060296,nan,nan,nan,0,2.2428079913388011e-06,0.0010137492120851381
220.93474578857422,0.013225463902065797,0.006765319662688479,0.05680838470138779,0.044356720222573025,0.00897301496963616,0.007422256395333762,nan,0.006648596306207712,0.012921732576724633,nan,0.007370063049677475,0.023021731344774175,0.004835600690690777,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,2.6519305299381094e-06,0.0010654867551395781
163.03917451171876,0.040723264632216996,0.11674176015604358,0.01604749684718643,nan,0.019662461468662386,0.015419183555851396,nan,0.016829332949138395,0.054087884472644975,0.32015532446024275,0.053153798126982295,0.25565954928785545,0.04888975200540945,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.9682948270466927e-06,0.0010733354094600842
286.12874444097065,0.002091722591660342,0.006522830975103971,0.008647952523334966,0.004525114182649622,0.0036196765599300477,0.0009715617262317079,nan,nan,0.0038372735031682414,0.013794606989719108,0.0019346433858202564,0.01383314964964827,0.0064366262960237645,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3.2500419316279157e-06,0.0010683774204333222
305.12813866933186,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.006449145664296527,0.010385232224405811,0.013924186664919127,0.003301419237246954,nan,0.006898569471278047,nan,0.004044629446888665,0.016523337378747203,1,3.5303659711105895e-06,0.0010638169459613242
328.0117892310733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0019268006637911854,0.002022560737673463,0.004999298167138281,0.0018333538538124457,0.001142913600512113,nan,nan,0.001355393380553295,0.0011340500695551884,12,3.6498441736568506e-06,0.0010152181947648592
223.0638838132847,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.009023075717219931,0.005714120530899127,0.021242997356299392,0.005272277691786613,0.003788763413712555,nan,nan,0.0036519101841405326,0.0033937666511863864,10,3.7267630992512754e-06,0.00096256966906375799
228.9997084031411,0.003578969774664934,0.0017882405450260273,0.008438650293897227,0.0057409543687136485,0.0014664470138147354,0.002785188243907882,0.0047840665375020585,0.000997846203125838,nan,nan,0.0023090874805780847,0.01740363031982011,0.0013454076452056568,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,3.7686015534275931e-06,0.00090848421447961179
222.18541053771972,0.0066757097156815584,0.003512101940827834,0.009874536819721495,0.005908136195250917,0.0038732317164900587,0.0008216706281106894,nan,0.0017738897855799523,0.0033150074075573707,nan,0.0015970932577378176,0.008268128883772503,0.0008255704464380436,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,3.8399716699956535e-06,0.00086783359741901772
300.1443978923641,0.06350351724178321,0.11108661368397539,0.17079935541133184,nan,0.030524629810085326,0.015955989680185814,0.010101321419082295,0.009305151163714973,0.08320229743807377,0.17236934078727456,0.07439439696147207,0.004554075350968868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.8975046552522998e-06,0.00082902216667013625
208.06878823447826,0.003553718753470494,0.009125458928023408,0.026632608822174015,nan,0.0037765656732497203,0.001220094702716178,nan,0.00144143723480215,0.005107173757965956,0.02248641834273001,0.006309019560825621,0.026801358560733613,0.005490930587638172,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.4783284396154706e-06,0.00089964642431386349
269.10217262550634,0.0016013264482528267,0.006811413837611526,0.022043979030539885,nan,0.001105871650384393,0.0008762137620899423,nan,0.0009550770682260048,0.00779295961512029,0.014669702725702288,0.004707281633138345,0.007297395191695392,0.006859207733126992,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,5.8139221076026946e-06,0.0011064811758469129
321.07369102091286,nan,0.03687444235346638,0.02257815309735864,0.0014423840974665256,nan,0.005382063052963784,0.005490275068184862,0.006589972454747609,0.023975251900377394,0.26544505617693065,0.06152499790208187,0.0008826965826067503,0.09753750562643908,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.1688982385035908e-05,0.002113368015214492
283.17533335621664,nan,nan,nan,0.008673951971761816,nan,nan,0.00833846645905121,nan,nan,nan,nan,nan,nan,0.004346146761249769,0.005303216131430268,0.016366731944071716,0.0023519341804370524,0.0011815472953552511,0.011053500301158455,0.06010314463242226,0.017581662057591114,0.00048421170349567633,11,1.7040117074253035e-05,0.0029341458733570941
328.1793362503264,nan,nan,nan,0.0001992316552426815,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037039925650592873,0.006873462360379888,0.011157184425745715,0.0024439300404436293,0.0009453337109189718,nan,nan,0.0012480817688844844,0.004935667285432441,1,2.421193227349452e-05,0.0039795612318616449
177.05479457191234,0.08170175395810818,0.32677316973880344,0.01457442830764885,0.17703573922625698,0.04969845517610044,0.03987430199265886,nan,0.035615187487376715,0.0493238120782008,0.04192202553729067,0.0323668256318099,0.10773163586028803,0.01722336678475001,nan,nan,0.023709628781504354,0.008116843875551448,nan,nan,nan,nan,nan,6,4.6457741084425074e-05,0.0073039648591861342
252.8826553487332,0.007576462390982521,0.0034846651848571483,0.001917614014279043,0.011707424572298184,0.0019579647325300518,0.0007809432421263739,nan,0.0011057486193035667,0.004059884574607696,nan,0.0011923803551339399,nan,0.0010692252836405846,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,7.4618615322294131e-05,0.011242538041892314
150.02686429023743,0.011085456419947565,0.03696150012886619,0.03708957896032101,0.03693519103423253,0.009382865855090771,0.006754918139209772,nan,0.006550082179712475,0.008731546549531535,0.010281556954727825,0.006685606092790271,nan,0.006970255932215518,0.004377952722875884,nan,nan,nan,nan,nan,nan,nan,nan,6,7.666451739838707e-05,0.011088755796502705
295.0108729182063,0.0013420599083551806,0.0011845839473143454,0.009020795778582186,0.004094543323060355,nan,0.0010788328542409259,nan,0.0009142773744942067,0.0008152750062868484,0.0013746039439035452,nan,0.00039284985380065704,0.0009578746595649989,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,8.1597460653731507e-05,0.011348323758611275
345.1081441090519,0.01646253742684908,0.036891496467904274,0.040235922722632905,0.00023526178592870735,0.014527949255251258,0.004612498970611763,0.006529821470326305,0.0035609242611373596,0.006764381477179514,0.006409060930462294,0.003956814699533919,nan,0.0017227709892902088,nan,0.0017651484634048865,nan,nan,nan,0.0018760680869268828,nan,nan,nan,0,9.0874251598673805e-05,0.012170418288177944
334.1462486117494,nan,nan,nan,nan,nan,0.0016720691955170973,nan,nan,nan,nan,nan,nan,0.0010425660150541276,0.0013066162694028995,0.0016150985367288154,0.003398384154982909,0.0012026965493267172,0.0009162055546184093,0.0020067504218167537,nan,0.012489908005267539,0.0012311991293667388,1,9.4577407900697268e-05,0.012213996677461477
323.1985585139348,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.001979849038579389,0.002104378262193681,nan,0.0013045713245874338,0.0006412910094115141,0.0012369201413854518,nan,nan,0.0008587719691352987,0,0.00010732508059876169,0.013382327291211114
350.0636133879134,0.001195806026928444,0.0010736747766189447,0.00045191611728692563,0.01517599815620569,0.001302692923717935,0.0008782122130813879,0.008332876612315833,0.004152614052777857,0.0008567849241419877,0.005785619123462778,0.0014009952118000395,nan,0.0013943470752017,nan,0.0012013088080123032,nan,nan,nan,0.0015040588230781804,nan,nan,nan,0,0.00022380257893200671,0.026975670847271208
327.0082189509299,nan,nan,0.003223202784934916,nan,nan,nan,nan,nan,nan,nan,nan,0.21001096121816856,nan,0.02629316730843769,0.023789148155363045,0.0671606721065874,0.023850841807478384,0.010645857971712188,nan,0.024817445339726345,0.014802119645480841,0.013625642095487554,11,0.00023155612460281643,0.027009901502057555
344.10486767807726,0.08200005265596667,0.18463227240683724,0.024494672253144317,0.0021082037220859808,0.08211838565526533,0.015345718309164669,0.006251914615135326,0.019488914465745494,0.05542364731931033,0.03533683924511065,0.014142754183031191,0.0025082890456343825,nan,0.0013078929848511479,0.0021516883685045937,nan,nan,nan,0.00973638810918087,nan,nan,nan,8,0.00023942075778255026,0.027054545629428179
128.98614360392094,nan,nan,nan,nan,nan,0.024004799427923114,nan,0.014432187531223193,nan,nan,nan,nan,nan,0.015987939806222054,0.01053249231649992,0.027390246062513827,0.007875608833602566,0.0024050342462951565,0.012897635663944527,nan,0.011762908968198371,0.013245086362911235,1,0.00030783224723818117,0.033730951697371607
268.07349348242906,0.003159157168033451,0.006388515218232935,0.003012511539643218,0.014256030315323031,0.004732358038792405,0.0034960003731976715,nan,0.0017727004738345808,0.012030857540293502,nan,0.0043260044483867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042152246101075818,0.044830153500438279
630.3193106172387,0.0015201139351168178,0.003684714435138535,nan,0.00347208922650769,0.0009014287317874163,0.0011019488717618588,nan,nan,0.0010673645595329776,0.0010690383500478128,0.0011628888185855552,nan,0.0008587169217751896,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00042507338719540317,0.043916153374245086
