mz,MSS1a.mzML,MSS2a.mzML,MSS3a.mzML,MSS4a.mzML,MSS5a.mzML,MSS5a1.mzML,MSS5a2.mzML,MSS5a3.mzML,MSS6a.mzML,MSS13a.mzML,MSS13a1.mzML,MSS13a2.mzML,MSS13a3.mzML,MSS1b.mzML,MSS2b.mzML,MSS3b.mzML,MSS4b.mzML,MSS5b.mzML,MSS5b1.mzML,MSS5b2.mzML,MSS5b3.mzML,MSS6b.mzML,MSS13b.mzML,MSS13b1.mzML,MSS13b2.mzML,MSS13b3.mzML,MSS10a.mzML,MSS11a.mzML,MSS11a1.mzML,MSS11a2.mzML,MSS11a3.mzML,MSS14a.mzML,MSS14a1.mzML,MSS14a2.mzML,MSS14a3.mzML,MSS10b.mzML,MSS11b.mzML,MSS11b1.mzML,MSS11b2.mzML,MSS11b3.mzML,MSS14b.mzML,MSS14b1.mzML,MSS14b2.mzML,MSS14b3.mzML,n_blank,pval,qval
344.1048564438347,4447102.0,3579333.5,2820086.0,2736619.25,1195592.25,401588.8125,301628.6875,549735.5625,1674929.375,1366271.875,nan,413233.25,396266.84375,1895272.875,4838433.0,1029869.4375,1087409.0,2474549.75,1303547.375,26651.85546875,729322.1875,2735083.0,1030576.6875,nan,nan,nan,nan,nan,nan,nan,nan,255399.96875,nan,nan,nan,nan,89463.453125,nan,nan,nan,269491.8125,nan,nan,nan,0,2.2020856529723902e-07,2.409081704351795e-05
163.0391754265429,9365993.0,3953511.5,nan,1063729.625,nan,nan,nan,nan,nan,4250764.0,19034970.0,2516767.75,554434.1875,843252.25,2924491.5,2360604.5,nan,552737.0625,692576.625,nan,448205.25,2280752.0,8261932.0,1322555.25,759544.3125,2145939.5,nan,nan,nan,nan,nan,540280.6875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.5748394081703208e-06,0.00036664446680046851
294.20662851302734,86121.0,127960.1015625,42874.4453125,139360.140625,nan,188588.296875,179528.03125,146238.84375,77050.8359375,45430.90625,155148.875,100804.578125,94820.875,151835.296875,164162.9375,102929.796875,101972.875,140295.421875,199523.890625,nan,123882.125,157012.328125,nan,136935.296875,nan,109739.4921875,nan,nan,nan,nan,nan,nan,nan,nan,nan,79681.3515625,39458.375,nan,72321.921875,nan,nan,nan,39290.921875,nan,9,3.7999778255663452e-06,0.00036680962422084548
273.02889781226355,nan,193892.5625,765704.9375,155153.96875,nan,nan,nan,nan,114106.5546875,214842.671875,187229.578125,136475.796875,142807.6875,nan,145098.328125,303366.46875,115134.359375,103904.75,116013.796875,nan,134647.015625,201671.671875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.7984047415531858e-05,0.0016395456560493211
305.1281140004943,nan,nan,nan,nan,nan,nan,311764.90625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,618050.5,189947.0,321160.40625,444750.0625,nan,641826.0625,636588.625,625105.625,147467.953125,400795.0625,nan,nan,nan,nan,nan,nan,356349.09375,1,2.7124998385640508e-05,0.0023427432816229511
227.16436113544952,211360.296875,273974.875,175245.375,371714.75,231681.125,334969.84375,257689.359375,219220.5625,183260.515625,nan,231344.890625,236066.78125,184330.15625,270037.125,308469.5,231309.734375,238227.921875,310279.09375,245139.265625,nan,230206.90625,275340.0,nan,186617.921875,192050.734375,186885.4375,nan,nan,207871.6875,nan,152603.1875,nan,nan,nan,nan,nan,nan,204574.375,207494.4375,211060.078125,nan,nan,185294.921875,nan,9,4.3314338491297849e-05,0.0035539414732109883
128.98613828133475,nan,nan,nan,nan,nan,1138701.375,3600125.5,2090734.75,321257.4375,nan,nan,nan,nan,nan,nan,nan,nan,nan,767036.375,nan,nan,nan,nan,nan,nan,nan,1033511.75,nan,1096937.625,1040927.125,2114783.25,281512.5625,2320509.0,2266633.25,2202561.0,377647.21875,nan,nan,227428.890625,185755.34375,344142.40625,nan,758187.4375,334585.6875,1,4.6147575641999668e-05,0.0036061034108819741
245.0786011340925,288957.84375,1195073.25,2665177.75,549590.875,1088958.25,nan,253095.578125,388254.40625,292094.15625,314264.78125,367302.28125,163550.546875,108641.203125,96025.390625,375902.375,36653.2890625,334973.0,nan,263990.28125,nan,182563.5625,73762.453125,250333.59375,107970.1875,62508.140625,176476.1875,nan,nan,nan,nan,140048.3125,147622.609375,367030.71875,409802.59375,291976.28125,nan,nan,nan,nan,nan,nan,nan,nan,139219.96875,0,4.8303792142631473e-05,0.0036030237684571932
152.94730577664998,404048.125,732332.8125,nan,312311.25,nan,nan,246601.03125,151558.171875,439296.96875,74096.359375,164887.125,nan,239051.875,592479.6875,492866.3125,615126.25,436495.71875,560440.5,548536.5625,nan,286834.59375,1270124.5,nan,246066.703125,nan,194486.46875,nan,44197.8671875,nan,nan,nan,145268.75,nan,nan,nan,nan,nan,nan,nan,nan,74267.2109375,nan,nan,nan,3,5.5926677016336241e-05,0.0039902468253829463
321.0737243422642,11338363.0,2970504.25,25353606.0,nan,nan,nan,nan,nan,3913368.0,5203824.0,9052694.0,944433.375,nan,nan,1636525.0,600928.8125,nan,nan,218374.546875,nan,nan,nan,7488833.5,1381394.875,562442.8125,2566100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,5.9081018099121566e-05,0.0040396646125274369
520.1394045526376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35789.515625,39141.2265625,38062.078125,nan,nan,nan,nan,27148.751953125,nan,68201.78125,70028.7890625,85215.9453125,nan,nan,71547.703125,nan,6,6.1196588317299636e-05,0.0040169440571475477
364.9641672708975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,144701.625,111427.734375,167092.6875,286885.09375,nan,351802.03125,404760.5625,290158.8125,nan,nan,nan,nan,nan,nan,nan,nan,101085.53125,1,6.1303247727366119e-05,0.0038691780584849153
258.0286347444263,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,764634.6875,112207.7109375,224656.234375,202973.171875,nan,224899.484375,219619.46875,211307.125,nan,864361.5625,nan,nan,nan,nan,nan,nan,nan,0,6.1534996459853837e-05,0.0037399603403933386
348.9902687881293,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74105.7421875,92984.4609375,340493.40625,nan,399254.09375,545777.75,345092.1875,nan,44509.8671875,nan,nan,nan,nan,nan,nan,160452.109375,3,6.1979897598150318e-05,0.0036324647128058813
202.0711236978032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2502300.75,323215.65625,457080.9375,119832.5078125,112466.0078125,nan,nan,nan,nan,2035645.375,nan,nan,226637.59375,265572.03125,nan,nan,nan,0,6.2532257627787854e-05,0.0035384632678344781
150.02686617118857,609302.375,1509537.25,450148.78125,396125.0625,nan,nan,nan,nan,186342.921875,308487.71875,253394.640625,nan,160639.25,292607.4375,1016950.25,210876.921875,252831.171875,277439.90625,nan,nan,209024.28125,308406.4375,296271.90625,144184.921875,nan,nan,nan,nan,nan,nan,nan,140094.21875,nan,nan,nan,100886.703125,nan,nan,nan,nan,nan,nan,nan,nan,5,0.00012929166801643692,0.007072254240499099
177.0547917754836,4580599.5,13330060.0,2676196.5,2868347.75,1693730.375,nan,nan,nan,nan,1127230.25,nan,nan,526692.8125,1830684.75,8671316.0,1241372.75,1606401.875,1439467.5,nan,nan,929291.9375,2013467.125,nan,nan,nan,728265.6875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164449.71875,nan,nan,nan,nan,nan,2,0.00015019164885993349,0.0079504676057790599
379.2522057595379,181975.0,139547.578125,nan,130629.3359375,nan,nan,93633.4921875,nan,113546.1953125,nan,nan,nan,nan,148136.78125,185940.5625,143568.734375,303051.21875,142805.84375,42891.74609375,nan,nan,134556.328125,nan,nan,50318.57421875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,0.00016202528671190017,0.0083088592341946307
286.1287329741182,653511.25,272316.5,402081.21875,nan,nan,nan,nan,nan,173928.8125,466519.75,502116.3125,nan,nan,nan,237976.0,190759.765625,nan,nan,nan,nan,nan,266819.25,439199.40625,149851.109375,71265.015625,218995.828125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00016227591819090279,0.0080695388409476199
300.14440977232005,11755236.0,nan,4307942.0,nan,nan,nan,nan,nan,nan,3805851.5,5605963.5,945982.8125,nan,nan,3363364.0,1741856.0,nan,634580.0625,nan,nan,293462.6875,2605451.5,4360649.0,1667518.25,808460.375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00016402116193262078,0.0079164331391597259
322.0769935969639,1577649.875,492558.46875,3771669.5,nan,nan,nan,nan,nan,635371.8125,931115.25,1361456.75,178580.5625,nan,nan,226963.375,85961.8125,nan,nan,nan,nan,nan,141251.46875,1095269.5,281002.34375,nan,401294.84375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00016482307869271657,0.0077278477752785119
224.10008676067653,573716.625,1604593.25,368637.4375,367430.21875,275035.21875,nan,nan,nan,nan,nan,119268.0546875,84563.921875,nan,nan,1086255.375,28251.880859375,nan,nan,164508.171875,nan,130595.5390625,nan,nan,73037.5703125,nan,93807.140625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00016555036925449616,0.0075463376651841163
350.06361930521655,95131.0703125,139347.828125,1023868.8125,346232.875,458021.625,nan,nan,148226.859375,144094.15625,171205.421875,126662.5546875,87979.3359375,nan,69812.90625,110708.921875,27269.744140625,113841.0234375,nan,nan,nan,nan,nan,160159.359375,nan,nan,nan,nan,nan,nan,nan,nan,37424.58984375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00016770576930047443,0.0074379774978940152
79.02147268736907,1421595.625,1490799.0,nan,1822332.25,1169747.625,nan,1287863.0,1283433.5,1165771.375,nan,1307558.25,1366099.75,1327999.625,1690307.75,1644511.375,1492735.375,1703224.0,1876982.0,1438249.125,nan,1490111.875,1651353.5,nan,1420607.875,1253964.625,1252009.5,nan,nan,nan,nan,nan,1113523.75,nan,nan,nan,1116271.0,nan,1090073.75,1154889.625,nan,1053935.25,nan,nan,nan,9,0.00019017215044451921,0.0082124341810383174
230.2480283467384,725113.0,209540.046875,341927.84375,258902.390625,nan,416856.9375,116301.3671875,538345.4375,390355.25,215694.109375,168521.546875,70989.4921875,32944.0859375,104203.640625,313455.875,293230.0,749555.8125,nan,96927.34375,12489.072265625,nan,122949.65625,156833.265625,358229.25,nan,179155.859375,nan,362955.125,nan,nan,nan,168042.796875,nan,nan,nan,106489.8515625,189847.046875,nan,nan,nan,300904.625,18329.806640625,nan,nan,10,0.00022242059447544066,0.0093587742444666191
184.08396409809788,157055.9375,166876.6875,146351.984375,176920.515625,nan,199052.625,176280.328125,185410.296875,142552.828125,198866.953125,201739.1875,203601.5625,185606.546875,178590.921875,210963.1875,156042.21875,194365.875,207442.296875,193471.453125,nan,194059.890625,225089.46875,196761.203125,186781.546875,200168.640625,207305.03125,nan,nan,222353.640625,nan,nan,173881.640625,nan,nan,nan,174168.453125,nan,239812.609375,212487.3125,224582.8125,193906.09375,nan,179119.671875,nan,9,0.00024298351948071956,0.0099683988866965199
328.17935362585155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,245366.0625,nan,nan,246667.84375,nan,335921.4375,281376.84375,310611.4375,nan,183860.328125,nan,nan,nan,nan,nan,nan,191172.421875,0,0.00027247237503984429,0.010905540669277672
230.9904123252886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,132392.015625,329034.03125,251931.8125,nan,542192.875,488063.46875,426185.8125,nan,nan,nan,nan,nan,nan,nan,nan,101036.9765625,0,0.00027396940686209978,0.010704376110969185
240.02703903941108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4621856.5,228070.890625,643615.75,201410.625,nan,nan,nan,nan,nan,2832921.75,nan,nan,72026.4921875,106492.7421875,nan,nan,nan,0,0.0002823272669884206,0.01077439639832554
434.24488714597624,231483.484375,423718.09375,nan,201409.09375,nan,nan,120077.28125,nan,184037.125,175944.125,nan,239878.6875,108082.703125,514376.84375,442519.875,192639.390625,265643.1875,666267.625,172524.953125,nan,158423.828125,447008.71875,171827.953125,172865.15625,nan,nan,nan,nan,nan,nan,nan,212672.78125,nan,nan,nan,339911.875,nan,nan,nan,nan,172761.609375,nan,nan,nan,6,0.00032216095695644528,0.012015139326489243
291.08417619015677,259027.6875,244183.859375,1991401.375,97754.515625,900268.25,nan,243150.515625,229536.921875,418473.75,493804.875,1164911.75,169212.734375,nan,97394.5546875,132292.484375,54173.44921875,nan,nan,nan,nan,61795.37109375,95703.8125,514663.75,156160.265625,nan,357719.53125,nan,136542.890625,nan,nan,nan,114315.515625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37075.140625,118641.5234375,0,0.00037494185260000329,0.013672879558146788
79.01811607573103,nan,nan,1088470.75,nan,nan,1779862.625,4006739.0,2576730.0,1282479.125,nan,nan,nan,958174.5625,nan,nan,nan,nan,nan,4285125.0,nan,nan,nan,1150054.75,nan,nan,nan,23461582.0,2624608.25,1754619.875,1741132.375,1561391.0,1813275.875,1824466.0,1839755.75,1678931.75,nan,1503115.5,nan,nan,1365146.125,1214294.5,20360.35546875,1333194.0,701401.125,1,0.00038951365762394995,0.013895476351323955
236.90874508647292,279582.5,249650.328125,nan,120643.0234375,nan,nan,153707.015625,nan,199958.0625,nan,nan,nan,nan,265732.0,195902.359375,320870.25,185319.71875,126571.75,100656.421875,nan,nan,232271.515625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.00041252911384377915,0.014403410123779608
269.1021895743783,476894.5,193645.84375,nan,nan,nan,nan,nan,nan,151068.078125,381418.4375,415966.46875,nan,nan,nan,186135.8125,136673.921875,nan,nan,nan,nan,nan,236167.953125,369892.5,133350.28125,79212.8828125,234484.578125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041369956982562718,0.014143354043413629
164.04249032338308,860539.6875,416364.4375,nan,nan,nan,nan,nan,nan,nan,472941.375,1850425.125,212848.984375,nan,nan,301295.25,229284.359375,nan,nan,nan,nan,nan,257102.140625,882931.875,168156.640625,91034.703125,227362.96875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0004163424185676604,0.013943222629990423
307.0579804248536,942123.125,291170.90625,2613639.5,nan,nan,nan,nan,nan,298786.5,575682.625,880436.9375,nan,nan,nan,209113.375,191427.015625,nan,nan,nan,nan,nan,133830.1875,683916.0625,150461.0,nan,276082.4375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00041697878416493289,0.013685243696293098
168.1232402704431,196214.140625,3621218.25,nan,253578.46875,nan,nan,nan,nan,230117.046875,nan,nan,nan,363679.8125,395016.5,362149.8125,254814.40625,141489.828125,138231.921875,248472.359375,nan,87414.4921875,276370.3125,166989.15625,100515.9453125,nan,224593.5,nan,nan,nan,nan,nan,109976.6484375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,209655.859375,nan,8,0.00044024191551540222,0.014165431046289706
134.11778634011583,nan,124421.0,628056.4375,nan,392550.90625,1222060.0,135375.203125,nan,151232.78125,143422.125,328890.28125,163027.109375,133668.078125,nan,752081.6875,nan,102282.828125,33917.515625,547477.9375,nan,nan,nan,161570.828125,453532.3125,133460.90625,1384991.375,nan,nan,nan,nan,nan,nan,808215.125,565757.5625,nan,nan,nan,nan,nan,nan,nan,nan,nan,1066234.5,2,0.00046738875267437568,0.014749710444974048
365.03415057091297,1563701.5,nan,6674095.0,1395834.5,2050675.5,nan,nan,nan,792717.375,865741.0625,nan,nan,nan,nan,1156882.0,531918.0,590217.8125,266385.15625,270387.75,4760.05078125,nan,338357.25,940294.6875,nan,nan,nan,nan,nan,nan,nan,nan,139833.921875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00047615599284720584,0.014742867627589903
432.23842101086035,5959471.5,10493643.0,1802077.375,5042307.0,1850865.0,2141321.0,2774222.75,1927853.625,5363629.5,4177925.0,3694507.0,6531135.0,2536686.75,12279137.0,12639328.0,5277879.5,7072156.0,20210934.0,3892550.25,38334.65625,3761526.25,13643006.0,4856124.5,4147702.0,1475353.0,5209024.0,1391786.75,1554686.25,1024474.4375,1631951.0,973786.625,5327754.0,537370.875,745632.625,588854.0625,8714597.0,1409536.0,932556.0,627891.8125,842166.625,4476660.0,31024.931640625,787296.75,358946.84375,11,0.00052511942858557285,0.015957795968683797
229.14370497515523,123207.953125,137773.578125,nan,113361.6015625,nan,157358.03125,126535.03125,119907.2734375,nan,nan,140275.1875,142711.25,146430.796875,156865.28125,146357.859375,107539.46875,87036.2734375,141727.1875,nan,nan,135647.859375,144052.671875,nan,116663.359375,141414.578125,146996.484375,nan,nan,124327.78125,nan,nan,nan,nan,nan,nan,nan,nan,119785.0390625,172117.015625,146031.765625,nan,nan,nan,nan,6,0.00055049934008493946,0.016424898492352468
272.0655014873042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,84324.703125,nan,1163238.625,103499.28125,nan,487263.5625,128762.484375,nan,nan,200412.125,174660.6875,nan,186397.5,nan,nan,nan,nan,nan,46125.359375,nan,1,0.00058100699164224858,0.017025579880088036
315.1440133713574,206276.515625,154990.140625,nan,167725.28125,nan,nan,nan,nan,115840.0859375,236096.609375,159396.859375,212682.453125,135615.515625,368022.96875,366533.1875,255388.015625,171201.75,381139.375,86506.28125,nan,109645.109375,358217.1875,226652.5,181933.09375,92813.953125,191791.71875,nan,nan,nan,nan,nan,113142.578125,nan,nan,nan,220254.40625,nan,69637.1171875,77424.6953125,nan,160336.5625,nan,nan,nan,8,0.00062971246579703781,0.018129090462683142
113.96390857609977,311036.40625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1157108.75,1154375.5,171443.015625,456122.75,273095.375,125581.21875,nan,176109.6875,nan,nan,100043.96875,nan,nan,nan,nan,nan,nan,nan,1,0.00064878497857402684,0.01835614051448238
104.10722962207709,14160708.0,1730362.25,4865208.5,407116.625,2377388.0,nan,297537.34375,367487.15625,1430352.125,314078.875,648886.1875,181517.609375,77683.1484375,212920.6875,659432.3125,277944.96875,462119.1875,191651.046875,306062.3125,4223.400390625,175376.40625,182759.640625,578011.0625,303808.125,156007.6875,357794.375,nan,793804.1875,88335.1953125,166975.59375,427198.6875,152883.0625,2568475.25,2005283.0,655301.125,nan,nan,nan,nan,nan,201714.296875,nan,nan,1165546.75,4,0.00085668817327884254,0.023827547327975943
