mz,MSS1a.mzML,MSS2a.mzML,MSS3a.mzML,MSS4a.mzML,MSS5a.mzML,MSS5a1.mzML,MSS5a2.mzML,MSS5a3.mzML,MSS6a.mzML,MSS13a.mzML,MSS13a1.mzML,MSS13a2.mzML,MSS13a3.mzML,MSS1b.mzML,MSS2b.mzML,MSS3b.mzML,MSS4b.mzML,MSS5b.mzML,MSS5b1.mzML,MSS5b2.mzML,MSS5b3.mzML,MSS6b.mzML,MSS13b.mzML,MSS13b1.mzML,MSS13b2.mzML,MSS13b3.mzML,MSS10a.mzML,MSS11a.mzML,MSS11a1.mzML,MSS11a2.mzML,MSS11a3.mzML,MSS14a.mzML,MSS14a1.mzML,MSS14a2.mzML,MSS14a3.mzML,MSS10b.mzML,MSS11b.mzML,MSS11b1.mzML,MSS11b2.mzML,MSS11b3.mzML,MSS14b.mzML,MSS14b1.mzML,MSS14b2.mzML,MSS14b3.mzML,n_blank,pval,qval
344.1048564438347,4447102.0,3579333.5,2820086.0,2736619.25,1195592.25,401588.8125,301628.6875,549735.5625,1674929.375,1366271.875,nan,413233.25,396266.84375,1895272.875,4838433.0,1029869.4375,1087409.0,2474549.75,1303547.375,26651.85546875,729322.1875,2735083.0,1030576.6875,nan,nan,nan,nan,nan,nan,nan,nan,255399.96875,nan,nan,nan,nan,89463.453125,nan,nan,nan,269491.8125,nan,nan,nan,0,0.00012859519047824628,0.0091749872858609641
253.12025031387873,114566.2890625,112126.34375,401301.59375,136626.515625,nan,171455.515625,358620.25,304666.71875,137184.5625,139151.125,243240.5625,138060.4375,nan,nan,nan,74518.640625,134584.671875,nan,106795.8671875,nan,98613.9609375,nan,191351.8125,124358.3359375,nan,120246.4609375,323161.1875,590072.625,262889.3125,398223.75,491937.53125,196838.59375,653811.875,726047.5,659368.125,186170.515625,394620.90625,104735.9765625,142340.40625,119885.421875,155941.0625,nan,186591.03125,297965.84375,1,0.00015848382515793212,0.010836331545173607
345.1080984823646,821778.0625,682974.0625,601150.25,581759.125,320306.71875,61812.69140625,nan,nan,329276.03125,283381.0625,nan,120918.53125,72895.6015625,403569.15625,1070151.625,180901.0,222803.9375,525167.1875,246260.671875,nan,136218.40625,531646.9375,220348.53125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00016395041277671895,0.010761705094663832
152.94730577664998,404048.125,732332.8125,nan,312311.25,nan,nan,246601.03125,151558.171875,439296.96875,74096.359375,164887.125,nan,239051.875,592479.6875,492866.3125,615126.25,436495.71875,560440.5,548536.5625,nan,286834.59375,1270124.5,nan,246066.703125,nan,194486.46875,nan,44197.8671875,nan,nan,nan,145268.75,nan,nan,nan,nan,nan,nan,nan,nan,74267.2109375,nan,nan,nan,3,0.00018883472526912281,0.011918376314101174
520.1394045526376,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35789.515625,39141.2265625,38062.078125,nan,nan,nan,nan,27148.751953125,nan,68201.78125,70028.7890625,85215.9453125,nan,nan,71547.703125,nan,6,0.00026106576731826372,0.015866997191454475
124.09703586735463,1534403.875,867625.3125,220707.421875,282417.53125,311961.75,126263.3125,163156.609375,nan,176300.3125,200503.890625,572704.3125,199711.625,157039.703125,408137.59375,604120.9375,255145.15625,215036.765625,272873.40625,265085.9375,nan,181369.515625,265934.0,261440.9375,168333.703125,86973.1796875,192962.84375,nan,nan,nan,nan,nan,127411.9375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,117982.046875,nan,9,0.00027477860725615242,0.016103989089548076
236.1130260633175,893530.125,827656.875,581856.5625,766109.1875,546049.9375,940886.9375,1065266.0,908914.0625,554688.625,nan,956717.0625,915103.1875,841154.6875,892042.125,883982.0,708241.5625,734438.5,826120.875,1089657.0,nan,972489.625,824623.375,nan,913608.375,675563.9375,807607.6875,nan,nan,863239.0625,606518.375,491373.1875,401409.4375,470653.9375,479209.0625,352526.40625,nan,237821.609375,548095.75,912976.5625,826905.9375,nan,nan,nan,264163.28125,8,0.00027557335947545595,0.015593651134455972
315.1440133713574,206276.515625,154990.140625,nan,167725.28125,nan,nan,nan,nan,115840.0859375,236096.609375,159396.859375,212682.453125,135615.515625,368022.96875,366533.1875,255388.015625,171201.75,381139.375,86506.28125,nan,109645.109375,358217.1875,226652.5,181933.09375,92813.953125,191791.71875,nan,nan,nan,nan,nan,113142.578125,nan,nan,nan,220254.40625,nan,69637.1171875,77424.6953125,nan,160336.5625,nan,nan,nan,8,0.00027586024956143316,0.015089555651010394
169.12245757774002,770013.375,724205.875,428176.4375,693447.75,457736.78125,600138.125,566027.5,575555.1875,540979.375,nan,589435.375,596428.625,559904.125,734539.1875,723061.125,685981.3125,673417.8125,720437.25,644280.5625,nan,585790.3125,665907.1875,nan,502891.1875,450377.34375,559090.75,nan,343631.875,431334.5,414316.5,340616.59375,572058.4375,nan,nan,nan,586211.3125,449617.53125,459783.9375,448940.1875,418214.40625,nan,nan,384906.78125,nan,10,0.00028557314591284454,0.0151169526594509
288.2251761047383,2550808.5,2735241.0,1688055.0,2566267.0,2191094.75,2457403.25,2706433.5,2420403.5,1849171.0,1919849.125,2940686.5,2843129.0,2281508.0,3016413.5,3145112.5,2875551.5,2421926.0,2924943.25,2818743.75,nan,2760909.75,2904432.25,1814597.25,2560612.75,1970492.375,2209658.0,929854.0,1280307.5,2515763.0,2205136.75,1669199.75,1962389.5,1242765.625,1401350.25,1419413.5,1904412.625,1484219.125,2090032.875,2418139.75,2068480.125,1872478.875,nan,2352808.25,644115.0625,10,0.00036444776595815449,0.018689336998041609
289.2289820435216,229093.640625,221625.109375,nan,227277.78125,nan,nan,175286.953125,nan,177750.890625,nan,171391.171875,nan,172922.5,248097.71875,257411.328125,187511.015625,177754.46875,226119.859375,240770.0625,nan,194008.125,209975.1875,169233.96875,192733.078125,154273.84375,146979.375,nan,nan,177854.625,nan,nan,nan,nan,nan,nan,160326.734375,nan,147344.828125,157238.203125,135101.546875,nan,nan,nan,nan,9,0.00036512401752540087,0.018156621598763117
328.17935362585155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,245366.0625,nan,nan,246667.84375,nan,335921.4375,281376.84375,310611.4375,nan,183860.328125,nan,nan,nan,nan,nan,nan,191172.421875,0,0.00040574276585500225,0.019583055257884081
208.0687948897043,887993.375,251516.828125,386546.15625,78237.6640625,nan,nan,nan,nan,188802.8125,528074.375,651296.375,124680.359375,128329.53125,130680.421875,340214.40625,136364.09375,nan,78511.4609375,nan,nan,nan,297496.40625,642525.375,271775.34375,112375.2421875,373341.125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00048533505361016821,0.022755280656408174
364.9641672708975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,144701.625,111427.734375,167092.6875,286885.09375,nan,351802.03125,404760.5625,290158.8125,nan,nan,nan,nan,nan,nan,nan,nan,101085.53125,1,0.00049520816877529161,0.02257323902667371
483.0763302833844,nan,nan,122716.65625,nan,nan,nan,117220.1875,nan,nan,nan,nan,23316.060546875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29247.89453125,nan,nan,nan,nan,162456.15625,71643.8828125,102277.046875,146166.953125,nan,199961.515625,200459.296875,176462.40625,39829.76171875,123130.3984375,nan,nan,nan,32415.658203125,nan,nan,91242.359375,0,0.00050790985673128798,0.022526488510703879
283.1177664655883,17904138.0,4491377.5,6970710.5,1468423.0,998724.8125,nan,nan,nan,3898308.0,8063110.5,11328877.0,2014400.875,1324057.25,2145259.25,5244698.0,2603698.5,770341.0,1031481.4375,932458.375,nan,559907.125,4656314.0,9339894.0,3469437.0,1763680.875,5730037.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00057863027540116347,0.024987691629823928
287.22177215395686,15501706.0,15523751.0,10132031.0,15017110.0,10392506.0,15703595.0,16514142.0,14774563.0,11897393.0,11345644.0,15110489.0,16467198.0,13692547.0,17546324.0,18487862.0,15910161.0,14152426.0,16567460.0,16661307.0,10334.560546875,15535425.0,17685924.0,10359524.0,14728064.0,11342587.0,13776564.0,4295383.0,7512165.5,14963398.0,12243027.0,9343008.0,11504523.0,6972086.5,8692840.0,8795333.0,11866273.0,8774597.0,12609688.0,14607822.0,12850919.0,10666480.0,9112.7978515625,13985834.0,4030607.0,11,0.00058233801329497131,0.024502991790180714
274.2742639168477,189788.125,200017.78125,98680.2734375,297917.125,209277.109375,330135.75,114747.421875,364916.78125,169574.734375,72441.328125,122723.71875,87287.4765625,47231.33984375,159598.328125,449138.8125,164259.171875,178678.625,192498.171875,nan,12002.92578125,nan,176894.796875,101570.0859375,399640.96875,nan,183338.359375,nan,105027.328125,81514.1171875,nan,nan,144489.015625,nan,nan,nan,106330.5390625,100149.6484375,103101.578125,65622.828125,nan,193967.859375,7316.892578125,nan,nan,10,0.000630056319444145,0.025848060505196047
378.24887973556946,850713.0625,606388.3125,393969.84375,506013.96875,610717.25,388496.9375,461283.59375,395602.40625,585023.0625,295810.71875,369464.15625,313209.4375,286085.03125,694213.5,817401.125,684062.25,1911553.625,657643.4375,422326.96875,nan,428605.21875,597939.5,265812.71875,290201.03125,238664.609375,360816.40625,nan,286816.09375,319925.96875,242543.75,177839.15625,320319.09375,165240.0625,209474.078125,107712.453125,309384.46875,247919.984375,220624.0625,303305.46875,206173.578125,275928.125,4996.67578125,313644.09375,nan,11,0.00065940653235896471,0.026392344380513688
196.97353786522305,nan,216786.28125,223253.625,354812.375,306490.6875,nan,420619.3125,360321.78125,396096.5,nan,229666.203125,184170.84375,106827.203125,216125.0625,nan,128813.625,596340.875,81848.3515625,214514.0625,nan,157699.09375,nan,nan,106028.765625,114518.625,nan,nan,nan,122440.046875,nan,165626.921875,85975.9375,nan,nan,nan,86171.75,nan,nan,nan,nan,nan,nan,nan,nan,4,0.0007055870867373361,0.027568295460380206
257.04233396170207,93186.1171875,nan,322247.59375,nan,nan,nan,243803.9375,206134.171875,105045.40625,nan,165711.3125,129119.9921875,nan,nan,71554.7265625,nan,124267.8515625,nan,nan,nan,80179.0546875,nan,nan,102133.625,nan,nan,nan,298882.625,177000.703125,245375.515625,373070.375,121525.96875,520349.90625,516259.5,457291.84375,109100.78125,194920.140625,83162.25,118609.46875,nan,83966.8984375,nan,138375.953125,292828.0,2,0.00070940266831121728,0.027072785551132732
207.06541002325974,7593762.5,1958845.375,2939403.0,654835.0,nan,nan,nan,nan,1653444.0,4397485.0,5244900.5,992635.125,766887.25,936906.6875,2567199.0,1222909.25,nan,nan,468879.09375,nan,267088.15625,2030911.625,4970415.0,1725228.125,868557.3125,2869356.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.00073076461975710464,0.027254198659577469
223.06388725481509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,193275.6875,216033.0625,nan,nan,nan,nan,nan,nan,nan,186332.25,216869.421875,194876.84375,nan,nan,201355.859375,nan,7,0.0010710688255960866,0.039058309840070624
236.90874508647292,279582.5,249650.328125,nan,120643.0234375,nan,nan,153707.015625,nan,199958.0625,nan,nan,nan,nan,265732.0,195902.359375,320870.25,185319.71875,126571.75,100656.421875,nan,nan,232271.515625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.0010982640917421235,0.039179377707583146
379.2522057595379,181975.0,139547.578125,nan,130629.3359375,nan,nan,93633.4921875,nan,113546.1953125,nan,nan,nan,nan,148136.78125,185940.5625,143568.734375,303051.21875,142805.84375,42891.74609375,nan,nan,134556.328125,nan,nan,50318.57421875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,0.0011227666108170214,0.039201276773419828
229.14370497515523,123207.953125,137773.578125,nan,113361.6015625,nan,157358.03125,126535.03125,119907.2734375,nan,nan,140275.1875,142711.25,146430.796875,156865.28125,146357.859375,107539.46875,87036.2734375,141727.1875,nan,nan,135647.859375,144052.671875,nan,116663.359375,141414.578125,146996.484375,nan,nan,124327.78125,nan,nan,nan,nan,nan,nan,nan,nan,119785.0390625,172117.015625,146031.765625,nan,nan,nan,nan,6,0.0011291070846048909,0.038601348454929706
464.1437774942992,145396.046875,154188.515625,94359.1875,146530.671875,nan,116714.6640625,134886.703125,nan,100582.5703125,nan,nan,102127.3515625,122596.3203125,137736.25,164272.5,131029.4765625,111601.7734375,141550.0625,113567.21875,nan,114719.3046875,154114.765625,27743.36328125,nan,53056.46484375,nan,nan,nan,123989.1328125,nan,46131.86328125,nan,nan,nan,nan,66359.3125,33311.9375,77173.25,80862.703125,71878.984375,40191.19140625,nan,nan,nan,9,0.0011588016552727524,0.03880803094495075
316.17575143922517,292140.1875,246776.875,nan,255626.234375,86978.7734375,nan,49259.4375,nan,178601.046875,354865.875,222862.390625,256959.609375,183711.4375,639366.8125,618814.0625,413755.96875,292591.03125,541837.3125,160138.46875,nan,122043.5859375,553461.5625,370434.28125,180586.1875,103772.5234375,218529.640625,nan,nan,107252.2265625,nan,nan,169608.984375,nan,nan,nan,337398.71875,nan,71282.1796875,127642.3046875,145061.65625,244724.5625,nan,118493.5390625,nan,9,0.0011775527195837913,0.038647280256740031
326.1810474930898,679128.8125,532558.1875,2499291.75,606336.0625,2018139.375,676756.25,1522557.25,1395913.5,670409.0,665718.9375,1382911.625,691197.625,215567.328125,295403.375,386606.96875,494109.625,662962.1875,nan,425191.9375,nan,373870.90625,183070.96875,766198.1875,454065.28125,318750.9375,618024.5,1423350.75,3262208.75,1094929.375,1735755.5,2534877.0,811434.6875,3269548.0,3441628.75,3054680.25,912051.5,2285723.0,447151.3125,666386.375,479123.09375,728929.125,nan,909029.5,2007943.375,10,0.0011904777348257774,0.038305371820570602
