mz,MSS1a.mzML,MSS2a.mzML,MSS3a.mzML,MSS4a.mzML,MSS5a.mzML,MSS5a1.mzML,MSS5a2.mzML,MSS5a3.mzML,MSS6a.mzML,MSS13a.mzML,MSS13a1.mzML,MSS13a2.mzML,MSS13a3.mzML,MSS1b.mzML,MSS2b.mzML,MSS3b.mzML,MSS4b.mzML,MSS5b.mzML,MSS5b1.mzML,MSS5b2.mzML,MSS5b3.mzML,MSS6b.mzML,MSS13b.mzML,MSS13b1.mzML,MSS13b2.mzML,MSS13b3.mzML,MSS10a.mzML,MSS11a.mzML,MSS11a1.mzML,MSS11a2.mzML,MSS11a3.mzML,MSS14a.mzML,MSS14a1.mzML,MSS14a2.mzML,MSS14a3.mzML,MSS10b.mzML,MSS11b.mzML,MSS11b1.mzML,MSS11b2.mzML,MSS11b3.mzML,MSS14b.mzML,MSS14b1.mzML,MSS14b2.mzML,MSS14b3.mzML,n_blank,pval,qval
328.0816026655655,6.437818549459675,2.913357725039914,4.533090532270625,6.824895267017023,1.319186394562507,0.6783745026322104,0.4462211116452736,0.8100670659760278,3.4110739207048555,4.350383874173159,1.1094056777352796,1.2234237417227871,0.8761211946060682,4.288376444550368,9.329477429549803,2.6167405071737764,2.95339172082495,6.246963979064767,1.7688996381029183,1.961618227838105,2.0031499315690424,5.52933652759056,3.270043006860777,0.8177909892372146,0.4124378973931558,1.058851703281521,nan,nan,nan,nan,nan,0.8937712608718656,nan,nan,nan,nan,nan,nan,nan,nan,1.0788613924467114,nan,nan,nan,0,5.2504930105564059e-18,8.6160590303230622e-15
327.0782204558983,33.09032865953766,15.075277426241618,23.788227867188418,36.152906059748595,6.320403086578034,2.702342198827873,1.8819265737351787,4.327809777736286,17.510787744368947,22.42967162838479,4.8905031566990225,6.112451603624754,4.5800920221471,21.963413708902195,52.313521213210585,13.329473543720722,15.488266738028855,31.780474697606515,9.117312779717452,9.502036084962088,10.077709792003725,30.004324140252667,16.520313308963033,4.582585615058198,nan,4.520477953173314,nan,nan,nan,nan,nan,4.056889549333151,nan,nan,nan,nan,nan,nan,nan,nan,4.690106541792764,nan,nan,nan,0,3.0472130107222211e-14,2.5002382752975823e-11
283.1177664655883,37.571918466811596,5.570294464138281,15.979042311790252,5.065482283085509,1.3091936686273573,nan,nan,nan,12.685453812120292,26.70798707557825,27.347226651474536,6.925221029548073,4.131740697277041,6.686859434336503,13.864892799077207,9.195696903215884,2.5873217972612355,3.527695543001481,1.8167126071906283,nan,2.04293191205442,13.417796077930115,29.421389259336642,12.38450369688265,7.637940718555394,15.984559995036848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,4.0221297733669954e-12,2.2001049860317466e-09
349.0602078719774,1.2461071978866958,0.7165592052674812,11.927966795057975,5.763339938403238,3.036837979250182,nan,0.5663481786606491,1.7554993336309772,2.256545382723504,2.696019116907702,1.422758745653919,1.1364459736816737,0.6371634081539366,0.8552627581991293,1.177026667749018,0.6184663888852577,2.1477914465172554,0.646901475677849,0.9160191059468065,0.7029453470446329,1.2780869699676332,0.7111591272100795,1.957677830996008,0.4749650052896816,0.3033241018554012,0.6669802705509733,nan,nan,nan,nan,nan,0.6369465608072983,nan,nan,nan,nan,0.3710008949556466,nan,nan,nan,1.0063135975383135,nan,nan,nan,0,8.0628915187088086e-12,3.3078012455502887e-09
124.09703586735463,3.2199538054644004,1.0760459291531377,0.5059302394880358,0.9742294972086538,0.4089398229043303,0.27289930039533705,0.32232001950234807,nan,0.5736974788244346,0.6641426183376322,1.382473711932295,0.6865798970104293,0.49004477147031744,1.2721813082845752,1.5970551662108137,0.901117208155498,0.7222376985180824,0.9332347282611739,0.516468056437583,nan,0.6617625581102674,0.7663246469607219,0.8235591956946623,0.6008840537128961,0.37665316893419915,0.538290791618762,nan,nan,nan,nan,nan,0.4583311732944415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3344212959704013,nan,9,1.084296234415468e-11,3.558660241351566e-09
284.12135756014277,5.313229334422125,5.985083433211159,3.0666009293053658,0.8090163903947264,nan,nan,nan,nan,1.9291601112058512,11.460117473167966,8.565125373661372,2.952066701592727,3.0042433824216763,1.1169917641198448,2.287200447475644,1.5510560286531294,0.45341887419904714,0.584528659021386,0.30404962015174736,nan,0.3947322083368463,1.8748489997905287,4.4961220493663845,1.8174034790094256,1.2447862836764223,2.380717983850598,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.7851619785102142e-10,4.8824180112254364e-08
327.17593850563134,nan,nan,nan,nan,nan,nan,1.3576749884450776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5385622051561127,nan,0.3170285738366047,4.290140874665127,1.592738295487526,2.361160912432194,3.3198015760994912,nan,3.0908239566168842,3.45406182584261,3.5568058647309506,1.4616389552258755,3.2228597759850035,0.6316716391993469,1.0865798864075564,0.6675488752484415,nan,nan,1.0828661861773445,2.7868159737527507,2,9.0334515094234359e-10,2.1176991324234084e-07
305.0996424997124,4.771837670309959,1.1669577474326585,33.76477479614213,1.659782296500505,1.1912629037611386,nan,nan,nan,5.588220876436523,9.965874435489036,20.2486915873131,3.3990924642428855,1.4860760998676377,nan,0.79134913039713,0.43635181566393677,0.7787724192438306,nan,0.5094322427448622,nan,0.7637994761366512,0.6413592705722114,12.614208636854558,3.423927906292036,2.584198506664584,6.649667921489721,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.8038058566283362e-09,7.8025567634088747e-07
223.0966966238663,8.683988248363141,15.520138000266865,5.846905288806361,9.144944419982291,2.2784080396264805,0.6948369031270735,0.959078113598489,1.19375970807825,3.944999884171413,3.0249672514691457,2.020113184437559,1.5149307626695128,1.3283790143693073,5.117627599249742,19.942818726080212,4.338179437986129,5.474103939602748,4.566790509181876,2.0657380362956874,nan,2.897059007760671,5.340559916839176,2.7007962557568588,1.9063845813866418,1.3155933375916173,1.5464595798070075,nan,0.5750867680114774,nan,nan,nan,1.5984828884308064,nan,nan,nan,0.8666523027140789,0.561971187325709,nan,nan,nan,1.1697123724187921,nan,0.48532157530227116,nan,3,2.7923844525754885e-08,5.0914476518626406e-06
207.06541002325974,15.935546604161084,2.429398452582838,6.738028341358201,2.258923410246434,nan,nan,nan,nan,5.380459289755305,14.566087435493934,12.660873865779646,3.4125370613324817,2.3930832757026725,2.9203758577907712,6.786651763151703,4.319049537855117,nan,nan,0.9135191271822096,nan,0.9745239761592642,5.852345446752017,15.657192093983692,6.15837500206184,3.7614453712000433,8.00438201664997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.0087950089014099e-08,4.9374326096072137e-06
345.1080984823646,1.7245051597605205,0.8470378273689492,1.3780238442685702,2.006840359154568,0.41987895259816993,0.13359890459327595,nan,nan,1.0714945781247025,0.938662288544059,nan,0.41570055189464994,0.22747182844871178,1.2579413047059627,2.829054706178177,0.6389029933721807,0.7483250716363014,1.7960865598944655,0.4797907115698833,nan,0.4970198033063399,1.532012272546709,0.6941149343482221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.0752159577400216e-08,4.5876630787739774e-06
327.0082160428099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.353550452434911,nan,nan,1.4738249727619719,2.5264784414897097,2.385591813957874,2.4161236122974974,nan,nan,1.2878601795442355,1.3972614159542949,2.3982312798308736,1.8830948297681307,2.2560370844622764,2.9292780841588257,1.7077350297735239,nan,nan,1.568427410445341,0.6286810579792846,10,3.8129638750293793e-08,5.214228099102676e-06
404.2200098980612,3.34182446826649,2.050505779874001,1.291251101145746,3.618750303091265,1.0266029054088917,4.4095155879299135,1.1036768775428394,0.9692315042192977,4.46384496053223,2.6302222441909895,1.3217976764255863,1.6804317502910635,0.8975250029960882,6.128820003858559,5.6296649184512955,2.9776551308861925,2.6927863684287296,6.686220423375438,1.847991901176505,0.732422557005813,0.8692635476217794,5.511708487410661,1.6334452834378874,2.3613049418400336,0.8180921200347789,1.1471887540833456,0.11519732563702123,1.663112715058576,nan,nan,nan,2.5008728525861894,nan,nan,nan,5.0154579152236165,nan,nan,nan,0.7985209659032407,2.1084278488010084,nan,nan,1.1279705211398794,7,5.9535239788042287e-08,7.5151791147828769e-06
344.1048564438347,9.332264628299603,4.439159607571329,6.464516567843023,9.440260964603356,1.5672603547735895,0.8679742659043908,0.5958751215160061,1.3710633891783526,5.450374681817344,4.52559487796007,nan,1.4206365915168182,1.2365566861277313,5.907641840880452,12.790889935038686,3.6372748984321475,3.652248819987568,8.463029780902314,2.5397068799266775,2.1968548878481413,2.6610762829872674,7.881510128013989,3.246396360015995,nan,nan,nan,nan,nan,nan,nan,nan,0.9187346934156086,nan,nan,nan,nan,0.3197786107082318,nan,nan,nan,1.0383548123313986,nan,nan,nan,0,1.1346152512513128e-07,1.3299311623595744e-05
208.0687948897043,1.8634583069326687,0.311936103198252,0.8860843361919327,0.26988919485637963,nan,nan,nan,nan,0.6143817670556451,1.7491765221925286,1.5721902165950565,0.4286331769565783,0.40045424540978936,0.4073361352004044,0.8993913989629055,0.481608325467298,nan,0.26851140578451144,nan,nan,nan,0.857275972578214,2.0240046800184506,0.9701293752829142,0.48666141943702274,1.0414755805550735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.1618859294307757e-07,2.3651032067972688e-05
294.20662851302734,0.18072532675297084,0.15869862761795595,0.0982815992348233,0.48073771883458827,nan,0.4076054497614707,0.3546621785987219,0.36472576711170757,0.2507305273134946,0.15048386809988615,0.3745200384244874,0.34655166852326336,0.2958899761992309,0.4732767321123904,0.4339814284862754,0.36352565950784144,0.34249331428146146,0.4798142908431641,0.38873324241863505,nan,0.45200844067775464,0.45245217579877584,nan,0.48880429025866756,nan,0.3061302216191573,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.30335292107243556,0.14104021136624809,nan,0.29490782974452945,nan,nan,nan,0.11137051239016564,nan,9,3.1750326772378409e-06,0.00032563928895920603
163.0391754265429,19.654580709595077,4.903222501862075,nan,3.669449177403713,nan,nan,nan,nan,nan,14.080093528835217,45.94927095545465,8.6522862281761,1.7301202772429058,2.628451206276343,7.731190840599878,8.337141758297852,nan,1.890376308233837,1.3493499761670713,nan,1.635365523121945,6.57229414518249,26.02572549604628,4.7209937470997625,3.289344752911103,5.986331097594898,nan,nan,nan,nan,nan,1.9435186864668978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.4616365759405037e-06,0.00033414974241872741
273.02889781226355,nan,0.24046935879501016,1.7552345050994744,0.5352202191422551,nan,nan,nan,nan,0.3713132541473017,0.7116379347300521,0.45196092329754606,0.46918419777944204,0.4456335512137196,nan,0.38358219382287684,1.0714243977265083,0.38669840710107084,0.3553571689666816,0.2260301725434824,nan,0.4912862737426365,0.5811440912090516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.8576491811235725e-05,0.0016935568367909904
